tozeret_cd,degem_cd
588,71
778,183
778,114
590,29
603,28
268,5
481,137
139,9
839,1
676,1991
388,109
253,40
544,14
885,286
413,2071
237,21
650,891
928,55
676,1991
496,27
863,15
839,32
885,39
312,5
413,641
481,7
459,14
885,1041
730,14
676,995
322,13
751,142
885,138
697,7
312,451
588,94
416,122
413,2071
981,11
751,26
413,7
603,813
588,811
416,57
730,8
647,9
253,36
734,102
715,19
676,881
588,181
413,2071
885,971
388,120
413,501
481,642
771,66
481,308
413,491
413,2031
299,65
481,562
839,69
730,10
739,183
940,8
751,26
481,299
481,562
817,157
588,431
885,1171
253,101
683,341
253,98
430,2
811,13
940,8
253,96
885,342
70,21
593,568
189,21
771,66
481,642
928,55
811,15
299,61
588,47
588,292
322,4
751,57
143,322
885,286
588,431
312,391
715,19
416,122
817,7
76,3
672,23
588,181
588,751
650,581
481,157
676,1991
413,481
481,135
32,115
885,138
672,23
253,66
683,351
416,149
346,42
445,1
299,59
839,13
588,431
676,1991
253,81
481,15
588,88
588,39
588,741
299,23
496,34
885,342
413,2081
593,544
928,55
413,491
143,219
481,6
647,9
683,81
676,314
650,861
676,242
650,261
413,2081
730,8
388,721
588,292
775,9
143,219
253,66
637,451
590,96
588,2
430,38
885,16
885,297
751,56
588,181
845,77
413,200
833,2
481,441
676,242
845,77
650,861
730,35
739,187
155,81
739,46
845,74
845,77
413,220
839,26
727,21
588,431
743,29
637,331
413,491
253,101
590,103
19,565
590,104
817,156
695,6
481,191
416,21
588,181
968,28
103,5
751,761
728,20
845,74
155,81
724,37
845,75
593,321
885,138
839,28
676,2331
588,391
603,32
730,8
188,9
734,291
103,73
603,811
885,1011
637,481
839,69
590,104
279,15
588,181
188,9
481,44
715,431
33,164
724,224
413,2071
739,67
465,1231
430,42
416,122
676,995
839,12
416,122
724,105
817,37
416,122
885,357
588,93
778,1871
839,21
413,851
588,181
672,21
588,50
413,641
155,1
724,38
413,45
590,104
299,59
465,1112
588,292
380,4
885,342
299,59
588,781
839,21
650,581
413,45
962,8
588,292
676,2091
845,62
715,431
481,157
588,100
299,61
839,21
839,12
593,419
413,2071
281,32
413,491
730,6
103,4
885,1171
715,431
727,21
676,2001
322,13
403,12
973,55
588,431
885,1041
734,291
590,104
727,471
727,461
885,365
413,1011
299,61
312,142
185,101
885,16
715,431
481,1181
624,59
771,66
588,781
715,431
588,292
672,14
739,2
715,431
253,34
715,19
481,791
281,32
103,5
730,95
413,1001
481,165
346,26
715,431
502,51
155,2
416,123
481,210
177,55
299,65
739,187
845,62
771,17
739,215
734,281
299,62
496,157
143,219
683,431
739,215
771,17
143,394
739,222
961,36
731,191
839,32
299,62
734,291
683,331
481,308
676,2431
155,3
496,58
322,13
676,254
490,19
299,65
299,73
715,7
299,64
430,40
481,135
743,29
588,661
885,329
739,215
281,221
839,21
312,19
312,5
502,61
413,94
676,148
413,45
413,2021
839,32
413,2071
940,15
728,22
481,281
413,491
237,21
496,153
279,15
730,60
739,59
481,1261
413,931
481,11
490,11
413,2071
413,491
177,37
885,192
481,751
481,7
676,569
588,292
590,103
704,1
739,59
588,792
590,391
413,491
430,42
481,7
430,2
961,41
739,104
481,308
588,431
928,55
413,850
253,101
481,308
481,210
734,291
413,651
588,751
734,102
910,35
413,45
734,281
380,4
312,1051
481,308
845,48
481,210
388,120
155,101
481,11
413,18
676,244
413,881
413,33
739,222
299,65
481,472
430,1
481,308
481,592
751,26
730,8
481,308
676,2001
299,20
676,34
481,308
650,261
672,81
481,308
430,121
590,29
695,18
312,5
413,491
481,308
413,33
588,292
253,98
839,201
253,101
839,69
588,50
731,33
481,7
734,8
430,81
928,55
253,101
727,21
940,370
727,471
588,201
403,61
413,871
413,2071
715,431
672,91
413,100
885,293
413,532
416,68
743,23
683,271
885,1171
413,871
778,122
839,28
961,19
771,152
103,32
885,42
683,101
637,521
155,3
103,32
676,294
299,131
299,61
403,60
751,26
465,1112
103,7
695,6
845,62
416,122
637,581
676,2001
968,24
739,68
968,24
143,335
968,18
845,90
413,651
968,24
845,90
416,21
143,322
845,90
734,291
588,751
839,28
481,125
968,24
430,2
496,94
481,295
588,282
588,2
845,88
676,2151
885,192
114,141
299,23
968,24
637,68
253,98
588,87
968,24
588,801
739,46
253,98
590,222
404,111
590,222
588,2
968,24
839,69
845,37
588,93
968,24
730,6
739,17
968,24
751,45
590,43
603,38
637,811
968,24
588,2
253,98
839,237
672,36
885,342
885,1041
188,9
676,242
724,1801
237,6
103,4
413,1181
588,88
481,462
481,15
588,89
683,261
683,191
676,39
885,192
187,27
672,29
416,21
590,321
155,1
496,68
588,292
413,50
839,201
734,291
885,1081
346,8
346,12
676,62
676,27
968,24
968,24
839,28
588,100
739,1962
637,811
481,731
588,431
312,1051
403,61
839,38
413,1
481,1241
845,29
817,74
103,4
637,68
413,9
751,89
588,21
590,391
253,65
490,1
588,292
413,900
771,451
637,68
751,761
845,81
481,462
845,77
730,321
637,88
416,122
845,77
187,18
968,24
817,452
416,205
751,33
885,1041
253,65
940,17
778,821
496,68
299,23
268,5
653,6
588,781
588,83
727,21
413,871
588,2
734,102
676,242
588,34
722,122
845,13
968,24
312,651
139,12
839,21
839,28
588,431
751,282
845,74
413,881
299,61
845,74
839,32
730,8
637,481
413,2071
496,68
413,881
724,320
683,101
885,152
380,4
481,442
590,98
388,113
299,63
413,582
839,28
237,6
775,7
590,491
845,1
590,103
496,62
253,54
155,3
403,61
588,751
143,288
177,45
490,11
299,58
653,10
724,72
885,58
388,741
312,17
839,28
253,101
730,6
481,442
739,39
299,61
672,35
730,321
481,182
253,64
885,1041
488,2
496,52
973,7
811,19
739,39
672,27
413,871
676,242
839,21
588,2
676,1711
734,102
299,73
322,13
588,292
771,179
730,92
361,192
839,31
676,183
771,421
496,84
676,1711
588,2
496,54
676,34
588,21
676,242
588,201
676,2331
672,24
413,33
413,641
771,17
885,192
496,37
590,98
127,500
724,1031
728,20
588,201
299,23
351,20
413,651
839,201
430,81
430,37
481,157
413,700
845,87
839,151
968,27
588,55
739,53
845,74
253,17
845,74
940,28
637,581
187,31
624,60
968,27
413,491
253,96
839,236
603,131
33,165
650,341
445,1
416,122
845,74
885,1081
237,26
588,751
33,165
845,32
481,157
845,74
299,9
743,100
413,491
588,83
676,2351
724,4131
743,23
676,1991
588,411
588,2
683,271
299,61
413,2071
730,321
416,135
751,106
502,1
481,157
637,581
312,17
839,31
743,22
676,1541
676,843
839,201
683,271
845,81
416,125
481,453
676,454
590,104
730,321
961,43
416,122
413,8
771,451
650,861
445,1
481,182
413,871
588,93
143,357
388,721
637,481
885,1041
299,61
743,23
413,2071
416,146
299,73
588,30
743,2
388,118
734,102
299,64
588,51
413,481
380,4
413,871
928,32
603,121
143,93
751,56
588,271
413,2071
588,76
839,69
751,35
416,122
845,74
650,581
676,2331
603,2
751,35
496,154
413,1071
739,39
845,74
839,236
743,1
33,165
253,34
751,122
33,165
603,2
496,33
481,281
33,82
676,995
430,28
177,45
588,52
743,22
672,21
481,191
299,61
588,2
724,72
730,321
299,62
728,14
734,61
885,1031
885,357
388,721
817,901
588,781
727,461
637,481
413,501
312,19
413,2071
676,930
734,291
683,351
653,2
817,901
885,519
676,1491
413,51
299,64
177,45
751,28
490,11
413,48
416,146
715,431
588,292
413,641
672,81
734,61
253,66
676,1141
413,881
413,491
603,2
413,871
188,9
739,1512
413,641
496,159
253,96
143,15
588,76
839,38
299,73
481,442
672,91
885,29
715,431
961,43
743,33
481,287
751,89
299,65
430,37
588,2
496,33
588,39
413,871
771,361
299,63
672,91
593,968
588,55
833,2
430,71
653,6
676,1141
973,4
817,482
413,871
299,65
588,30
502,51
973,3
588,2
103,4
751,27
817,482
839,237
143,295
413,641
672,21
676,133
588,431
751,78
845,1
734,102
683,17
496,6
299,63
653,6
704,3
413,871
33,162
676,1711
672,19
962,4
481,7
751,56
403,2
715,431
672,21
968,19
481,162
361,34
588,292
672,4
185,71
839,31
731,10
973,3
430,1
672,81
413,69
516,7
185,71
588,781
637,471
413,21
845,38
683,231
676,2331
588,2
404,271
299,62
676,2091
481,6
885,357
413,641
839,21
143,83
588,76
676,34
588,741
413,501
751,761
973,3
734,291
885,1171
237,26
743,7
839,12
413,491
593,181
647,10
253,36
588,781
603,805
413,69
981,16
481,181
253,64
817,157
928,55
413,871
237,37
855,51
588,411
481,442
676,949
185,71
413,871
845,81
187,12
588,50
734,291
588,2
481,33
177,45
188,24
588,1
481,273
739,68
588,411
885,1081
855,51
845,74
637,591
416,122
413,1011
775,9
588,201
968,23
588,282
281,231
413,641
403,61
299,61
588,411
743,23
715,7
19,201
940,18
413,871
817,85
588,2
516,22
413,2071
743,23
496,64
139,9
430,37
928,17
253,98
416,122
588,14
672,36
839,2
845,1
817,86
588,14
103,64
253,64
672,18
253,98
155,1
496,18
299,63
839,13
279,15
114,141
253,98
430,28
973,7
481,1031
588,2
430,121
845,1
885,65
299,23
588,50
416,122
751,761
346,8
724,1051
430,1
416,154
928,441
416,122
715,8
839,1
676,427
299,63
817,150
590,32
413,1
743,23
588,11
590,104
734,61
299,73
413,641
845,62
155,81
143,23
778,114
727,451
299,61
839,21
637,291
734,61
845,62
430,43
588,811
346,8
676,1711
496,6
885,691
413,881
683,271
253,64
588,55
817,482
683,521
502,1
798,212
588,86
885,286
653,6
413,52
588,50
734,61
869,211
739,199
588,292
185,71
817,155
416,145
481,285
588,292
739,222
481,166
845,88
413,501
885,362
253,34
817,74
253,36
845,75
281,231
588,641
676,2151
885,1151
481,308
817,1221
346,8
672,2
253,96
253,62
885,286
734,102
413,501
322,13
734,102
676,1881
413,641
593,87
672,81
413,241
751,113
346,8
734,211
490,2
416,55
734,102
885,347
588,661
413,641
961,43
588,251
416,122
299,61
603,807
481,15
590,98
751,56
413,481
683,121
502,51
57,30
683,471
403,61
672,37
839,28
683,271
739,2
839,28
416,145
496,66
139,10
771,451
481,267
839,237
751,73
346,23
845,77
588,292
413,8
237,19
743,29
413,871
650,341
676,1991
885,32
430,43
676,1141
413,2071
588,292
590,220
322,13
413,641
155,3
481,15
237,37
413,1161
496,37
430,43
413,651
603,121
817,178
771,178
312,471
590,222
590,98
590,222
683,431
416,122
778,84
430,43
650,861
413,18
413,871
346,8
388,721
299,63
845,96
416,85
443,31
588,51
603,38
845,32
885,152
299,65
683,521
481,267
416,55
299,23
481,255
299,63
253,18
139,9
413,871
481,442
739,215
237,21
588,742
588,50
653,6
322,13
751,46
481,302
771,451
299,63
588,29
152,236
299,73
299,63
683,521
593,2493
590,103
481,179
430,28
388,721
593,3168
430,28
588,411
299,65
19,2681
496,120
430,119
593,2063
430,28
481,36
496,34
253,41
481,453
588,411
845,47
413,871
734,201
139,9
76,3
430,27
676,1141
734,61
299,64
237,21
516,6
299,64
299,63
188,9
683,17
724,1811
413,74
739,1230
588,391
653,11
481,15
739,2491
961,55
516,6
253,18
845,32
885,286
588,24
885,1161
380,4
299,23
672,91
637,601
346,8
839,201
672,18
413,871
416,33
346,8
653,21
885,286
588,50
481,15
253,64
653,6
322,13
672,21
885,286
817,601
683,141
416,151
751,82
885,152
143,83
724,981
588,76
299,23
430,81
885,363
776,12
588,181
588,801
676,1960
650,861
653,10
139,9
413,641
676,1991
676,1871
388,721
885,1021
676,427
593,2103
413,82
845,32
624,59
588,801
496,66
404,108
413,491
751,761
743,22
590,104
739,5091
593,2019
139,9
845,81
650,931
839,69
676,1631
588,39
739,215
928,441
588,15
152,186
413,200
739,5131
481,442
322,13
588,50
588,292
152,197
672,21
683,2
734,291
593,2103
739,5131
739,2420
588,801
734,201
973,83
152,187
885,561
588,741
839,1
845,32
152,187
299,63
588,50
588,411
481,37
672,81
481,211
430,21
253,18
593,3134
683,271
961,1712
839,32
516,10
637,451
588,28
177,45
839,32
839,81
253,18
590,361
588,411
730,10
637,22
413,491
676,46
481,791
676,949
751,761
676,2481
413,491
885,152
817,38
885,1161
481,453
603,12
430,21
416,122
588,292
727,451
737,60
183,10
516,23
968,28
237,21
496,78
637,331
590,461
653,6
593,181
724,1801
722,64
739,55
588,801
839,1
751,82
413,64
413,900
253,64
588,33
481,7
775,23
771,55
751,761
940,16
413,900
731,10
845,48
798,11
430,1
603,14
481,453
114,1621
751,89
413,56
413,641
481,191
588,411
413,94
885,1011
481,15
388,721
728,20
676,1991
653,6
413,491
885,286
143,378
676,949
155,81
885,345
739,2451
776,12
187,27
839,151
481,15
588,24
715,431
588,441
730,8
839,26
676,427
139,9
187,29
653,11
845,111
683,2
346,2
237,21
727,1
771,152
299,63
103,4
253,18
33,82
413,651
672,4
676,392
481,7
593,3062
771,178
743,29
776,170
481,453
152,187
830,67
588,811
237,1
187,31
885,380
817,5
237,42
653,6
739,59
845,44
187,29
885,110
299,20
817,157
676,2411
588,292
299,61
187,29
403,13
253,17
279,15
727,1
683,811
322,13
845,1
683,91
346,2
593,2613
481,222
312,721
588,781
481,442
593,2883
481,7
973,61
185,91
839,28
771,66
728,19
516,23
177,45
830,155
676,976
312,19
724,291
593,3139
588,23
496,66
481,731
650,581
739,205
637,331
676,2091
152,235
322,5
724,327
676,1
588,741
724,511
322,13
346,2
940,74
739,167
885,206
416,122
496,33
724,207
885,345
593,3139
481,166
845,32
734,291
253,64
624,59
430,21
451,26
743,29
481,8
885,152
588,181
103,4
588,93
413,491
771,321
481,8
516,6
481,15
771,421
496,9
413,181
771,421
817,591
683,221
839,32
817,2
845,1
451,1
312,19
481,157
481,442
730,14
496,36
653,6
734,102
885,1161
885,342
676,427
845,32
588,292
281,32
588,621
751,761
885,1161
672,4
416,122
143,200
413,121
676,1991
839,8
676,2331
299,63
588,55
653,10
885,206
885,357
481,15
588,601
653,10
885,1161
771,178
845,49
590,29
973,8
672,91
114,351
676,1991
413,2081
676,2091
751,35
481,453
811,8
237,6
839,21
739,39
672,21
776,170
885,206
322,13
743,7
481,15
683,2
683,341
496,52
588,651
481,453
676,34
734,291
430,13
885,286
672,4
845,32
279,18
496,33
683,141
683,271
588,292
734,102
413,651
771,66
940,83
346,23
885,286
676,843
715,8
413,651
588,231
676,871
551,65
724,511
676,855
413,651
413,1
973,3
885,342
650,861
413,641
416,33
590,29
388,721
143,1471
899,40
637,88
465,281
806,34
416,120
588,391
590,98
840,71
430,171
650,861
496,34
388,721
653,6
845,7
734,102
351,28
990,69
351,17
817,372
885,1171
588,51
430,21
588,311
155,81
650,5071
730,8
730,8
676,1
885,345
839,2
279,18
839,28
637,331
481,15
299,63
676,1100
885,138
430,28
588,292
346,23
443,31
588,181
672,23
481,451
413,651
734,291
322,13
346,8
676,949
322,13
730,14
33,2
388,113
845,48
650,781
676,252
730,8
724,49
672,21
885,1161
413,491
253,66
885,47
590,103
496,71
650,781
496,52
724,3371
817,81
727,461
496,66
413,491
590,98
817,81
413,1071
822,19
637,74
413,17
839,28
593,2613
465,1142
430,111
885,1161
588,271
839,8
496,128
413,1
885,145
683,2
496,129
430,21
650,861
653,6
637,331
817,159
885,286
885,1011
739,212
413,471
588,76
593,3134
588,292
734,141
413,651
593,2635
734,291
253,64
588,461
593,2635
346,8
885,208
869,91
593,2635
885,332
672,81
496,153
590,109
743,29
588,741
588,12
593,2733
845,52
734,261
187,29
739,215
413,641
839,69
155,81
739,222
739,222
885,961
593,2613
430,119
672,52
496,70
312,5
481,1341
845,32
312,6
593,2103
683,2
676,872
299,61
727,461
413,871
502,1
481,7
683,2
588,30
672,23
885,190
885,117
839,81
496,66
237,19
588,83
155,1
430,37
430,121
683,261
299,61
413,562
588,801
114,141
19,3171
683,521
885,357
728,20
496,52
443,31
299,23
590,98
653,6
817,971
253,64
734,291
19,2631
299,23
346,8
839,111
845,32
590,851
672,4
839,1
676,949
588,292
845,52
322,13
839,28
413,641
731,181
961,42
388,721
771,59
481,15
588,421
338,101
839,21
715,7
588,271
845,81
839,28
653,6
516,5
413,491
416,125
588,292
588,411
103,4
839,151
496,68
724,24
683,351
637,471
676,872
430,171
413,1011
734,102
588,76
839,8
885,347
730,8
650,781
588,292
724,3371
588,801
715,7
127,1000
443,31
724,981
299,61
885,342
413,800
739,215
885,117
590,98
588,292
152,280
885,345
496,159
430,112
739,2
413,881
481,453
590,931
830,420
885,25
496,159
413,881
301,156
798,225
817,85
885,345
637,331
496,156
312,5
451,23
839,8
593,3002
481,157
413,2081
496,59
481,453
672,4
676,949
413,881
496,66
885,208
650,861
885,1011
588,292
730,6
346,22
593,3136
177,45
676,244
299,61
388,721
734,291
430,43
588,55
155,1
588,461
751,33
730,8
416,33
253,17
653,6
299,23
961,43
588,93
430,27
676,56
885,1081
114,351
299,61
751,28
103,5
481,182
672,21
502,1
413,641
885,342
299,73
299,23
588,391
778,102
430,21
739,2441
830,422
739,115
322,13
830,422
885,1011
496,52
830,422
771,591
830,422
388,108
496,66
885,342
413,1
299,23
593,2658
715,7
728,20
676,1770
839,2
443,31
299,63
413,91
863,14
481,182
724,1341
817,149
885,342
299,8
676,949
322,13
588,292
724,316
727,1
430,171
683,471
346,23
488,17
739,1512
299,63
590,101
413,641
430,21
481,453
413,871
885,1041
413,881
413,302
413,1011
413,871
751,47
885,1081
771,451
413,1
839,8
588,87
845,81
817,54
885,152
731,161
481,453
676,478
590,931
253,65
143,24
730,93
672,21
413,230
672,4
771,58
830,436
114,81
940,54
188,9
739,215
724,3311
19,1571
588,55
413,641
430,43
940,72
885,1041
588,15
743,29
502,1
588,55
817,157
502,1
817,178
413,14
817,178
885,376
817,178
299,23
413,1
839,28
885,1081
188,13
413,451
346,23
19,666
413,50
351,21
465,722
496,66
413,651
590,521
590,431
496,66
683,520
637,65
279,19
588,76
751,47
279,15
413,2051
672,23
593,2162
588,181
885,342
322,13
413,651
593,3139
404,38
299,73
590,851
103,72
299,73
590,29
778,52
268,9
413,641
676,1711
734,291
724,464
637,481
637,87
451,23
299,61
281,231
416,122
751,47
683,222
778,84
299,65
481,453
588,21
845,1
751,47
413,881
653,6
734,291
413,881
676,1
588,55
817,791
724,16
845,1
588,50
299,73
416,39
885,379
346,28
299,73
845,81
127,1430
299,61
416,35
751,391
74,100
588,292
731,161
588,771
637,112
885,1011
413,32
490,1
299,23
885,152
33,92
588,28
676,437
237,19
961,45
839,68
194,72
143,139
839,111
430,28
734,201
299,61
413,1011
593,1801
103,7
299,64
19,145
588,84
588,751
624,241
388,122
885,1041
413,35
430,171
734,291
672,81
588,40
739,215
676,34
413,181
187,32
817,2
481,442
603,121
839,69
481,453
588,292
676,967
839,68
845,81
885,117
683,252
590,104
593,2676
481,791
588,76
839,32
771,451
885,345
817,178
588,292
588,811
817,178
590,851
413,302
672,81
593,2493
430,121
885,117
771,451
413,1011
516,23
588,181
839,12
588,292
593,3139
672,81
416,21
481,761
593,3136
413,302
139,1
143,13
839,2
588,751
593,2658
683,252
839,69
730,6
451,26
413,94
724,169
990,40
299,61
683,252
253,101
152,187
481,442
672,81
451,26
734,201
33,15
973,15
588,292
637,50
885,345
413,72
155,141
734,291
683,331
188,1
590,851
481,157
885,1011
413,207
413,2081
413,501
885,117
676,455
839,68
299,61
743,35
413,871
588,191
416,122
152,187
588,411
751,35
152,187
388,1981
593,2678
839,2
743,35
502,1
683,201
885,333
593,1700
653,4
481,442
743,35
312,5
676,183
730,6
268,37
299,23
593,1839
481,871
593,2747
322,13
237,45
751,75
237,45
778,84
743,35
299,23
237,45
237,45
237,45
885,39
743,29
253,37
413,8
351,38
152,186
346,741
237,46
590,511
734,291
152,186
430,28
155,1
885,38
593,2739
672,81
413,1
885,152
676,1991
459,14
237,45
416,122
481,731
588,292
430,42
734,291
237,21
413,7200
103,4
299,8
496,84
299,65
973,65
653,6
588,751
885,1171
155,1
839,12
127,1430
416,146
715,8
588,292
388,721
743,43
739,5131
715,431
299,61
885,345
653,11
676,2341
590,851
588,14
432,22
751,39
413,32
637,481
346,2
676,244
778,158
187,27
676,1961
751,35
653,6
637,291
839,12
776,18
185,41
817,63
187,29
743,42
798,24
481,161
885,1051
588,83
593,3136
481,15
481,442
672,21
237,28
593,3136
588,292
817,63
114,691
185,91
481,16
496,66
588,29
413,2081
683,272
593,3136
481,15
588,391
839,32
653,6
481,1241
743,7
496,159
188,31
312,651
481,442
839,32
734,102
588,661
588,292
496,159
588,201
751,761
734,291
885,1041
637,581
593,1700
672,48
739,38
152,234
653,11
739,5131
593,3136
751,89
253,101
187,29
672,4
187,29
481,642
496,37
845,81
299,59
152,197
730,6
731,9
346,2
739,5131
152,187
481,15
32,115
588,661
152,186
588,771
416,121
588,48
603,2
481,552
152,197
481,15
416,85
798,24
590,511
588,29
885,117
734,102
734,291
885,47
413,2071
845,81
177,45
593,2626
885,38
593,2626
771,152
593,2626
885,501
299,59
961,381
416,146
593,3136
603,2
481,182
103,57
430,8
139,9
299,59
152,197
312,14
734,301
771,178
593,3136
962,6
413,491
743,32
445,1
413,641
413,871
380,4
481,16
155,3
76,3
588,92
413,2300
676,872
413,641
830,200
430,28
771,351
751,57
490,19
653,6
603,121
346,23
346,9
430,13
839,32
143,199
312,18
653,2
413,871
676,1961
637,471
776,34
351,19
322,13
416,122
751,75
413,651
771,59
590,981
676,85
346,24
593,2626
973,65
299,63
588,411
588,111
299,59
588,85
152,186
739,215
722,67
416,120
672,23
416,86
299,61
593,1700
676,242
299,73
253,40
496,66
299,23
724,910
299,32
588,771
593,1644
413,2071
590,491
187,27
237,19
885,117
672,48
588,61
312,451
481,182
416,146
845,62
839,151
739,1512
588,15
312,132
676,2031
771,198
751,27
676,1711
481,13
672,8
588,292
253,101
776,18
778,176
839,151
672,81
928,24
672,91
771,451
481,15
588,411
312,1051
403,4
734,291
715,431
187,29
683,12
817,162
962,8
76,3
516,23
155,3
481,642
380,4
885,981
588,461
735,31
672,23
730,7
771,451
734,201
653,11
739,104
413,2071
430,30
734,291
885,342
237,21
845,1
798,24
413,32
588,50
237,17
388,120
312,5
188,9
743,33
516,23
715,13
751,113
727,471
676,1770
624,54
413,1
839,26
481,182
839,69
845,1
593,2615
751,63
743,23
413,700
734,291
899,18
771,178
637,311
776,18
743,33
676,213
588,73
588,771
299,59
676,995
676,34
885,38
734,201
845,62
322,13
187,14
885,38
588,24
730,7
885,981
590,98
743,29
430,30
869,64
751,63
413,651
712,8
253,65
413,220
481,158
590,511
817,166
588,751
187,31
588,292
516,23
676,133
413,1061
253,18
588,791
672,51
885,234
82,51
751,282
299,58
388,721
152,187
430,81
413,491
743,29
237,21
143,159
593,2972
488,17
593,2972
739,39
588,50
653,6
751,122
676,861
961,19
672,21
653,10
413,2021
114,881
516,22
734,102
928,24
743,80
481,157
299,61
413,641
817,2
637,451
593,3165
445,1
676,1771
416,121
839,28
885,38
593,968
676,1991
839,28
778,94
839,28
676,1
590,511
839,28
588,50
839,28
139,9
683,341
839,28
139,9
430,161
413,491
676,294
739,39
416,55
734,291
676,1860
188,9
830,6
737,60
683,261
653,11
279,15
672,23
588,292
722,59
445,1
940,54
839,28
299,23
312,132
139,9
637,481
751,47
593,809
416,120
817,74
481,1381
727,1
751,372
653,11
413,51
676,1501
380,4
730,14
839,28
751,124
637,961
588,50
588,21
496,66
588,47
299,23
588,321
734,102
751,26
413,881
588,201
731,2
413,871
743,80
413,17
771,195
672,23
413,651
502,51
416,122
322,13
490,11
869,47
299,73
588,292
839,28
739,108
413,491
885,981
481,562
839,28
961,37
413,2071
730,311
496,37
413,411
839,28
885,1031
839,28
380,4
502,1
839,28
845,13
496,34
588,50
590,511
650,861
743,7
253,18
322,13
237,16
798,220
743,32
676,1
416,122
481,1700
734,291
839,28
413,1061
114,141
724,3371
839,28
346,8
588,109
743,29
590,511
683,17
637,431
672,23
961,14
253,18
299,73
481,165
588,292
588,17
299,61
430,161
413,1011
481,71
413,491
839,28
322,4
743,32
312,132
676,995
590,521
588,85
481,442
588,292
730,6
751,109
715,8
496,6
588,29
839,32
346,27
637,65
839,28
76,3
817,157
413,100
588,661
187,14
743,35
299,7
502,1
885,206
730,6
496,6
593,1863
776,39
751,56
839,68
840,23
734,291
253,65
743,35
299,73
588,47
253,17
743,39
961,43
683,340
496,159
743,32
481,182
734,291
778,184
139,9
653,2
593,321
516,7
588,89
413,641
299,19
413,871
413,871
885,69
299,73
653,10
676,1
653,6
187,29
653,10
177,45
187,31
928,32
445,1
416,146
624,42
299,63
683,271
845,32
416,122
413,641
683,272
299,73
413,881
481,24
885,19
771,421
445,1
839,28
114,241
322,13
734,102
288,10
445,1
588,29
253,53
481,51
739,108
588,641
496,69
588,321
734,291
653,6
734,291
637,481
839,1
188,9
839,151
299,23
413,422
413,302
312,5
593,321
496,37
885,177
299,63
672,49
885,345
798,220
588,292
388,721
730,89
496,153
590,98
672,21
885,345
743,32
299,61
743,35
676,995
734,201
885,39
743,33
817,85
445,1
413,432
885,345
481,182
588,292
730,91
739,38
413,651
481,127
430,28
443,31
676,1551
778,199
322,13
778,1140
676,976
590,761
676,1871
839,31
728,14
730,6
516,23
751,422
676,1
885,345
734,291
683,521
516,4
253,62
322,13
839,151
730,91
496,6
322,13
496,6
730,91
590,103
187,31
416,32
885,345
299,61
413,302
734,291
885,43
885,342
413,881
653,11
516,22
177,410
839,161
588,751
734,61
481,472
516,22
734,291
496,70
676,46
885,240
413,74
351,20
731,201
722,109
496,70
839,1
413,191
33,742
811,6
885,240
