tozeret_cd,degem_cd,year,ignition,gearbox,gear,piston,loops,moment,loopmoment,acceleration,speed,urban_consumption,intercity_consumption,consumption,electricity_use,battery_capacity,electric_range,home_charging_time,fast_charging_time,brake,cenairbag,length,width,height,wheel,cargo,chaircargo,selfweight,totalweight,loading,fuel
57,1,2016,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,2,2016,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,5,2016,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,1,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,2,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,5,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,6,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,7,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,8,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,9,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,10,2017,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,1,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,2,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,5,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,6,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,9,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,10,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,11,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,12,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,13,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,15,2018,קדמית,אוטומטית - טיפטרוניק,6.0,3.0,3750.0,20.9,1500.0,9.9,188.0,17.2,24.4,21.3,,,,,,ABS + EBD + BAS,יש,394.8,171.5,148.3,245.2,285.0,980.0,1090.0,,,50.0
57,4,2016,קדמית,אוטומטית - טיפטרוניק,6.0,4.0,6000.0,24.5,1400.0,9.5,202.0,13.0,20.4,16.9,,,,,,ABS + EBD + BAS,יש,453.0,187.1,150.5,272.7,468.0,,,,,60.0
57,4,2017,קדמית,אוטומטית - טיפטרוניק,6.0,4.0,6000.0,24.5,1400.0,9.5,202.0,13.0,20.4,16.9,,,,,,ABS + EBD + BAS,יש,453.0,187.1,150.5,272.7,468.0,,,,,60.0
57,20,2018,קדמית,אוטומטית,8.0,4.0,5500.0,25.5,1650.0,8.9,220.0,13.3,20.4,16.9,,,,,,ABS + EBD + BAS,יש,457.3,190.6,162.5,273.0,555.0,1752.0,1425.0,,,55.0
57,20,2019,קדמית,אוטומטית,8.0,4.0,5500.0,25.5,1650.0,8.9,220.0,13.3,20.4,16.9,,,,,,ABS + EBD + BAS,יש,457.3,190.6,162.5,273.0,555.0,1752.0,1425.0,,,55.0
57,25,2019,קדמית,אוטומטית,8.0,4.0,5500.0,25.5,1650.0,8.9,220.0,13.3,20.4,16.9,,,,,,ABS + EBD + BAS,יש,457.3,190.6,162.5,273.0,555.0,1752.0,1425.0,,,55.0
57,26,2019,קדמית,אוטומטית,8.0,4.0,5500.0,25.5,1650.0,8.9,220.0,13.3,20.4,16.9,,,,,,ABS + EBD + BAS,יש,457.3,190.6,162.5,273.0,555.0,1752.0,1425.0,,,55.0
57,22,2019,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,24.5,1750.0,8.2,208.0,15.4,21.7,19.6,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,23,2019,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,24.5,1750.0,8.2,208.0,15.4,21.7,19.6,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,27,2019,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,24.5,1750.0,8.2,208.0,15.4,21.7,19.6,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,23,2020,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,24.5,1750.0,8.2,208.0,15.4,21.7,19.6,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,27,2020,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,24.5,1750.0,8.2,208.0,15.4,21.7,19.6,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,24,2019,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,23.5,1750.0,9.2,200.0,17.2,23.2,20.4,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,28,2019,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,23.5,1750.0,9.2,200.0,17.2,23.2,20.4,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,24,2020,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,23.5,1750.0,9.2,200.0,17.2,23.2,20.4,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,28,2020,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,23.5,1750.0,9.2,200.0,17.2,23.2,20.4,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,24,2021,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,23.5,1750.0,9.2,200.0,,,16.1,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,28,2021,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,23.5,1750.0,9.2,200.0,,,16.1,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,25,2020,קדמית,אוטומטית,8.0,4.0,5500.0,26.3,1650.0,8.9,220.0,,,19.2,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.0,555.0,1752.0,1503.0,,,55.0
57,26,2020,קדמית,אוטומטית,8.0,4.0,5500.0,26.3,1650.0,8.9,220.0,,,19.2,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.0,555.0,1752.0,1503.0,,,55.0
57,32,2020,קדמית,אוטומטית,8.0,4.0,5500.0,26.3,1650.0,8.9,220.0,,,19.2,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.0,555.0,1752.0,1503.0,,,55.0
57,27,2021,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,24.5,1750.0,8.2,208.0,,,16.6,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,48,2021,קדמית,אוטומטית - טיפטרוניק,8.0,3.0,5500.0,24.5,1750.0,8.2,208.0,,,16.6,,,,,,ABS + EBD + BAS,יש,411.8,179.1,153.4,255.8,350.0,1050.0,1205.0,,,44.0
57,32,2021,קדמית,אוטומטית,8.0,4.0,5500.0,26.3,1650.0,8.9,220.0,,,14.0,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.0,555.0,1752.0,1503.0,547.0,2050.0,55.0
57,44,2021,קדמית,אוטומטית,8.0,4.0,5500.0,26.3,1650.0,8.9,220.0,,,14.0,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.0,555.0,1752.0,1503.0,547.0,2050.0,55.0
57,49,2021,קדמית,אוטומטית,8.0,4.0,5500.0,26.3,1650.0,8.9,220.0,,,14.0,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.0,555.0,1752.0,1503.0,547.0,2050.0,55.0
57,51,2021,קדמית,אוטומטית,8.0,4.0,5500.0,26.3,1650.0,8.9,220.0,,,14.0,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.0,555.0,1752.0,1503.0,547.0,2050.0,55.0
57,49,2022,קדמית,אוטומטית - טיפטרוניק,8.0,4.0,5500.0,25.5.,1650.0,8.9,220.0,,,14.0,,,,,,ABS + EBD + BAS,יש,459.5,189.5,163.1,273.8,555.0,1752.0,1503.0,547.0,2050.0,62.0
19,49,2009,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,170.0,280.7,540.0,1560.0,1740.0,,,75.0
19,2641,2009,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,2651,2009,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,49,2010,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,170.0,280.7,540.0,1560.0,1740.0,,,75.0
19,2641,2010,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,2651,2010,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,3411,2010,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,49,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,170.0,280.7,540.0,1560.0,1740.0,,,75.0
19,2641,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,2651,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,3411,2011,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4300.0,35.6,1500.0,7.2,222.0,9.6,13.6,11.7,,,,,,ABS + EBD + BAS,יש,462.9,188.0,165.3,280.7,540.0,1560.0,1740.0,,,75.0
19,60,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.7,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,165.0,280.7,540.0,1560.0,1755.0,,,75.0
19,142,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.7,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,165.5,280.7,540.0,1560.0,1755.0,,,75.0
19,147,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.7,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,165.5,280.7,540.0,1560.0,1755.0,,,75.0
19,148,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.7,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,165.5,280.7,540.0,1560.0,1755.0,,,75.0
19,64,2010,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,4850.0,42.8,2500.0,6.4,250.0,7.7,14.4,10.9,,,,,,ABS + EBD + BAS,יש,513.7,194.9,160.0,299.2,370.0,,1830.0,,,90.0
19,3481,2010,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,4850.0,42.8,2500.0,6.4,250.0,7.7,14.4,10.9,,,,,,ABS + EBD + BAS,יש,513.7,194.9,146.0,299.2,370.0,,1830.0,,,90.0
19,64,2011,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,4850.0,42.8,2500.0,6.4,250.0,7.7,14.4,10.9,,,,,,ABS + EBD + BAS,יש,513.7,194.9,160.0,299.2,370.0,,1830.0,,,90.0
19,3481,2011,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,4850.0,42.8,2500.0,6.4,250.0,7.7,14.4,10.9,,,,,,ABS + EBD + BAS,יש,513.7,194.9,146.0,299.2,370.0,,1830.0,,,90.0
19,70,2014,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,170.0,280.7,540.0,1560.0,1895.0,,,75.0
19,245,2014,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,247,2014,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,374,2014,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,375,2014,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,376,2014,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,835,2014,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,70,2015,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,170.0,280.7,540.0,1560.0,1895.0,,,75.0
19,374,2015,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,375,2015,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,376,2015,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,835,2015,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,7.0,4.0,4200.0,38.7,1750.0,9.0,200.0,14.7,17.8,16.9,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1895.0,,,75.0
19,80,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,170.0,280.7,540.0,1560.0,1830.0,,,75.0
19,142,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,147,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,148,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,369,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,372,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,373,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,385,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,463,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,466,2014,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,80,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,170.0,280.7,540.0,1560.0,1830.0,,,75.0
19,369,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,372,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,373,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,385,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,463,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
19,466,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,4.0,4500.0,35.6,1500.0,7.1,222.0,10.4,14.4,12.6,,,,,,ABS + EBD + BAS,יש,462.9,189.8,166.5,280.7,540.0,1560.0,1830.0,,,75.0
21,1,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,180.0,300.4,295.0,,2135.0,,,75.0
21,11,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,176.0,300.4,295.0,,2135.0,,,75.0
21,80,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,83,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,84,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,85,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,86,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,90,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,92,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,95,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,99,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
21,100,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,6.0,3250.0,61.2,1500.0,6.5,234.0,15.6,17.9,16.9,,,,,,ABS + EBD + BAS,יש,505.2,196.8,174.4,300.4,295.0,,2135.0,,,75.0
