tozeret_cd,degem_cd
672,130
672,130
672,131
488,185
672,111
672,130
885,396
672,130
885,396
672,130
672,130
839,277
416,192
885,438
672,130
885,438
672,130
839,277
672,111
672,130
672,111
672,130
404,267
672,130
672,130
885,418
672,111
672,130
712,17
672,130
839,277
603,66
727,85
590,126
778,412
590,129
590,139
590,137
19,954
590,136
590,137
19,954
590,127
676,1015
676,1015
676,1015
590,136
778,412
423,39
590,127
423,38
778,407
778,407
778,407
603,12
724,416
590,137
590,136
676,998
590,127
676,993
603,64
590,107
590,138
590,137
676,1027
590,133
778,407
778,407
590,126
778,407
590,136
778,407
778,407
885,550
590,127
19,949
727,84
590,119
590,132
590,137
590,125
885,506
885,506
885,506
885,558
590,133
590,124
885,534
590,127
885,550
885,550
885,530
885,530
885,530
885,530
722,320
722,275
143,985
588,238
139,37
139,37
139,37
139,37
380,4
139,37
588,267
139,37
588,268
299,63
722,294
588,244
588,244
588,244
588,249
588,249
143,986
322,13
143,980
322,13
588,249
139,37
722,485
322,13
588,267
588,278
322,13
722,372
322,13
588,267
588,249
143,913
730,124
143,985
730,127
588,217
299,73
588,256
588,284
143,985
139,38
588,269
299,63
588,264
588,244
730,129
588,238
722,386
683,17
588,269
588,269
734,40
730,130
730,130
588,279
322,13
588,279
322,13
588,238
588,267
730,128
416,188
413,223
413,249
413,248
416,188
413,213
416,188
413,249
413,223
416,192
416,192
413,248
416,192
416,192
672,130
413,249
416,192
839,237
413,249
413,248
672,130
413,248
413,223
413,219
413,249
413,248
416,188
404,234
416,188
416,188
413,253
490,32
672,130
885,406
839,237
490,32
839,277
413,213
885,402
885,418
413,248
885,396
413,217
885,396
413,249
885,396
839,237
885,418
672,129
490,32
885,396
413,248
885,396
413,248
885,418
885,418
416,145
416,188
416,188
413,223
672,130
416,188
416,188
416,188
672,130
775,3
817,1241
299,7
413,881
588,431
845,1
885,212
590,35
299,19
413,871
299,63
845,1
637,65
885,212
728,63
299,19
413,871
299,61
961,1712
739,1411
481,642
413,2071
502,1
416,139
481,162
299,19
775,2
653,11
416,122
127,1430
728,64
727,461
683,2
481,16
775,25
322,5
683,272
676,1991
683,351
771,451
299,65
676,1751
885,357
299,19
481,522
413,651
817,601
839,28
729,23
845,81
712,171
299,65
237,19
728,65
481,562
885,451
380,3
299,32
481,522
413,302
413,2071
845,2
637,481
237,16
299,34
771,451
423,50
423,50
423,50
423,50
676,1047
676,1047
676,1047
676,1047
676,1015
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1115
676,1048
676,1076
676,1077
676,1123
676,1112
676,998
676,1053
676,1067
676,1052
676,1112
676,1076
727,95
727,97
676,1085
423,49
676,1075
727,87
430,84
990,184
676,1065
724,437
676,1123
727,97
676,1123
676,1123
676,1065
676,1065
676,1073
301,104
676,1123
727,97
21,140
19,998
19,959
423,50
724,472
990,203
676,1052
676,1065
676,1123
283,55
676,1106
724,472
423,38
727,85
423,49
727,97
990,184
676,1075
19,972
268,85
19,995
676,1075
676,1075
727,97
676,1112
676,924
423,50
727,95
724,474
19,990
727,95
727,97
727,95
724,437
724,473
724,473
676,1075
676,1122
724,439
676,1122
423,50
724,472
19,1001
676,1123
676,1075
724,473
778,443
778,439
727,97
724,474
724,472
21,128
727,95
268,91
990,183
990,179
676,1065
423,49
727,87
727,85
19,989
778,443
778,413
19,982
778,442
778,444
778,444
778,439
778,442
778,443
778,439
676,1019
778,439
778,443
778,439
727,97
778,443
899,18
103,5
588,742
299,64
481,15
481,162
683,5
380,4
590,231
413,8710
416,122
103,5
940,78
481,162
413,40
676,1991
380,4
416,125
481,162
322,4
413,8710
751,21
588,431
775,2
413,2071
481,16
413,8611
299,19
845,81
637,481
588,751
683,182
413,641
413,30
771,451
496,161
481,16
496,6
299,23
481,522
775,3
961,19
683,262
845,62
885,1031
775,3
413,2071
869,29
114,2322
413,731
734,6
590,30
156,881
588,752
413,612
624,241
981,2
481,16
481,662
885,1031
322,13
637,22
961,19
588,742
771,451
76,7
727,97
778,439
778,439
676,1123
778,413
724,472
676,1077
676,1122
19,975
778,439
676,1065
778,443
990,183
676,1116
676,1116
778,439
676,1065
727,97
676,1122
676,1075
990,203
676,1075
676,1123
778,439
778,439
423,50
724,473
676,1123
676,1075
778,439
778,439
778,442
727,97
676,1065
676,997
778,413
423,38
676,1075
778,443
778,443
676,1075
778,439
778,443
423,50
423,50
990,183
778,443
727,97
727,95
676,1045
676,1075
778,413
990,179
990,186
268,83
676,1065
676,1122
676,1067
676,1075
778,413
778,413
423,50
676,1134
423,50
423,50
676,1
839,28
869,10
885,342
322,13
74,1111
869,80
885,32
845,38
775,23
683,2
885,32
672,81
839,28
299,32
676,1631
676,5
590,461
413,8611
973,15
299,19
869,17
413,931
588,742
728,7
299,9
683,282
413,651
839,28
481,16
653,8
322,5
845,81
413,1
299,62
76,7
299,19
771,451
839,28
751,28
899,17
413,641
771,451
413,1
413,8710
676,1
771,196
413,881
413,1
588,742
728,7
253,101
771,187
103,8
653,7
416,122
299,19
588,742
76,3
413,651
413,771
413,881
771,451
299,63
653,11
177,16
727,87
724,437
778,439
724,472
990,175
19,995
268,89
676,1123
676,1106
778,444
778,439
778,439
727,97
727,96
676,1075
778,442
19,1001
724,439
19,999
676,1076
676,1065
727,87
676,1075
676,1113
778,439
727,96
778,443
990,184
990,186
990,175
778,443
423,50
778,442
990,182
19,980
21,132
676,1068
676,1065
676,1063
676,1045
301,112
727,95
19,999
990,203
778,439
727,97
990,190
19,987
676,1065
676,1026
990,193
676,1123
676,1008
676,1065
676,1123
676,1123
676,938
676,1075
676,1065
778,443
19,972
676,1068
676,1112
676,1083
676,1123
676,1123
676,938
676,1065
990,183
676,1122
676,1135
676,938
676,1115
778,439
676,1026
676,1045
990,175
676,1122
676,1065
778,443
778,439
676,1075
676,1123
676,1116
683,22
683,17
683,17
778,439
683,17
299,73
683,22
676,998
322,13
268,91
299,73
683,22
683,22
299,73
299,73
299,73
299,73
683,17
990,183
676,1068
683,22
683,17
299,73
299,73
299,73
724,469
683,22
683,17
380,4
380,4
683,17
778,443
299,73
322,13
683,17
778,443
683,17
322,13
683,19
683,17
322,13
299,73
19,969
322,13
727,94
676,1073
322,13
676,1065
676,1073
299,65
299,65
676,1106
299,65
676,1019
683,17
676,1123
299,65
299,65
676,1123
299,73
676,1075
683,17
299,73
683,17
299,73
299,73
778,443
683,17
19,987
683,17
299,73
683,17
322,13
423,49
299,73
676,1084
299,73
683,22
683,16
299,73
299,73
423,50
299,73
683,17
676,1009
299,65
676,1112
683,22
778,439
19,975
299,73
299,73
299,73
676,1065
683,19
676,1065
299,73
676,1059
299,73
322,13
322,13
299,73
724,473
778,439
299,73
676,1112
990,203
299,73
322,13
683,19
676,997
588,85
676,2151
973,3
653,7
416,122
683,2
481,422
413,671
885,1041
672,17
299,6
299,32
845,52
322,13
771,196
676,1951
885,1041
593,1051
653,11
416,122
676,1961
885,1041
413,8611
496,6
416,122
588,55
683,292
676,1951
413,2031
588,92
413,44
676,1
413,1
653,11
416,122
588,201
885,230
730,8
683,282
676,1
683,811
413,8710
683,341
103,8
416,125
751,28
683,111
281,71
299,33
683,351
103,8
637,53
845,62
413,302
833,2
751,33
845,62
413,711
771,196
899,15
588,17
430,1
413,64
322,13
103,8
869,19
839,101
771,196
351,22
322,4
771,451
481,1241
973,10
114,931
588,811
299,63
281,141
103,8
496,7
588,811
413,2081
502,1
103,8
588,741
683,7
676,2101
299,63
299,32
751,21
187,10
637,531
751,39
502,1
413,8611
683,5
187,14
672,81
416,125
588,251
676,2001
730,25
672,81
588,53
103,4
416,120
676,1510
672,27
413,302
676,1
885,216
845,62
413,741
676,1991
299,20
430,1
845,1
416,146
413,2081
322,13
637,65
413,651
730,321
588,53
637,65
416,146
299,19
845,81
676,1
683,282
676,1631
637,531
416,146
845,81
490,1
322,13
481,16
845,62
676,34
322,13
751,39
413,8511
430,112
413,741
730,16
281,191
413,8611
973,15
413,1001
928,371
730,10
481,16
845,62
177,16
413,741
751,26
103,4
496,6
676,1771
588,2
502,81
730,1
672,4
299,61
281,231
751,34
496,6
299,8
413,1011
771,451
281,11
299,61
496,6
481,13
413,1011
299,63
481,7
187,10
676,2151
588,53
299,19
502,51
730,6
430,1
322,13
593,1041
496,6
253,81
885,1071
413,2081
683,2
683,101
637,65
299,19
481,281
299,19
187,13
885,981
413,2081
481,188
481,182
481,182
481,158
481,158
481,158
481,162
481,158
481,158
481,158
845,56
593,1317
735,353
941,546
845,56
845,56
845,56
845,56
845,56
481,179
481,203
481,188
481,203
845,49
253,79
253,78
593,1804
253,79
481,182
481,188
253,76
481,203
481,188
481,203
481,203
481,203
253,76
253,76
253,78
481,179
845,53
845,49
253,76
253,76
845,53
253,76
481,203
481,179
481,202
253,78
481,203
253,79
481,179
481,162
481,203
481,162
253,75
253,76
253,79
253,79
253,79
253,79
253,78
253,78
253,80
239,4
590,62
588,292
869,421
885,52
185,1
590,98
727,1
388,26
185,1
239,5
672,19
593,1791
416,34
413,281
155,21
683,801
155,1
637,231
727,25
155,21
731,500
885,357
683,491
588,292
724,68
683,801
127,600
676,292
683,801
413,1800
299,4
683,81
676,258
637,231
299,4
634,120
299,62
676,224
413,7500
443,12
683,272
637,811
683,272
683,491
114,1891
346,8
346,8
299,4
185,1
637,811
676,172
443,12
839,18
683,801
778,1921
603,37
588,292
637,122
676,256
683,801
683,641
322,1
683,351
443,12
588,292
139,32
139,32
588,238
588,267
322,13
588,267
588,232
322,13
588,264
588,264
322,13
588,284
588,269
588,249
730,130
322,13
143,1244
722,372
730,130
322,13
143,1045
588,280
139,32
588,273
588,247
143,1114
299,63
722,384
683,23
139,38
588,273
683,23
683,23
588,264
588,280
588,278
588,267
299,65
299,65
588,264
588,273
139,32
139,37
683,23
143,1130
588,267
588,279
588,278
730,129
143,1176
588,279
588,273
588,267
588,273
322,13
588,264
588,264
588,264
588,264
588,264
588,273
588,238
730,128
588,256
299,73
416,190
413,248
672,130
413,223
416,192
416,192
416,192
416,192
416,192
413,247
416,192
413,246
672,130
416,192
416,192
490,32
885,438
885,438
885,438
885,438
885,438
413,246
885,438
885,438
413,248
885,438
413,213
413,252
490,32
885,438
413,216
885,396
416,188
885,398
839,277
413,209
885,398
416,192
885,418
672,130
413,223
885,426
839,234
404,289
416,188
672,131
413,219
885,398
672,111
885,398
885,398
672,130
413,223
839,264
885,398
416,192
413,253
885,398
885,398
413,248
885,398
413,248
413,216
885,398
413,246
637,65
728,41
413,741
481,1241
496,6
481,162
481,33
653,11
751,281
187,13
728,41
588,53
973,10
299,19
430,1
588,53
771,178
187,13
730,6
416,146
187,13
728,41
653,11
416,146
869,19
730,8
676,48
839,32
588,53
299,19
683,2
637,521
430,34
299,7
413,711
730,8
845,1
281,311
281,231
634,34
730,8
143,335
588,741
413,422
730,8
672,28
299,32
728,41
730,321
885,1011
413,66
413,8710
322,5
588,53
683,111
103,4
416,146
728,41
885,1011
413,8710
416,146
657,81
845,17
253,101
299,32
845,17
885,530
885,530
676,997
885,530
885,530
885,530
885,530
885,530
885,530
778,407
603,13
268,84
676,1027
727,87
603,13
676,908
603,13
603,13
590,119
676,988
676,998
590,119
676,993
885,555
676,988
676,988
590,127
590,127
590,119
590,119
590,119
590,119
590,119
590,119
590,119
590,119
590,119
590,119
590,119
590,126
590,138
590,127
590,126
590,126
590,126
590,119
885,550
590,119
724,429
885,550
590,119
727,85
283,55
590,119
423,39
885,6
885,550
885,550
885,550
590,119
885,550
590,132
603,12
590,136
778,415
683,17
299,73
299,73
683,17
322,13
299,65
778,439
322,13
299,73
322,13
423,50
778,442
778,443
683,17
778,443
299,73
322,13
778,443
299,73
778,439
683,22
299,73
676,1107
322,13
676,1075
322,13
299,73
299,65
299,65
299,65
268,89
299,65
683,17
299,73
676,1065
322,13
380,4
322,13
683,17
299,73
676,1008
683,22
990,202
724,918
299,73
423,50
778,439
299,73
19,989
322,13
322,13
676,1113
423,50
322,13
683,19
676,1135
683,17
299,65
683,17
683,17
683,19
299,73
676,938
299,73
683,22
253,80
253,76
253,80
253,76
481,188
845,49
845,49
253,76
253,76
253,79
152,160
253,79
253,76
253,75
253,75
253,78
253,78
253,80
253,78
253,78
593,1989
253,78
253,78
253,78
253,80
253,78
481,179
481,179
481,179
481,179
481,179
845,49
481,188
481,188
481,188
481,158
845,49
845,43
481,203
481,203
481,203
481,203
481,203
481,203
481,203
845,46
481,159
481,188
253,79
253,78
481,179
728,152
593,600
593,460
152,48
593,660
152,49
593,656
676,1045
676,993
593,657
727,87
727,87
593,545
593,605
299,63
683,22
588,279
380,4
588,273
683,17
730,125
730,125
730,125
730,125
730,125
730,125
730,125
588,273
588,273
588,273
588,273
588,273
588,273
588,273
588,273
588,273
588,273
588,273
588,273
683,17
588,249
299,63
588,279
588,279
299,65
730,128
730,127
299,64
588,249
588,267
683,23
380,4
299,62
588,280
588,273
588,273
730,128
695,119
722,358
588,289
588,238
730,130
588,238
588,268
139,37
683,17
139,37
143,1229
299,63
588,249
143,912
143,913
299,73
588,249
299,73
143,1127
143,1127
695,119
299,63
299,2
603,59
155,21
588,292
637,132
443,12
603,59
185,41
885,600
443,12
637,221
185,1
443,12
603,59
155,21
588,292
299,9
465,4
590,76
775,131
683,191
488,19
683,491
683,801
346,8
676,252
155,21
322,4
443,12
683,801
885,357
683,801
185,41
683,81
443,12
413,59
155,61
683,491
683,801
155,51
346,7
430,24
185,41
683,272
185,1
778,94
312,491
588,292
962,361
299,7
778,119
624,92
683,272
185,1
443,12
155,21
588,292
885,38
588,107
588,292
676,860
185,1
588,292
443,12
603,43
155,21
588,292
299,8
413,33
590,98
683,272
590,63
724,372
730,91
185,41
443,12
590,98
778,27
155,21
683,491
185,41
299,4
185,1
443,12
588,292
155,21
683,491
715,3
185,1
590,62
683,801
588,292
683,901
683,11
590,63
683,801
588,292
683,901
299,4
443,12
299,9
413,100
588,292
346,8
299,4
299,64
312,151
683,262
683,901
683,272
299,1
603,7
299,58
885,357
590,63
637,811
588,292
322,2
312,150
443,12
683,182
806,3
885,45
346,8
676,292
683,272
185,41
346,8
185,1
676,254
683,272
588,292
885,398
413,223
885,398
413,249
885,398
413,249
885,398
839,277
305,3
413,248
413,219
672,111
305,3
413,249
305,3
305,3
305,3
305,3
413,248
413,247
885,357
885,357
885,357
672,130
885,357
488,185
885,406
672,131
885,406
885,406
885,406
413,248
885,406
885,357
885,357
885,357
885,357
885,357
885,357
413,248
885,357
885,357
885,357
416,188
413,248
416,188
413,253
416,188
416,188
416,188
416,188
413,219
416,188
416,188
416,188
413,247
416,188
416,188
416,192
416,192
416,192
404,256
885,412
885,438
413,219
593,708
676,1019
920,36
920,32
593,656
830,64
676,988
676,988
676,998
676,997
593,739
778,406
778,407
152,49
593,563
676,1027
676,1027
778,414
593,646
778,414
676,1034
676,998
593,722
676,988
676,988
778,413
676,1045
593,656
830,95
593,418
830,52
152,49
593,722
268,83
593,734
593,734
593,303
830,110
920,32
676,959
152,52
152,50
920,45
593,416
593,480
593,474
830,89
593,418
676,988
676,988
676,988
593,539
152,47
593,418
593,418
676,988
593,465
676,988
152,59
152,61
593,3058
676,988
676,988
676,988
676,988
593,585
593,607
676,988
152,61
593,685
676,988
593,759
676,988
676,988
152,61
920,45
778,413
593,668
593,673
593,657
593,722
593,734
778,413
593,763
593,734
676,993
593,657
593,669
676,1027
152,85
593,789
676,1027
676,1027
676,1027
830,55
676,1027
830,52
676,1027
676,1027
830,52
676,1027
830,112
676,924
593,723
593,723
593,797
593,536
593,786
593,668
593,626
593,670
593,854
727,87
152,73
676,1004
593,673
676,988
676,988
593,719
152,52
593,738
593,853
593,524
593,539
593,723
593,722
593,723
593,748
830,95
593,779
416,146
885,408
885,438
490,31
885,438
416,146
413,223
885,396
413,253
672,130
404,293
413,248
416,188
885,396
672,130
413,249
672,31
885,418
672,111
885,418
416,192
413,252
885,429
413,248
413,253
413,247
672,131
885,398
413,213
839,234
413,248
712,17
672,130
416,188
672,130
885,398
885,436
416,188
413,248
885,335
885,335
885,396
416,188
416,192
885,410
885,398
416,192
885,429
885,418
885,396
672,130
839,277
885,438
416,188
885,396
885,418
885,438
1242,8
416,187
885,438
143,993
593,1402
839,234
926,1
728,117
885,553
590,137
416,248
885,537
885,537
885,558
885,6
590,132
885,6
603,13
590,107
590,133
727,85
590,133
590,119
590,132
712,26
590,133
590,106
590,127
590,139
885,6
885,6
590,119
885,6
590,119
676,1027
885,519
885,519
590,119
590,127
885,558
724,429
590,127
590,127
676,1003
727,87
590,127
268,82
885,519
676,988
590,119
590,119
778,407
590,119
21,136
590,119
19,947
676,985
590,119
676,988
885,537
423,38
885,558
590,119
590,119
283,54
885,558
590,119
590,119
551,88
676,997
590,127
590,127
268,83
885,438
885,438
885,396
413,223
416,188
672,130
416,192
885,396
490,31
885,412
413,249
672,111
413,247
416,146
488,185
490,32
885,406
413,248
885,396
672,130
413,252
416,188
413,248
416,188
416,188
416,188
416,188
416,188
416,188
416,188
413,248
416,188
416,188
416,188
404,208
416,188
416,188
416,188
839,237
416,190
413,219
885,396
885,396
413,219
885,418
885,396
839,234
885,418
885,396
885,418
416,188
413,223
416,188
416,190
416,192
413,223
416,192
416,192
416,192
885,430
885,438
413,248
885,438
885,438
885,438
885,438
593,1275
143,979
839,119
413,247
672,130
712,17
885,428
839,147
839,119
672,130
187,62
839,109
839,132
885,438
839,234
839,119
416,180
839,147
839,142
413,219
839,132
839,132
416,192
885,396
839,134
839,134
839,119
672,130
839,134
413,209
839,119
490,32
305,3
839,132
416,192
839,134
885,438
416,192
488,185
839,134
839,147
672,94
839,109
672,130
672,130
672,111
672,111
1242,8
839,132
672,111
672,130
672,130
839,134
839,109
839,119
885,398
839,119
839,119
839,142
839,239
839,239
885,357
839,239
839,239
185,1
443,12
155,21
416,39
299,8
443,12
885,357
590,98
683,901
683,272
322,6
941,3007
603,3
683,182
724,320
771,66
299,65
590,114
683,182
683,491
683,901
299,3
443,12
676,285
588,292
593,1691
299,4
885,357
155,21
416,42
322,4
899,16
590,118
676,252
885,357
588,292
940,8
588,292
388,43
127,1506
416,78
588,191
263,5
588,292
299,4
771,66
603,3
416,149
588,292
312,1
588,292
940,220
603,57
637,37
443,12
388,91
588,292
322,4
588,191
239,4
139,9
299,59
185,51
322,2
481,711
771,65
683,24
588,238
683,22
588,238
588,268
588,246
588,264
588,238
322,13
588,273
588,279
683,24
695,126
683,23
299,63
299,65
730,129
299,65
588,279
299,65
588,279
299,73
588,249
588,279
588,279
588,279
588,253
588,279
299,73
776,128
588,279
139,37
299,73
588,278
734,40
588,272
588,279
299,73
722,393
299,62
776,128
588,279
588,249
299,73
683,16
139,37
588,249
588,256
588,279
730,126
722,444
299,73
722,400
322,13
588,279
588,279
143,1045
730,128
588,279
588,255
588,284
683,22
588,267
588,267
588,267
778,413
590,119
593,863
593,779
593,849
593,590
676,1045
593,763
593,723
593,777
593,947
593,844
593,722
593,763
676,1045
593,896
593,723
676,986
593,657
593,695
593,722
152,81
676,997
676,997
593,722
676,1003
593,902
593,709
593,779
593,722
676,1019
593,723
676,1044
778,406
593,756
593,860
830,132
676,987
676,1045
593,797
152,73
152,73
727,87
152,73
593,865
593,724
830,119
593,779
593,779
593,797
830,99
593,656
830,107
830,99
152,73
593,797
593,797
593,849
593,863
593,723
593,859
593,722
778,407
268,85
593,734
590,119
268,83
590,127
778,413
423,39
590,127
590,127
778,407
590,119
590,127
885,537
676,1045
301,103
590,127
590,127
885,550
885,550
590,119
724,841
885,550
885,550
885,550
590,119
423,39
885,550
778,407
590,119
885,512
590,119
416,242
416,242
590,127
885,558
423,38
885,530
885,530
590,132
778,412
590,127
676,997
590,133
590,127
590,127
778,412
885,519
778,407
590,139
885,519
603,13
885,537
778,394
885,537
778,412
885,537
885,537
885,537
885,537
885,537
885,537
885,537
416,248
590,129
416,248
885,558
590,116
416,188
885,438
416,190
839,234
885,438
672,130
839,277
885,398
413,222
672,130
416,188
413,223
413,249
839,277
413,249
416,194
416,146
416,188
413,253
413,209
416,188
416,188
416,194
416,190
885,396
672,130
416,188
885,363
413,223
885,363
885,363
416,192
416,192
885,438
885,418
712,17
885,396
885,418
885,396
413,249
305,1
305,1
416,188
416,192
