,Unnamed: 0_x,Unnamed: 0.1,tozeret_cd,tozar,kinuy_mishari,ramat_gimur_x,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,merkav,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,technologiat_hanaa_cd,technologiat_hanaa_nm,n_model,Unnamed: 0_y,make,model,ramat_gimur_y,year,doors,sitting,ignition,gearbox,gear,engine,piston,capacity,power,loops,moment,loopmoment,acceleration,speed,urban_consumption,intercity_consumption,consumption,electricity_use,battery_capacity,electric_range,home_charging_time,fast_charging_time,brake,airbag,stability,cenairbag,length,width,height,wheel,cargo,chaircargo,selfweight,totalweight,loading,towing_without_brakes,towing_with_brakes,tire,fuel,hanaa_nm_y,sitting.1,engine_cd
0,10950,10950,33,אופל,CORSA,OPC,2012,1,4,1598,1735,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,192,5,,הנעה רגילה,קורסה,77,אופל,קורסה OPC,,2012,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,192,5800.0,23.0,1980.0,7.2,225,10.2,16.9,13.6,,,,,,ABS + EBD,6,יש,יש,404.0,171.5,149.0,251.0,285.0,1050.0,1205.0,,,,,235/35R18,44.0,2X4,5,1
1,11080,11080,33,אופל,CORSA,OPC,2012,60,4,1598,1735,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,192,5,,הנעה רגילה,קורסה,77,אופל,קורסה OPC,,2012,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,192,5800.0,23.0,1980.0,7.2,225,10.2,16.9,13.6,,,,,,ABS + EBD,6,יש,יש,404.0,171.5,149.0,251.0,285.0,1050.0,1205.0,,,,,235/35R18,44.0,2X4,5,1
2,10951,10951,33,אופל,CORSA,OPC,2013,1,4,1598,1735,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,192,5,,הנעה רגילה,קורסה,76,אופל,קורסה OPC,,2013,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,192,5800.0,23.0,1980.0,7.2,225,10.2,16.9,13.6,,,,,,ABS + EBD,6,יש,יש,404.0,171.5,149.0,251.0,285.0,1050.0,1205.0,,,,,235/35R18,44.0,2X4,5,1
3,11081,11081,33,אופל,CORSA,OPC,2013,60,4,1598,1735,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,192,5,,הנעה רגילה,קורסה,76,אופל,קורסה OPC,,2013,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,192,5800.0,23.0,1980.0,7.2,225,10.2,16.9,13.6,,,,,,ABS + EBD,6,יש,יש,404.0,171.5,149.0,251.0,285.0,1050.0,1205.0,,,,,235/35R18,44.0,2X4,5,1
4,10952,10952,33,אופל,CORSA,OPC,2014,1,4,1598,1735,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,192,5,,הנעה רגילה,קורסה,75,אופל,קורסה OPC,,2014,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,192,5800.0,23.0,1980.0,7.2,225,10.2,16.9,13.6,,,,,,ABS + EBD,6,יש,יש,404.0,171.5,149.0,251.0,285.0,1050.0,1205.0,,,,,235/35R18,44.0,2X4,5,1
5,11082,11082,33,אופל,CORSA,OPC,2014,60,4,1598,1735,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,192,5,,הנעה רגילה,קורסה,75,אופל,קורסה OPC,,2014,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,192,5800.0,23.0,1980.0,7.2,225,10.2,16.9,13.6,,,,,,ABS + EBD,6,יש,יש,404.0,171.5,149.0,251.0,285.0,1050.0,1205.0,,,,,235/35R18,44.0,2X4,5,1
6,10955,10955,33,אופל,ZAFIRA TOURER,ENJOY,2014,2,5,1362,2340,,1.0,4X2,1,4,MPV,1,בנזין,5,140,7,,הנעה רגילה,זאפירה,270,אופל,זאפירה,ENJOY,2014,5,7,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1362.0,140,4900.0,20.0,1850.0,10.9,197,10.3,17.2,13.8,,,,,,ABS + EBD + BAS,6,יש,יש,465.8,188.4,168.5,276.0,152.0,1860.0,1565.0,,,,,225/50R17,58.0,2X4,7,1
7,10956,10956,33,אופל,ZAFIRA TOURER,ENJOY,2015,2,5,1362,2340,,1.0,4X2,1,4,MPV,1,בנזין,5,140,7,,הנעה רגילה,זאפירה,269,אופל,זאפירה,ENJOY,2015,5,7,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1362.0,140,4900.0,20.0,1850.0,10.9,197,10.3,17.2,13.8,,,,,,ABS + EBD + BAS,6,יש,יש,465.8,188.4,168.5,276.0,152.0,1860.0,1565.0,,,,,225/50R17,58.0,2X4,7,1
8,10959,10959,33,אופל,CORSA,ESSENTIA,2012,4,1,1229,1595,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,85,5,,הנעה רגילה,קורסה,61,אופל,קורסה,ESSENTIA,2012,3,5,קדמית,ידנית,5.0,בנזין,4.0,1229.0,85,5600.0,11.5,4000.0,12.4,172,13.8,22.2,18.1,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,171.3,148.8,251.1,285.0,1050.0,1145.0,,,450.0,750.0,185/70R14,45.0,2X4,5,1
9,10959,10959,33,אופל,CORSA,ESSENTIA,2012,4,1,1229,1595,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,85,5,,הנעה רגילה,קורסה,62,אופל,קורסה,YOU,2012,3,5,קדמית,ידנית,5.0,בנזין,4.0,1229.0,85,5600.0,11.5,4000.0,12.4,172,13.8,22.2,18.1,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,171.3,148.8,251.1,285.0,1050.0,1145.0,,,450.0,750.0,185/70R14,45.0,2X4,5,1
10,10960,10960,33,אופל,CORSA,ESSENTIA,2013,4,1,1229,1595,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,85,5,,הנעה רגילה,קורסה,55,אופל,קורסה,YOU,2013,3,5,קדמית,ידנית,5.0,בנזין,4.0,1229.0,85,5600.0,11.5,4000.0,12.4,172,13.8,22.2,18.1,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,171.3,148.8,251.1,285.0,1050.0,1145.0,,,450.0,750.0,185/70R14,45.0,2X4,5,1
11,10960,10960,33,אופל,CORSA,ESSENTIA,2013,4,1,1229,1595,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,85,5,,הנעה רגילה,קורסה,58,אופל,קורסה,ESSENTIA,2013,3,5,קדמית,ידנית,5.0,בנזין,4.0,1229.0,85,5600.0,11.5,4000.0,12.4,172,13.8,22.2,18.1,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,171.3,148.8,251.1,285.0,1050.0,1145.0,,,450.0,750.0,185/70R14,45.0,2X4,5,1
12,10961,10961,33,אופל,CORSA,ESSENTIA,2014,4,1,1229,1595,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,85,5,,הנעה רגילה,קורסה,52,אופל,קורסה,ESSENTIA,2014,3,5,קדמית,ידנית,5.0,בנזין,4.0,1229.0,85,5600.0,11.7,4000.0,13.6,172,13.8,22.2,18.1,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,171.3,148.8,251.1,285.0,1050.0,1145.0,,,450.0,750.0,185/70R14,45.0,2X4,5,1
13,10963,10963,33,אופל,INSIGNIA,SRI,2012,5,5,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
14,10963,10963,33,אופל,INSIGNIA,SRI,2012,5,5,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
15,10966,10966,33,אופל,INSIGNIA,SRI,2012,6,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
16,10966,10966,33,אופל,INSIGNIA,SRI,2012,6,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
17,10969,10969,33,אופל,INSIGNIA,OPC LINE,2012,7,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
18,10969,10969,33,אופל,INSIGNIA,OPC LINE,2012,7,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
19,10971,10971,33,אופל,INSIGNIA,OPC LINE,2012,8,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
20,10971,10971,33,אופל,INSIGNIA,OPC LINE,2012,8,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
21,11309,11309,33,אופל,INSIGNIA,EDITION,2012,581,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
22,11309,11309,33,אופל,INSIGNIA,EDITION,2012,581,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
23,11313,11313,33,אופל,INSIGNIA,EDITION,2012,591,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
24,11313,11313,33,אופל,INSIGNIA,EDITION,2012,591,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
25,11319,11319,33,אופל,INSIGNIA,EDITION,2012,621,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
26,11319,11319,33,אופל,INSIGNIA,EDITION,2012,621,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
27,11322,11322,33,אופל,INSIGNIA,EDITION,2012,631,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,245,אופל,אינסיגניה,SRI,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/45R18,70.0,2X4,5,1
28,11322,11322,33,אופל,INSIGNIA,EDITION,2012,631,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,247,אופל,אינסיגניה,,2012,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
29,10964,10964,33,אופל,INSIGNIA,SRI,2013,5,5,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
30,10964,10964,33,אופל,INSIGNIA,SRI,2013,5,5,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
31,10967,10967,33,אופל,INSIGNIA,SRI,2013,6,5,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
32,10967,10967,33,אופל,INSIGNIA,SRI,2013,6,5,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
33,10970,10970,33,אופל,INSIGNIA,OPC LINE,2013,7,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
34,10970,10970,33,אופל,INSIGNIA,OPC LINE,2013,7,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
35,10972,10972,33,אופל,INSIGNIA,OPC LINE,2013,8,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
36,10972,10972,33,אופל,INSIGNIA,OPC LINE,2013,8,6,1998,2175,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
37,11003,11003,33,אופל,INSIGNIA,EDITION,2013,19,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
38,11003,11003,33,אופל,INSIGNIA,EDITION,2013,19,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
39,11310,11310,33,אופל,INSIGNIA,EDITION,2013,581,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
40,11310,11310,33,אופל,INSIGNIA,EDITION,2013,581,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
41,11314,11314,33,אופל,INSIGNIA,EDITION,2013,591,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
42,11314,11314,33,אופל,INSIGNIA,EDITION,2013,591,5,1998,2160,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
43,11320,11320,33,אופל,INSIGNIA,EDITION,2013,621,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
44,11320,11320,33,אופל,INSIGNIA,EDITION,2013,621,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
45,11323,11323,33,אופל,INSIGNIA,EDITION,2013,631,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,242,אופל,אינסיגניה,,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,225/55R17,70.0,2X4,5,1
46,11323,11323,33,אופל,INSIGNIA,EDITION,2013,631,5,1998,2160,,1.0,4X2,1,4,סטיישן,1,בנזין,5,220,5,,הנעה רגילה,אינסיגניה,244,אופל,אינסיגניה,SRI,2013,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,220,5300.0,35.7,2000.0,7.8,240,7.4,15.1,10.9,,,,,,ABS,6,יש,יש,483.0,185.6,149.6,273.7,530.0,,1428.0,,,,,245/40R18,70.0,2X4,5,1
47,10985,10985,33,אופל,INSIGNIA,EDITION,2014,14,5,1598,2110,,1.0,4X2,1,4,סדאן,1,בנזין,4,170,5,,הנעה רגילה,אינסיגניה,235,אופל,אינסיגניה,EDITION,2014,4,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,500.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
48,11026,11026,33,אופל,INSIGNIA,EDITION,2014,29,5,1598,2110,,1.0,4X2,1,4,סדאן,1,בנזין,4,170,5,,הנעה רגילה,אינסיגניה,235,אופל,אינסיגניה,EDITION,2014,4,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,500.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
49,10986,10986,33,אופל,INSIGNIA,EDITION,2015,14,5,1598,2110,,1.0,4X2,1,4,סדאן,1,בנזין,4,170,5,,הנעה רגילה,אינסיגניה,227,אופל,אינסיגניה,EDITION,2015,4,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,500.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
50,11027,11027,33,אופל,INSIGNIA,EDITION,2015,29,5,1598,2110,,1.0,4X2,1,4,סדאן,1,בנזין,4,170,5,,הנעה רגילה,אינסיגניה,227,אופל,אינסיגניה,EDITION,2015,4,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,500.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
51,11077,11077,33,אופל,INSIGNIA,EDITION,2015,58,5,1598,2110,,1.0,4X2,1,4,סדאן,1,בנזין,4,170,5,,הנעה רגילה,אינסיגניה,227,אופל,אינסיגניה,EDITION,2015,4,5,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1598.0,170,4250.0,26.5,1650.0,9.9,210,10.9,19.2,15.1,,,,,,ABS + EBD + BAS,6,יש,יש,484.2,185.6,149.8,273.7,500.0,,1538.0,,,,,225/55R17,70.0,2X4,5,1
