tozeret_cd,degem_cd
676,357
588,291
624,100
481,791
676,295
727,47
728,71
253,18
840,30
588,661
724,216
751,7
650,611
724,216
413,871
481,125
885,117
650,801
590,1300
19,454
724,2141
588,661
885,117
962,28
588,751
715,83
404,171
299,11
481,96
299,11
728,63
588,661
513,1601
845,33
624,120
885,117
973,65
481,128
413,1011
413,501
751,9
253,101
588,431
413,881
885,117
19,453
588,281
845,27
588,371
413,30
481,135
676,559
413,881
413,30
481,441
588,291
961,27
728,63
650,801
588,2
704,24
114,1301
413,491
885,117
299,11
413,30
751,9
413,501
845,12
114,51
299,11
676,553
590,82
413,30
751,6
775,28
590,82
588,741
885,117
676,407
845,8
885,117
676,559
481,15
588,431
603,45
481,441
734,101
676,1141
588,431
481,1241
481,15
751,761
845,8
481,137
603,45
885,32
588,431
603,45
588,431
603,45
676,1610
413,1191
704,20
413,1011
299,11
728,63
961,73
481,441
588,431
588,751
603,45
885,144
603,45
588,431
845,29
676,455
778,137
845,33
751,721
588,751
728,63
806,200
603,45
588,200
481,113
885,117
845,33
413,1191
588,50
588,431
845,3
481,114
734,101
973,65
728,71
676,276
676,484
845,8
885,32
885,117
845,23
734,291
973,69
751,9
481,1241
845,25
775,27
481,6
481,138
603,10
588,431
187,18
481,22
885,32
413,881
724,207
676,1141
322,20
413,1191
590,84
676,285
413,881
728,63
413,881
973,69
845,12
731,131
413,1191
728,63
676,294
676,1141
322,20
413,1191
603,9
413,881
981,23
676,226
588,371
322,20
845,12
676,548
588,31
676,1141
312,1000
312,641
588,51
588,431
751,8
588,431
413,871
253,17
312,491
413,541
322,4
973,69
413,871
845,27
413,1001
751,721
845,27
751,223
778,52
590,372
588,431
751,721
973,61
845,23
588,431
751,721
588,431
885,19
724,252
588,201
603,2
751,226
845,27
751,223
481,1041
588,661
715,86
590,431
588,116
885,165
603,2
885,165
413,871
845,32
312,141
588,661
751,228
588,661
603,2
845,13
481,135
751,223
683,641
751,228
588,661
751,641
416,55
481,168
481,441
778,95
139,9
637,211
413,871
715,86
778,137
481,441
588,281
588,292
481,791
676,1881
312,14
715,7
416,68
845,35
588,752
588,661
481,182
637,181
253,101
253,34
590,84
962,28
588,661
778,84
727,36
778,84
672,21
590,83
981,23
588,281
588,661
715,7
590,84
715,57
588,292
637,531
676,552
588,281
593,422
724,205
676,344
588,292
730,8
312,14
885,117
676,285
413,881
778,92
481,961
481,951
676,416
981,23
676,297
730,8
312,14
778,95
481,441
637,231
839,161
845,49
253,40
588,281
637,491
413,871
885,117
961,27
481,15
885,117
885,1151
751,9
588,251
885,117
751,691
481,15
139,10
588,751
481,92
481,441
588,116
481,441
588,281
481,102
361,58
885,177
588,281
845,1
885,177
885,1151
650,2561
143,598
885,1151
588,661
430,81
637,531
481,15
459,53
281,52
973,61
588,201
588,661
845,1
776,12
413,491
143,598
885,177
588,291
481,442
637,481
885,177
727,27
637,521
845,12
885,177
845,34
413,871
481,114
973,61
885,177
751,392
413,1001
722,195
413,871
588,431
588,291
413,871
593,157
413,871
683,631
637,581
845,34
885,117
845,34
962,28
730,311
973,103
676,285
322,20
650,801
593,21
739,1240
650,801
593,41
481,442
776,35
413,881
603,2
885,47
845,34
734,101
676,1541
973,59
676,294
281,202
481,23
413,1800
650,611
683,2
603,18
590,431
724,279
734,101
588,431
973,92
676,314
751,159
676,226
19,28
413,1001
588,431
430,141
734,101
413,881
751,194
672,71
751,222
885,19
715,19
413,541
588,281
603,16
885,138
751,162
739,1890
588,391
301,33
650,301
676,548
885,19
672,21
672,71
751,230
973,92
590,372
413,1031
322,20
676,721
588,781
845,26
751,412
676,1141
588,201
839,111
413,881
751,1
961,79
885,23
839,111
481,15
830,38
724,22
588,431
588,781
481,93
301,13
676,1501
588,781
637,11
724,1341
481,442
481,442
404,201
588,201
588,781
624,1101
885,1151
413,1001
624,500
588,201
588,781
281,52
588,201
751,681
845,1
845,33
481,211
928,8
481,113
413,871
588,431
481,15
413,491
346,23
845,26
885,1151
588,281
973,61
588,31
481,442
588,201
928,6
281,52
588,31
346,39
281,52
588,201
413,1001
751,3
724,279
481,11
588,281
676,1141
739,2181
590,591
676,615
683,631
502,5
798,48
603,44
253,34
588,181
404,281
730,6
885,208
413,651
730,8
885,208
775,28
590,641
653,10
798,48
430,12
676,615
885,208
588,281
845,53
481,15
885,208
413,651
588,281
751,511
590,611
413,871
730,7
413,641
590,631
346,26
885,208
778,165
650,65
845,29
590,82
961,25
676,615
481,1431
885,208
940,190
730,8
961,71
798,48
413,32
650,65
730,8
590,63
885,208
496,37
858,20
588,431
481,87
496,37
187,10
724,395
885,206
990,75
588,201
676,478
346,26
481,78
413,881
751,781
590,431
312,61
413,881
588,661
845,25
778,215
481,672
683,641
590,431
973,92
481,211
751,223
981,27
301,33
940,51
312,61
590,431
845,29
839,111
603,2
588,11
588,371
961,45
603,2
481,951
739,900
603,2
676,285
672,71
751,13
590,431
724,67
845,33
778,183
634,100
481,951
751,761
481,761
312,1011
981,23
281,32
413,881
885,29
869,521
413,1011
637,481
961,75
588,371
588,661
413,1011
751,1
588,371
413,1011
845,33
734,121
322,20
839,151
885,20
413,881
268,33
676,292
322,20
590,431
751,223
481,15
413,881
481,671
593,182
885,206
404,91
961,91
481,6
388,16
885,177
481,15
885,129
751,721
481,15
413,491
778,421
481,442
588,431
143,598
885,105
322,20
430,141
143,598
481,2
588,291
588,201
683,641
481,15
481,442
676,414
588,146
588,133
588,116
885,127
676,484
413,900
253,22
730,112
416,59
413,2041
588,149
676,414
588,431
413,491
413,871
751,721
624,1001
730,112
885,168
676,416
588,291
481,442
413,871
637,491
672,21
730,112
885,168
103,171
730,112
103,171
588,291
676,1680
712,4
413,2041
845,1
885,68
590,431
481,442
590,431
885,19
973,59
590,431
724,381
751,222
299,26
590,372
588,371
839,111
588,431
590,431
653,11
676,349
845,8
885,107
299,23
588,371
672,71
751,781
653,11
301,178
962,33
973,65
724,23
650,801
361,121
715,210
322,21
751,781
590,431
481,35
672,21
312,61
481,691
683,631
885,128
413,1001
299,11
885,129
187,18
637,581
603,18
413,881
593,201
312,61
253,17
778,122
312,61
413,881
637,491
981,27
413,2300
481,1041
590,431
637,481
751,223
481,211
413,871
751,228
588,431
751,641
637,521
603,2
590,59
590,401
885,208
885,208
481,78
413,641
156,1
885,208
413,641
590,511
346,26
676,552
840,4
413,641
751,511
481,16
961,7
839,3
603,6
734,102
724,68
588,100
603,6
885,208
551,54
413,641
730,21
413,34
730,8
430,12
676,552
778,53
413,871
704,23
885,208
590,521
413,33
817,240
590,591
253,66
481,16
413,33
603,10
413,641
603,51
730,8
676,622
603,2
839,2
590,82
734,102
156,151
845,47
588,641
413,871
730,8
445,1
502,1
839,2
734,91
590,621
845,49
885,208
445,1
778,97
885,208
588,281
637,141
730,6
299,11
312,1
885,29
778,158
962,25
588,281
778,84
481,16
734,231
481,85
845,32
590,84
413,501
845,32
481,21
730,6
19,580
727,27
961,211
839,3
253,40
590,82
715,86
185,41
253,64
724,16
845,32
730,7
981,23
730,7
771,481
413,501
603,2
840,34
590,391
962,33
885,26
637,112
845,29
588,752
588,431
845,36
676,552
588,281
771,591
481,182
603,3
268,33
588,281
751,282
481,182
778,52
413,501
588,661
481,182
734,51
885,117
19,373
588,281
299,11
771,5
778,83
778,185
19,563
637,481
322,20
413,1011
845,27
734,101
590,431
413,1011
312,3
751,223
588,661
322,20
839,151
322,4
413,881
481,92
481,135
281,52
413,881
590,431
637,601
724,31
676,285
322,4
19,1472
751,751
187,26
751,781
751,223
697,1
840,35
481,92
712,3
751,223
322,4
845,81
775,151
634,93
845,23
481,83
676,292
751,741
413,871
603,2
416,15
751,222
299,11
845,23
775,151
751,641
413,871
751,14
637,481
603,2
845,23
751,223
990,19
839,21
281,202
845,81
637,481
885,1161
413,881
751,250
776,11
281,261
588,431
413,2041
416,55
413,871
588,431
885,177
676,1581
885,115
588,431
588,150
588,291
973,59
481,85
839,111
885,177
281,52
588,150
885,177
588,431
676,548
413,2041
588,291
413,501
650,801
19,588
588,291
751,451
751,681
885,132
724,222
588,431
413,2041
588,150
885,29
481,550
588,291
751,741
281,52
413,1061
751,721
751,761
845,1
588,150
481,31
413,1061
653,11
961,77
751,721
751,9
413,491
588,150
885,137
588,150
588,431
588,150
885,29
481,672
413,871
727,21
413,871
653,11
588,150
103,71
481,791
413,871
103,171
751,9
650,11
481,442
481,11
588,291
776,12
724,1751
588,201
103,171
771,110
650,11
845,34
588,431
588,201
650,801
588,431
973,61
672,21
885,177
19,1691
588,201
481,88
143,616
481,551
845,32
588,291
588,50
481,550
751,471
481,791
588,781
413,491
481,260
778,196
481,231
885,177
676,1711
676,1501
885,29
845,23
588,201
771,6
413,491
961,77
281,261
413,1001
588,291
751,451
845,32
481,442
588,201
588,431
253,24
481,442
588,751
430,81
312,1031
845,32
588,751
676,1660
413,871
683,631
413,1001
676,414
281,52
481,442
845,25
593,201
885,19
672,10
715,251
588,281
413,871
590,431
724,251
346,21
590,511
676,1551
676,1510
187,25
653,10
588,781
650,801
588,661
187,25
603,2
885,152
839,21
187,25
593,71
751,228
312,641
413,881
322,21
588,133
593,1151
588,791
413,1011
751,6
590,511
845,23
481,211
312,61
588,661
413,1161
459,14
588,281
32,160
885,1081
19,156
588,321
845,32
751,224
683,631
751,222
588,661
885,152
676,516
751,223
727,25
299,23
312,111
481,1071
839,171
751,8
603,2
650,801
413,31
299,23
676,285
590,372
413,881
413,422
734,131
885,208
751,80
771,17
603,22
187,10
839,171
676,559
481,49
676,559
496,63
771,152
730,8
481,6
603,9
590,631
727,451
590,63
839,2
496,37
496,37
730,8
885,208
590,521
676,572
346,23
481,77
885,208
676,548
588,661
413,33
771,152
481,179
413,641
771,17
413,641
961,231
481,1401
590,511
177,28
413,641
299,11
312,19
156,1
885,208
312,19
413,641
839,2
253,64
413,641
751,451
981,2
885,208
743,11
885,208
413,641
502,1
588,751
730,8
794,3
496,63
253,35
730,8
845,48
739,82
771,5
676,414
845,29
590,83
19,419
676,256
776,33
253,22
778,87
413,501
778,172
676,285
715,4
253,34
676,285
588,136
588,281
588,772
322,21
588,661
839,2
778,84
650,4231
19,555
588,261
346,71
19,563
588,262
346,71
588,282
724,318
727,1
588,271
588,281
588,292
588,431
413,871
676,478
253,22
413,501
588,431
413,501
778,199
962,33
588,431
346,71
676,483
724,16
845,29
588,282
253,34
590,82
21,80
961,75
730,115
588,661
481,182
346,8
676,576
268,36
588,281
603,10
981,23
711,11
683,851
603,2
751,223
413,871
299,11
413,1011
312,861
430,31
676,1141
413,1011
299,11
590,26
751,223
430,21
588,31
676,1141
771,6
751,223
430,141
845,27
724,226
724,2211
683,631
416,68
590,511
899,71
839,161
751,8
19,1681
281,32
751,721
299,21
751,6
481,125
19,297
413,1011
299,23
413,871
751,6
603,2
603,2
778,185
751,223
19,298
19,1441
19,298
961,76
973,61
751,8
590,431
155,121
637,481
845,32
751,223
973,61
899,31
413,871
751,2
322,4
590,332
775,1
973,61
751,801
19,563
676,287
281,52
839,21
973,61
588,201
588,431
588,281
481,271
588,431
588,291
413,491
481,96
961,75
481,442
676,1691
588,291
281,52
33,761
751,13
413,491
885,1171
588,201
624,500
724,1801
751,13
481,551
588,281
724,1821
103,171
588,281
588,281
312,1021
637,11
588,291
751,471
312,1031
845,1
634,78
481,672
676,1680
413,501
637,11
961,91
413,501
588,116
751,392
481,672
845,1
676,1440
413,2041
143,583
885,115
588,281
481,88
588,31
722,174
588,751
459,130
322,20
727,47
481,11
724,2211
481,672
588,431
322,21
885,29
588,431
724,1801
588,431
588,431
322,21
637,10
299,23
312,641
603,2
139,9
481,93
676,285
481,211
588,661
312,641
751,223
751,222
885,1081
588,661
603,2
676,335
590,511
676,308
724,105
481,550
187,26
452,11
751,223
715,78
885,1081
676,228
751,761
481,125
676,355
588,431
676,355
590,511
19,570
430,21
715,142
751,8
590,431
839,161
731,81
885,1081
739,4911
481,62
973,114
588,371
845,25
751,223
676,457
676,484
588,381
413,50
481,11
771,451
590,511
672,71
775,151
771,591
724,631
481,21
590,511
775,151
312,861
775,151
962,33
590,511
672,21
590,511
778,46
624,600
845,32
588,281
751,432
593,593
416,57
603,45
588,661
845,1
771,5
981,23
676,292
481,182
253,37
778,138
778,84
312,551
416,120
683,631
481,1381
346,8
676,357
588,163
588,431
637,601
778,52
253,11
312,1
676,572
724,821
771,451
603,3
676,314
588,281
724,65
778,183
672,21
588,292
588,201
771,5
676,399
845,32
778,185
676,314
346,881
139,11
730,15
771,5
885,342
730,15
481,182
724,3210
481,182
778,84
676,414
588,281
778,46
588,138
588,661
481,182
724,273
724,16
590,77
885,19
299,11
751,9
346,2
727,21
672,21
299,28
676,1141
346,2
653,10
845,23
751,223
19,563
751,227
676,1141
840,171
603,2
845,33
751,223
715,19
775,161
683,631
413,871
845,33
676,228
281,202
341,1321
481,92
899,12
845,52
413,881
751,761
299,8
751,761
481,114
845,35
845,101
775,161
751,721
683,651
724,93
19,1582
845,101
588,431
775,161
322,20
413,871
751,761
845,8
322,5
845,101
413,871
724,1811
312,611
281,361
588,21
845,101
751,223
413,871
413,871
751,223
676,294
603,23
676,1141
413,1011
481,652
676,1141
751,9
588,291
588,431
885,105
413,117
346,881
481,11
430,121
588,431
299,21
413,2041
588,291
676,1141
637,11
734,61
845,34
624,301
481,672
650,801
650,801
481,113
885,29
724,1821
322,21
676,1141
588,431
481,31
730,321
653,11
312,510
885,177
481,11
650,801
845,24
676,1141
322,21
734,61
650,801
588,153
961,55
676,1141
734,61
845,52
588,391
322,21
704,20
481,1611
683,641
676,1141
739,141
481,451
973,69
481,951
588,157
481,951
672,71
413,871
588,201
322,20
588,431
322,20
961,76
481,61
778,441
322,20
676,1141
413,871
588,10
143,5
839,2
885,208
817,37
676,559
156,71
312,19
839,2
885,208
312,19
885,208
676,455
839,2
731,132
481,179
590,65
885,208
496,36
155,3
430,12
253,35
590,511
961,231
724,678
481,6
603,2
885,208
724,471
413,641
588,661
413,871
481,16
981,3
676,414
301,63
481,62
885,208
413,401
730,8
301,63
253,62
445,1
430,13
676,569
481,1451
588,661
858,20
730,8
778,184
481,23
845,8
676,455
751,451
845,12
481,361
683,172
588,3
481,88
961,231
155,3
481,87
885,208
403,15
683,631
430,81
590,82
724,981
715,8
839,2
724,226
676,314
588,51
588,661
724,16
430,14
676,489
869,501
676,484
481,182
727,1
416,84
588,281
481,791
416,120
624,120
588,282
683,901
416,85
588,292
588,1
676,569
268,36
588,431
730,6
346,71
724,379
588,281
676,552
962,28
588,281
588,292
19,716
845,12
634,100
588,281
588,282
253,62
603,13
637,481
416,85
588,281
588,431
423,21
590,83
840,34
299,23
845,32
299,23
588,292
845,49
416,124
624,501
840,34
588,281
299,31
588,621
299,23
771,5
724,105
778,46
413,491
588,291
281,52
676,1141
322,20
312,1011
751,3
413,491
413,871
588,811
624,1101
481,141
676,294
481,791
885,15
430,121
588,391
430,121
322,20
413,491
481,11
715,161
588,431
724,1801
676,1711
413,871
588,791
734,81
588,291
413,51
885,29
588,291
885,19
588,291
322,20
973,61
650,801
724,1821
588,291
588,431
637,591
676,455
281,52
413,302
413,871
650,21
19,487
676,1141
413,871
481,11
751,412
588,391
776,11
588,391
751,721
845,1
588,431
481,71
481,31
724,678
413,491
676,1771
413,871
481,391
588,31
845,26
751,227
775,161
751,223
430,31
281,261
724,1340
650,611
845,25
281,32
413,871
312,1
481,113
751,224
588,291
413,1011
312,1
603,2
724,1811
724,36
676,1141
724,226
751,222
322,20
413,871
588,431
413,871
19,476
413,871
845,23
751,228
676,292
413,871
839,31
588,281
281,52
603,2
481,93
481,113
481,791
751,741
845,23
676,557
496,200
724,2501
751,801
650,801
676,285
839,31
751,721
187,25
312,6
603,2
481,113
712,3
839,21
413,881
751,761
751,223
885,32
481,11
588,201
676,435
751,228
404,171
751,801
751,761
413,881
388,124
885,208
751,451
588,51
551,60
388,123
798,48
481,182
253,18
590,631
481,165
346,23
724,68
839,3
603,3
312,19
253,22
739,87
730,8
445,1
839,3
724,226
588,4
253,24
322,21
730,21
885,208
253,64
312,19
798,52
885,208
751,451
730,21
253,64
697,3
961,13
885,208
751,451
299,31
590,32
839,3
590,76
899,31
730,8
637,481
253,62
885,208
253,64
798,52
885,208
734,131
388,113
590,32
885,208
734,291
430,161
730,8
676,552
961,12
253,64
590,32
603,21
845,12
839,3
312,861
885,1161
676,294
724,2741
590,511
751,15
281,202
590,511
683,651
416,67
299,19
413,871
751,223
590,511
430,141
885,1071
312,861
481,92
724,204
19,1582
724,207
778,127
775,151
724,379
724,66
775,151
430,141
845,25
588,50
590,1041
413,21
299,23
481,11
676,1141
590,431
346,891
588,781
845,25
676,573
388,19
588,781
778,172
588,291
724,1802
590,511
845,101
388,6
637,471
281,261
413,871
388,4
299,31
778,184
973,108
885,1071
973,108
603,18
346,881
603,2
650,801
481,98
672,21
603,24
413,871
751,761
724,216
481,11
588,291
588,281
416,18
588,291
973,61
962,28
588,291
727,36
885,19
322,20
653,21
650,801
845,35
603,9
885,19
778,148
724,1821
588,431
322,20
481,271
588,281
676,559
588,281
481,561
962,33
751,282
481,113
676,478
481,391
885,32
481,113
676,416
322,21
588,771
588,431
676,478
845,22
727,140
481,15
650,801
724,625
481,4
973,61
724,1341
751,282
676,1771
481,133
114,2101
413,411
676,1851
588,431
299,11
637,471
724,28
588,281
588,281
885,117
481,451
588,661
869,531
413,871
481,15
588,751
413,491
590,84
481,441
845,12
940,57
839,28
817,482
869,521
637,521
253,17
637,25
672,71
301,13
650,661
588,381
839,28
322,4
634,51
481,441
590,511
413,881
322,21
593,3
653,10
676,552
676,183
481,93
413,50
322,4
413,1001
676,552
590,511
730,1811
413,871
839,21
845,72
413,1001
588,801
404,91
588,371
973,55
590,26
593,214
885,342
839,21
683,5
481,652
413,881
322,21
187,26
771,601
299,73
481,652
817,482
806,1
416,122
588,781
637,481
481,441
940,57
637,3
413,881
253,24
650,581
590,511
672,71
588,281
590,84
839,21
588,781
650,581
481,441
403,31
322,20
650,801
845,26
885,1071
839,21
481,791
413,871
778,54
590,83
817,482
588,431
653,11
751,122
481,791
806,1
590,84
301,43
885,1081
724,2501
973,65
299,73
588,281
590,88
299,23
187,22
299,21
299,23
312,491
817,482
653,10
778,52
588,281
637,37
299,19
481,881
413,881
806,2
715,7
481,881
588,431
413,881
973,69
637,581
301,63
588,281
603,2
751,127
590,82
413,50
590,611
413,881
590,29
588,281
603,2
981,23
845,72
637,581
751,83
676,572
637,25
961,76
973,55
637,581
481,11
590,27
481,99
751,86
653,5
839,21
588,431
590,26
481,61
839,28
481,731
413,532
973,55
603,6
481,87
724,37
590,641
590,29
481,150
590,82
590,631
739,1791
322,21
715,86
839,28
312,61
416,122
940,56
839,21
724,2541
839,171
416,122
322,5
413,871
590,26
751,122
839,28
253,17
481,791
590,29
637,37
299,23
817,551
299,63
590,27
588,281
839,26
845,25
751,122
588,431
973,65
380,4
981,23
430,21
322,4
973,69
588,281
481,791
981,23
590,511
588,281
253,24
430,21
590,26
676,1791
588,411
588,751
588,661
481,93
961,75
281,52
588,661
973,69
637,531
413,871
19,666
481,11
19,231
413,871
588,751
624,1001
588,201
588,661
845,1
588,781
650,801
481,6
588,791
672,21
885,177
481,11
588,661
299,21
961,75
481,791
588,201
845,26
588,281
588,201
481,15
588,741
751,282
683,631
588,751
588,431
650,31
481,261
588,50
588,431
322,21
845,32
281,52
413,30
724,103
751,32
481,791
413,30
312,2601
19,2521
413,2031
845,22
676,559
588,431
253,141
634,120
413,30
139,500
885,16
588,371
413,491
734,101
751,382
845,29
676,1141
734,131
676,606
253,22
845,25
885,117
676,416
588,431
885,117
253,101
776,12
650,801
481,23
778,184
845,33
961,76
430,121
481,93
603,21
253,101
637,521
778,185
845,26
885,117
603,21
751,9
481,5
481,114
885,117
603,21
11,4
588,2
751,1
778,252
676,285
588,281
423,20
413,501
885,117
731,271
588,621
413,501
588,431
481,113
588,431
778,253
413,1191
928,6
588,431
961,73
588,31
771,591
588,21
731,161
771,591
253,24
481,441
729,11
734,61
588,431
885,117
778,183
588,431
481,136
806,100
885,137
603,9
885,137
588,431
637,581
751,781
481,113
962,29
724,207
413,491
845,36
676,548
413,1191
751,15
778,185
301,224
481,97
588,2
676,1781
778,183
845,25
676,559
301,13
481,791
845,25
603,9
676,559
413,1191
650,31
413,1011
771,6
778,252
481,113
724,537
413,1191
778,183
481,6
885,138
481,113
459,27
751,471
771,110
778,165
590,76
928,23
845,25
590,76
724,147
481,6
19,547
413,1191
481,7
481,137
845,12
413,931
845,23
845,29
588,431
413,881
734,61
845,26
588,771
465,3101
676,578
590,1300
404,161
845,81
413,881
481,7
845,23
751,471
