tozeret_cd,degem_cd
839,90
839,90
413,123
413,123
839,83
839,89
839,87
839,90
839,90
430,75
502,15
839,90
839,90
839,90
839,90
839,87
672,79
672,72
672,79
672,79
481,248
672,79
481,248
481,248
481,248
672,79
481,248
481,248
481,248
672,79
481,248
481,248
481,248
481,248
481,248
481,248
481,248
839,90
839,90
839,90
845,74
839,90
845,74
839,90
481,248
481,248
143,774
143,774
143,774
143,788
143,788
143,788
143,788
143,788
143,783
722,213
722,213
722,257
722,257
143,530
143,792
143,792
588,183
588,202
143,665
588,202
139,17
588,202
588,203
588,187
588,179
139,17
588,203
139,17
722,258
734,36
143,775
139,17
695,70
722,256
32,270
734,35
588,203
588,202
588,203
588,182
588,182
139,17
139,17
139,17
139,17
139,17
139,17
139,17
588,203
588,203
910,50
588,188
588,184
588,205
588,205
588,202
588,179
588,179
588,187
588,182
588,204
588,202
143,665
588,203
588,203
771,223
1321,10
637,117
1321,10
1321,10
1321,10
624,85
624,85
1321,10
624,85
1321,10
1321,4
1321,4
1321,10
637,106
1321,10
771,236
771,223
771,223
771,223
771,223
624,85
634,14
1321,10
771,223
771,223
653,8
624,84
624,82
185,6
928,88
1321,10
1321,10
771,238
637,114
624,85
1321,10
1321,10
653,8
637,115
1321,10
1321,10
637,110
1321,10
351,68
1321,10
637,114
1321,10
1321,10
1321,10
1321,10
1321,10
653,7
1321,10
1321,10
544,23
653,8
351,65
637,113
928,84
1321,10
1321,10
1321,10
771,223
961,169
676,1135
676,1184
676,1122
845,63
845,58
423,50
845,58
990,191
845,58
845,58
845,58
778,442
423,52
845,58
845,58
676,1179
845,58
845,58
845,58
845,58
845,58
845,58
845,58
845,58
845,58
845,58
845,58
845,58
676,1135
845,58
845,58
676,1128
845,58
845,58
676,1179
845,58
676,1075
676,1157
845,58
845,58
778,449
778,449
481,188
845,63
676,1189
423,52
724,472
778,462
481,227
481,236
481,203
724,473
268,94
253,88
676,1075
676,1157
676,1148
676,1123
481,235
676,1182
676,1184
481,235
778,449
778,462
481,235
590,136
603,12
973,129
973,129
973,129
590,137
973,129
590,136
973,129
973,133
973,126
973,126
973,129
590,144
590,137
590,146
973,126
590,144
590,133
973,129
973,132
590,137
973,126
973,126
590,137
973,126
973,126
603,66
590,144
590,146
973,130
590,137
973,130
973,130
973,130
590,133
590,137
590,138
751,328
590,136
590,146
590,144
973,126
973,126
973,126
590,138
973,126
590,144
973,126
590,148
590,144
973,126
973,126
973,126
973,129
973,126
973,130
590,124
973,129
973,129
973,126
973,129
590,146
603,18
603,17
481,248
502,15
502,15
839,90
502,15
502,15
839,90
839,90
839,73
502,15
672,79
672,79
672,79
502,15
502,15
502,15
502,15
839,87
502,15
502,15
502,15
502,15
839,87
502,15
502,15
502,15
502,15
839,87
502,15
502,15
481,273
839,87
404,186
839,92
839,87
839,89
672,84
672,80
839,87
839,86
839,87
722,478
490,23
490,23
839,87
839,90
839,90
839,90
413,123
839,93
839,90
839,90
839,90
839,90
839,90
839,89
839,89
593,1979
404,185
672,79
839,90
413,145
839,90
839,90
413,123
588,186
139,18
139,17
588,205
588,133
588,133
588,133
143,682
588,204
734,34
588,183
139,17
588,203
588,203
139,17
139,17
588,202
722,242
734,30
734,35
734,35
734,34
588,203
588,202
588,203
139,17
722,257
588,187
588,196
588,184
32,277
588,196
143,808
588,182
588,182
588,182
588,179
588,186
588,186
588,186
588,203
588,182
588,202
588,202
588,203
588,204
734,36
588,194
588,184
32,268
139,17
143,788
143,788
143,719
722,253
588,186
588,202
588,202
588,179
588,186
143,822
588,184
139,17
588,202
139,17
676,998
676,1027
301,104
301,104
301,104
21,135
676,1044
676,1044
676,1003
676,1003
676,1044
423,38
676,1069
676,998
676,998
676,998
676,998
676,1025
676,1044
676,988
423,38
423,38
423,38
423,38
676,1078
676,1003
676,1078
676,1003
676,1019
676,998
676,1019
676,998
676,1044
676,1003
676,988
676,988
676,938
423,38
268,92
593,1683
593,1713
143,1208
839,197
143,1217
143,1208
32,343
593,1772
197,41
413,187
430,106
187,48
490,21
672,21
672,92
839,154
413,168
413,153
404,216
672,79
413,187
839,156
430,79
430,106
413,169
413,187
778,458
778,457
481,235
778,449
778,462
724,898
676,1165
676,1184
253,88
778,443
676,1157
676,1075
481,188
481,188
481,188
481,188
676,1184
990,179
19,1016
676,1026
676,1123
481,189
676,1184
778,449
778,443
845,64
845,64
676,1122
676,1197
676,1179
676,1157
727,104
727,104
724,486
283,65
676,1184
676,1184
676,1182
676,1123
676,1123
676,1146
481,234
676,1184
19,1026
676,1146
724,486
253,88
845,60
676,1146
778,443
724,488
845,64
845,64
676,1128
676,1184
676,1113
19,989
676,1193
676,1134
845,64
676,1146
676,1136
845,64
19,1026
845,64
413,123
839,90
839,90
839,90
839,90
839,87
187,42
672,84
430,70
839,94
839,86
839,87
839,86
413,135
839,94
490,21
839,92
839,87
672,82
839,93
490,23
490,23
185,14
839,87
185,14
185,14
185,14
185,14
185,14
490,23
185,14
490,23
185,14
185,14
185,14
185,14
490,23
490,23
490,23
490,23
490,23
490,23
490,23
185,13
185,14
839,94
185,14
185,14
185,14
839,92
839,94
413,135
185,14
839,86
839,86
185,14
185,14
185,14
185,14
413,139
430,79
185,14
185,14
351,117
839,94
588,116
588,116
139,10
588,164
588,164
728,35
728,64
728,63
728,71
775,30
775,28
728,64
728,71
728,71
728,71
728,71
728,71
728,64
728,64
728,64
775,27
775,27
775,27
728,71
728,71
728,63
588,165
32,179
588,164
588,164
588,137
588,135
588,169
588,164
588,143
588,164
734,28
588,168
734,29
588,164
588,169
588,164
588,139
722,207
588,165
588,172
588,164
588,164
588,164
588,137
588,168
588,116
143,603
143,549
588,172
588,116
588,137
588,137
734,29
588,143
588,172
139,9
734,28
588,137
588,137
139,17
588,203
143,792
139,17
722,256
588,188
588,188
728,99
775,41
728,82
728,99
728,99
775,40
728,99
728,97
728,99
775,43
728,99
775,43
728,98
728,99
775,41
728,97
588,202
139,17
139,17
139,17
143,665
588,203
588,182
776,107
588,203
588,202
588,202
588,202
588,202
588,133
588,202
588,202
588,203
588,184
588,203
588,202
588,188
588,182
588,202
588,202
588,202
588,202
588,202
588,202
588,202
588,202
588,203
139,18
143,748
143,748
695,67
722,256
722,256
722,256
722,256
722,255
722,264
722,264
839,156
672,92
187,45
404,165
413,187
404,214
430,75
187,48
839,89
839,89
490,22
413,153
839,90
839,90
839,156
839,154
839,114
839,114
839,90
839,90
413,155
404,218
187,48
839,90
839,90
839,90
839,93
839,89
839,89
839,89
672,111
839,90
839,90
839,90
839,90
839,90
839,156
672,92
839,90
839,90
839,90
672,80
839,90
839,90
839,90
839,89
839,89
839,89
839,90
839,90
413,155
672,92
413,153
839,114
839,114
839,156
839,93
839,89
839,93
404,222
839,156
839,90
404,212
404,220
404,222
676,1182
845,64
676,1123
845,64
676,1075
676,1135
845,64
845,57
778,449
481,188
481,188
253,88
21,157
676,1123
676,1128
676,1128
481,234
778,449
724,486
676,1115
845,60
845,60
676,1184
481,235
481,235
19,1016
423,52
676,1184
253,88
676,1184
676,1182
253,88
253,88
676,1135
676,1184
676,1157
253,86
676,1182
727,104
676,1192
19,1016
676,1134
253,86
676,1124
253,86
676,1182
253,87
676,1157
676,1182
676,1182
676,1157
676,1075
778,449
845,60
724,488
724,488
724,486
724,486
676,1067
724,473
845,60
676,1128
676,1123
676,1112
676,1075
351,69
1321,10
1321,10
653,8
1321,10
653,7
1321,10
1321,10
771,235
1321,10
653,7
1321,10
928,84
1321,10
544,24
1321,10
1321,10
624,82
928,73
1321,10
928,73
1321,10
1321,10
1321,10
1321,10
928,73
1321,10
1321,10
940,75
1321,4
1321,10
637,117
1321,10
928,73
1321,10
1321,9
1321,9
1321,9
1321,9
1321,9
1321,10
624,82
1321,10
1321,10
1321,10
1321,10
1321,9
1321,10
1321,10
624,82
1321,10
1321,10
1321,10
928,73
637,106
1321,10
1321,10
1321,10
624,85
1321,10
624,85
1321,10
1321,9
1321,10
1321,10
351,114
839,90
839,90
634,16
839,90
351,120
637,155
839,87
839,86
771,262
839,86
771,262
839,86
771,262
771,262
940,146
940,146
940,146
839,86
637,147
624,123
351,110
672,83
637,154
637,163
624,123
839,93
839,87
624,123
839,87
771,262
839,93
637,155
637,155
637,155
839,93
637,147
839,90
839,90
839,90
637,147
637,147
624,123
624,123
624,123
624,123
839,90
839,90
839,90
771,250
839,90
839,90
839,90
839,90
839,90
839,90
839,90
839,90
624,123
624,123
637,147
839,90
624,116
839,90
839,90
588,136
143,549
588,138
695,33
143,549
588,136
588,138
734,28
588,137
588,138
588,165
588,164
139,9
139,9
139,9
588,164
588,164
588,164
588,138
588,164
588,116
722,206
722,207
588,173
588,138
588,116
588,138
588,164
588,135
588,116
588,138
588,138
722,215
588,116
588,143
588,164
32,188
734,29
588,143
722,210
32,179
588,169
588,116
588,164
588,136
588,136
588,136
588,136
588,136
588,136
588,136
588,136
588,136
588,136
588,136
588,136
588,136
588,136
143,583
588,143
588,164
588,143
588,164
588,164
139,9
676,1182
676,1182
778,449
253,78
724,488
724,473
481,179
676,1157
676,1182
778,443
778,449
724,486
845,63
724,486
845,60
724,488
724,488
481,236
676,1182
676,1075
676,1123
253,87
845,64
676,1123
676,1184
778,457
724,488
676,1179
676,1179
481,236
481,236
593,763
724,468
724,472
845,63
676,1123
676,1165
676,1134
724,486
778,462
724,487
724,486
724,486
481,188
778,447
676,1184
676,1172
253,86
676,1184
676,1184
676,1134
481,203
845,63
676,1135
676,1146
152,73
152,73
676,1182
593,947
676,1026
593,944
423,52
727,103
830,110
676,1179
855,1
778,108
728,65
603,3
603,3
724,79
973,61
869,19
185,41
728,63
961,321
312,19
603,3
672,18
845,45
683,173
885,45
413,290
961,25
683,81
775,15
961,321
724,2362
312,18
299,61
845,45
19,372
683,851
588,292
637,181
771,68
299,61
683,901
413,58
771,68
845,45
676,309
728,65
676,313
869,19
683,173
869,531
299,1
416,78
185,41
683,191
961,321
155,2
885,39
588,31
413,120
683,462
361,58
885,38
322,4
839,18
899,17
676,254
156,911
683,272
346,38
885,347
676,254
588,411
637,181
728,63
299,6
928,1051
481,179
728,65
413,58
481,179
346,38
683,81
637,481
299,62
588,411
185,41
839,18
416,122
728,65
155,5
588,171
488,17
361,201
588,792
299,1
404,62
143,455
683,262
361,83
312,61
588,411
869,70
312,61
588,411
647,3
430,23
312,170
728,65
751,471
185,41
647,3
588,292
869,58
139,600
728,65
961,21
413,400
778,109
683,292
416,122
624,250
869,58
899,18
413,100
647,3
869,86
751,471
869,80
647,3
92,30
839,18
845,49
962,331
727,131
312,141
312,61
869,80
603,3
672,16
312,151
312,61
603,300
647,3
312,641
588,292
185,41
416,122
683,173
647,3
839,18
416,122
647,3
839,18
647,2
839,22
416,122
869,12
413,58
885,309
683,851
603,3
416,122
961,25
683,272
593,1211
346,14
899,15
647,3
416,122
185,41
322,3
413,64
481,179
869,12
647,3
588,181
683,282
683,272
603,3
672,19
778,83
312,61
299,1
712,3
416,122
413,59
961,321
312,61
683,272
869,80
885,345
322,3
593,1041
683,272
593,43
299,4
869,80
885,343
715,19
869,80
593,132
413,241
603,3
845,47
423,1
647,3
839,18
416,122
728,63
481,156
728,65
683,282
624,250
416,122
845,53
683,282
885,159
603,3
430,26
647,2
683,262
155,1
312,151
156,911
962,331
185,41
869,63
413,241
647,2
185,41
346,8
724,560
734,291
672,19
416,122
735,381
683,272
961,1712
672,18
416,122
127,1504
683,331
430,24
588,111
603,3
869,70
185,41
869,58
683,272
185,41
869,63
724,103
724,431
281,181
724,561
734,291
637,181
593,241
676,85
672,19
481,169
676,85
775,23
683,272
885,38
672,16
19,304
683,272
603,3
19,348
683,272
683,272
312,141
19,396
683,272
155,2
322,4
869,63
253,65
683,272
869,251
155,1
299,8
683,81
869,63
322,3
593,1811
962,311
683,272
734,291
388,48
299,1
603,3
588,292
593,1801
683,131
839,18
593,221
416,42
839,18
869,63
855,52
413,58
683,282
155,1
647,2
869,86
672,16
104,170
155,1
299,4
603,3
724,103
185,41
413,241
839,18
346,8
92,30
155,21
588,321
885,194
683,2
728,65
70,21
683,272
885,39
869,86
839,18
775,15
961,321
312,491
672,19
751,471
127,1504
885,163
683,11
588,231
751,471
885,309
676,287
312,491
683,11
603,3
839,18
885,39
413,241
839,18
312,641
683,272
413,91
416,122
728,63
961,1712
634,27
869,261
312,10
155,71
899,15
644,3421
839,18
312,61
683,262
683,901
346,511
676,297
351,3
839,18
416,154
672,19
299,65
731,81
683,41
92,30
603,3
676,252
683,851
346,13
413,241
481,165
346,51
734,131
940,18
588,241
728,63
869,271
413,58
603,3
839,18
481,158
730,311
185,41
885,52
724,231
588,231
775,20
299,4
481,179
961,25
299,61
683,81
312,141
588,201
839,18
299,61
253,64
885,52
416,122
312,61
839,18
299,61
885,343
775,24
885,52
683,81
672,18
683,272
728,65
885,16
299,61
185,41
593,1211
676,306
683,81
839,18
155,1
775,24
869,271
778,83
185,41
683,901
351,4
728,65
839,18
185,41
637,37
728,64
346,8
588,71
588,51
423,1
672,18
885,286
683,181
351,3
683,901
