,Unnamed: 0_x,Unnamed: 0.1,tozeret_cd,tozar,kinuy_mishari,ramat_gimur_x,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,merkav,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,technologiat_hanaa_cd,technologiat_hanaa_nm,n_model,Unnamed: 0_y,make,model,ramat_gimur_y,year,doors,sitting,ignition,gearbox,gear,engine,piston,capacity,power,loops,moment,loopmoment,acceleration,speed,urban_consumption,intercity_consumption,consumption,electricity_use,battery_capacity,electric_range,home_charging_time,fast_charging_time,brake,airbag,stability,cenairbag,length,width,height,wheel,cargo,chaircargo,selfweight,totalweight,loading,towing_without_brakes,towing_with_brakes,tire,fuel,hanaa_nm_y,sitting.1,engine_cd
102,11133,11133,33,אופל,ADAM,UNLIMITED,2018,88,1,1398,1480,,1.0,4X2,1,2,הצ'בק,1,בנזין,3,87,4,,הנעה רגילה,אדם,15,אופל,אדם רוקס,,2018,3,4,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,87,6000.0,13.2,4000.0,12.5,176,16.1,25.0,20.8,,,,,,ABS + EBD + BAS,6,יש,יש,374.7,172.0,150.3,231.1,170.0,663.0,1135.0,,,,,195/55R16,35.0,2X4,4,1
103,11203,11203,33,אופל,ADAM,ROCKS,2018,128,2,1398,1480,,1.0,4X2,1,2,הצ'בק,1,בנזין,3,87,4,,הנעה רגילה,אדם,2,אופל,אדם,JAM,2018,3,4,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,87,6000.0,13.2,4000.0,13.9,178,15.2,24.4,20.0,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1120.0,,,,,185/65R15,35.0,2X4,4,1
104,11203,11203,33,אופל,ADAM,ROCKS,2018,128,2,1398,1480,,1.0,4X2,1,2,הצ'בק,1,בנזין,3,87,4,,הנעה רגילה,אדם,15,אופל,אדם רוקס,,2018,3,4,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,87,6000.0,13.2,4000.0,12.5,176,16.1,25.0,20.8,,,,,,ABS + EBD + BAS,6,יש,יש,374.7,172.0,150.3,231.1,170.0,663.0,1135.0,,,,,195/55R16,35.0,2X4,4,1
105,11244,11244,33,אופל,ADAM,UNLIMITED,2018,148,1,1398,1480,,1.0,4X2,1,2,הצ'בק,1,בנזין,3,87,4,,הנעה רגילה,אדם,2,אופל,אדם,JAM,2018,3,4,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,87,6000.0,13.2,4000.0,13.9,178,15.2,24.4,20.0,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1120.0,,,,,185/65R15,35.0,2X4,4,1
106,11244,11244,33,אופל,ADAM,UNLIMITED,2018,148,1,1398,1480,,1.0,4X2,1,2,הצ'בק,1,בנזין,3,87,4,,הנעה רגילה,אדם,15,אופל,אדם רוקס,,2018,3,4,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,87,6000.0,13.2,4000.0,12.5,176,16.1,25.0,20.8,,,,,,ABS + EBD + BAS,6,יש,יש,374.7,172.0,150.3,231.1,170.0,663.0,1135.0,,,,,195/55R16,35.0,2X4,4,1
107,11248,11248,33,אופל,ADAM,UNLIMITED,2018,150,1,1398,1480,,1.0,4X2,1,2,הצ'בק,1,בנזין,3,87,4,,הנעה רגילה,אדם,2,אופל,אדם,JAM,2018,3,4,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,87,6000.0,13.2,4000.0,13.9,178,15.2,24.4,20.0,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1120.0,,,,,185/65R15,35.0,2X4,4,1
108,11248,11248,33,אופל,ADAM,UNLIMITED,2018,150,1,1398,1480,,1.0,4X2,1,2,הצ'בק,1,בנזין,3,87,4,,הנעה רגילה,אדם,15,אופל,אדם רוקס,,2018,3,4,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,87,6000.0,13.2,4000.0,12.5,176,16.1,25.0,20.8,,,,,,ABS + EBD + BAS,6,יש,יש,374.7,172.0,150.3,231.1,170.0,663.0,1135.0,,,,,195/55R16,35.0,2X4,4,1
109,11184,11184,33,אופל,CORSA,OPC SR,2016,123,5,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,73,אופל,קורסה OPC,,2016,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
110,11184,11184,33,אופל,CORSA,OPC SR,2016,123,5,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,74,אופל,קורסה OPC,SR,2016,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
111,11195,11195,33,אופל,CORSA,OPC,2016,126,4,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,73,אופל,קורסה OPC,,2016,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
112,11195,11195,33,אופל,CORSA,OPC,2016,126,4,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,74,אופל,קורסה OPC,SR,2016,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
113,11185,11185,33,אופל,CORSA,OPC SR,2017,123,5,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,71,אופל,קורסה OPC,,2017,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
114,11185,11185,33,אופל,CORSA,OPC SR,2017,123,5,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,72,אופל,קורסה OPC,SR,2017,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
115,11196,11196,33,אופל,CORSA,OPC,2017,126,4,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,71,אופל,קורסה OPC,,2017,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
116,11196,11196,33,אופל,CORSA,OPC,2017,126,4,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,72,אופל,קורסה OPC,SR,2017,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
117,11186,11186,33,אופל,CORSA,OPC SR,2018,123,5,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,69,אופל,קורסה OPC,,2018,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
118,11186,11186,33,אופל,CORSA,OPC SR,2018,123,5,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,70,אופל,קורסה OPC,SR,2018,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
119,11197,11197,33,אופל,CORSA,OPC,2018,126,4,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,69,אופל,קורסה OPC,,2018,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
120,11197,11197,33,אופל,CORSA,OPC,2018,126,4,1598,1670,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,207,5,,הנעה רגילה,קורסה,70,אופל,קורסה OPC,SR,2018,3,5,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,207,5800.0,28.5,1900.0,6.8,230,10.1,16.1,13.3,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,173.6,147.9,251.0,285.0,1120.0,1278.0,,,,,215/45R17,45.0,2X4,5,1
121,11188,11188,33,אופל,ADAM,S,2016,124,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,7,אופל,אדם,S,2016,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
122,11191,11191,33,אופל,ADAM,S,2016,125,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,7,אופל,אדם,S,2016,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
123,11189,11189,33,אופל,ADAM,S,2017,124,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,5,אופל,אדם,S,2017,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
124,11192,11192,33,אופל,ADAM,S,2017,125,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,5,אופל,אדם,S,2017,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
125,11190,11190,33,אופל,ADAM,S,2019,124,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,1,אופל,אדם,S,2019,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
126,11194,11194,33,אופל,ADAM,S,2019,125,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,1,אופל,אדם,S,2019,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
127,11251,11251,33,אופל,ADAM,S,2019,152,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,1,אופל,אדם,S,2019,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
128,11193,11193,33,אופל,ADAM,S,2018,125,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,3,אופל,אדם,S,2018,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
129,11250,11250,33,אופל,ADAM,S,2018,152,2,1364,1565,,1.0,4X2,0,2,הצ'בק,1,בנזין,3,150,4,,הנעה רגילה,אדם,3,אופל,אדם,S,2018,3,4,קדמית,ידנית,6.0,טורבו בנזין,4.0,1364.0,150,4900.0,22.4,2750.0,8.5,210,10.4,13.2,16.9,,,,,,ABS + EBD + BAS,6,יש,יש,369.8,172.0,148.4,231.1,170.0,663.0,1163.0,,,,,215/45R17,35.0,2X4,4,1
130,12280,12280,103,אופל,CORSA-WR,ESSENTIA,2013,2,1,1398,1640,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,100,5,,הנעה רגילה,קורסה,56,אופל,קורסה,ESSENTIA,2013,5,5,קדמית,ידנית,5.0,בנזין,4.0,1398.0,100,6000.0,13.2,4000.0,11.9,180,13.6,20.8,17.5,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,173.7,148.8,251.1,285.0,1100.0,1145.0,,,500.0,750.0,185/70R14,45.0,2X4,5,1
131,12280,12280,103,אופל,CORSA-WR,ESSENTIA,2013,2,1,1398,1640,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,100,5,,הנעה רגילה,קורסה,57,אופל,קורסה,ENJOY,2013,5,5,קדמית,אוטומטית,4.0,בנזין,4.0,1398.0,100,6000.0,13.2,4000.0,13.9,172,12.5,20.0,16.3,,,,,,ABS + EBD + BAS,6,יש,יש,399.9,173.7,148.8,251.1,285.0,1100.0,1145.0,,,500.0,750.0,185/65R15,45.0,2X4,5,1
132,12496,12496,103,אופל,CORSA D,ESSENTIA,2013,350,1,1398,1640,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,100,5,,הנעה רגילה,קורסה,56,אופל,קורסה,ESSENTIA,2013,5,5,קדמית,ידנית,5.0,בנזין,4.0,1398.0,100,6000.0,13.2,4000.0,11.9,180,13.6,20.8,17.5,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,173.7,148.8,251.1,285.0,1100.0,1145.0,,,500.0,750.0,185/70R14,45.0,2X4,5,1
133,12496,12496,103,אופל,CORSA D,ESSENTIA,2013,350,1,1398,1640,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,100,5,,הנעה רגילה,קורסה,57,אופל,קורסה,ENJOY,2013,5,5,קדמית,אוטומטית,4.0,בנזין,4.0,1398.0,100,6000.0,13.2,4000.0,13.9,172,12.5,20.0,16.3,,,,,,ABS + EBD + BAS,6,יש,יש,399.9,173.7,148.8,251.1,285.0,1100.0,1145.0,,,500.0,750.0,185/65R15,45.0,2X4,5,1
134,12281,12281,103,אופל,CORSA-WR,ESSENTIA,2014,2,1,1398,1640,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,100,5,,הנעה רגילה,קורסה,53,אופל,קורסה,ESSENTIA,2014,5,5,קדמית,ידנית,5.0,בנזין,4.0,1398.0,100,6000.0,13.2,4000.0,11.9,180,13.6,20.8,17.5,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,173.7,148.8,251.1,285.0,1100.0,1145.0,,,500.0,750.0,185/70R14,45.0,2X4,5,1
135,12281,12281,103,אופל,CORSA-WR,ESSENTIA,2014,2,1,1398,1640,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,100,5,,הנעה רגילה,קורסה,54,אופל,קורסה,ENJOY,2014,5,5,קדמית,אוטומטית,4.0,בנזין,4.0,1398.0,100,6000.0,13.2,4000.0,13.9,172,12.5,20.0,16.3,,,,,,ABS + EBD + BAS,6,יש,יש,399.9,173.7,148.8,251.1,285.0,1100.0,1145.0,,,500.0,750.0,185/65R15,45.0,2X4,5,1
136,12307,12307,103,אופל,CORSA,ENJOY,2015,15,2,1398,1660,,1.0,4X2,1,4,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
137,12309,12309,103,אופל,CORSA,ENJOY,2015,16,2,1398,1660,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
138,12311,12311,103,אופל,CORSA,ENJOY,2015,17,2,1398,1660,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
139,12315,12315,103,אופל,CORSA,ENJOY,2015,19,2,1398,1660,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
140,12320,12320,103,אופל,CORSA,ENJOY,2015,22,1,1398,2480,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
141,12323,12323,103,אופל,CORSA,ENJOY,2015,24,1,1398,1640,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
142,12325,12325,103,אופל,CORSA,ENJOY,2015,25,2,1398,1660,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
143,12327,12327,103,אופל,CORSA,ENJOY FIX,2015,26,1,1398,1660,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
144,12329,12329,103,אופל,CORSA,ENJOY FIX,2015,27,1,1398,1660,,1.0,4X2,1,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,49,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - רובוטית מצמד יחיד,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,175,17.2,25.0,21.3,,,,,,ABS + EBD + BAS,4,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
145,12321,12321,103,אופל,CORSA,ENJOY,2015,23,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,50,אופל,קורסה,ENJOY,2015,5,5,קדמית,ידנית,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.2,175,15.4,23.3,19.6,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,250.0,185/65R15,45.0,2X4,5,1
146,12321,12321,103,אופל,CORSA,ENJOY,2015,23,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,51,אופל,קורסה,ENJOY,2015,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,170,12.8,20.4,16.7,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1199.0,,,550.0,550.0,185/65R15,45.0,2X4,5,1
147,12322,12322,103,אופל,CORSA,ENJOY,2016,23,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,44,אופל,קורסה,ENJOY FIX,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,170,12.8,20.4,16.7,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1124.0,,,550.0,750.0,185/65R15,45.0,2X4,5,1
148,12322,12322,103,אופל,CORSA,ENJOY,2016,23,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,46,אופל,קורסה,ENJOY,2016,5,5,קדמית,ידנית,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.2,175,15.4,23.3,19.6,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,750.0,185/65R15,45.0,2X4,5,1
149,12322,12322,103,אופל,CORSA,ENJOY,2016,23,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,47,אופל,קורסה,ENJOY,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,170,12.8,20.4,16.7,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1124.0,,,550.0,750.0,185/65R15,45.0,2X4,5,1
150,12348,12348,103,אופל,CORSA,ENJOY,2016,36,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,44,אופל,קורסה,ENJOY FIX,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,170,12.8,20.4,16.7,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1124.0,,,550.0,750.0,185/65R15,45.0,2X4,5,1
151,12348,12348,103,אופל,CORSA,ENJOY,2016,36,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,46,אופל,קורסה,ENJOY,2016,5,5,קדמית,ידנית,5.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.2,175,15.4,23.3,19.6,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1088.0,,,550.0,750.0,185/65R15,45.0,2X4,5,1
152,12348,12348,103,אופל,CORSA,ENJOY,2016,36,1,1398,1630,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,90,5,,הנעה רגילה,קורסה,47,אופל,קורסה,ENJOY,2016,5,5,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1398.0,90,6000.0,13.2,4000.0,13.9,170,12.8,20.4,16.7,,,,,,ABS + EBD + BAS,6,יש,יש,402.1,174.6,148.1,251.0,285.0,1120.0,1124.0,,,550.0,750.0,185/65R15,45.0,2X4,5,1
153,12494,12494,103,אופל,CORSA D,ESSENTIA,2011,350,1,1398,1640,,1.0,4X2,0,2,הצ'בק,1,בנזין,5,100,5,,הנעה רגילה,קורסה,63,אופל,קורסה,ENJOY,2011,5,5,קדמית,ידנית,5.0,בנזין,4.0,1398.0,100,6000.0,13.2,4000.0,12.4,173,12.8,20.8,16.9,,,,,,ABS + EBD + BAS,4,יש,יש,399.9,173.7,148.8,251.1,285.0,1100.0,1145.0,,,500.0,750.0,185/65R15,45.0,2X4,5,1
