,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model
104,139,מזדה,MAZDA 2,SPORT,2018,28,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
105,139,מזדה,MAZDA 2,SPORT,2019,28,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
106,139,מזדה,MAZDA 2,SPORT,2020,28,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
107,139,מזדה,MAZDA 2,PURE WHITE,2018,29,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
108,139,מזדה,MAZDA 2,PURE WHITE,2019,29,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
109,139,מזדה,MAZDA 2,PURE WHITE,2020,29,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
110,139,מזדה,MAZDA 2,DEMIO COMFOR,2018,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
111,139,מזדה,MAZDA 2,DEMIO COMFOR,2019,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
112,139,מזדה,MAZDA 2,DEMIO COMFOR,2020,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
113,139,מזדה,MAZDA 2,DEMIO COMFOR,2021,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
114,139,מזדה,MAZDA 2,DEMIO PURE B,2018,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
115,139,מזדה,MAZDA 2,DEMIO PURE B,2019,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
116,139,מזדה,MAZDA 2,DEMIO PURE B,2020,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
117,139,מזדה,MAZDA 2,DEMIO PURE B,2021,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
118,139,מזדה,MAZDA 2,DYNAMIC,2018,32,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
119,139,מזדה,MAZDA 2,DYNAMIC,2019,32,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
120,139,מזדה,MAZDA 2,DYNAMIC,2020,32,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
121,139,מזדה,MAZDA 2,ACTIVE,2018,33,1,1496,1524,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,1,0,0,,0,1,1,מקומי,0,0,0,2
122,139,מזדה,MAZDA 2,ACTIVE,2019,33,2,1496,1524,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,1,0,0,,0,1,1,מקומי,0,0,0,2
123,139,מזדה,MAZDA 2,PURE WHITE,2019,34,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
124,139,מזדה,MAZDA 2,DYNAMIC,2018,35,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
125,139,מזדה,MAZDA 2,DYNAMIC,2019,35,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
126,139,מזדה,MAZDA 2,SPORT,2018,36,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
127,139,מזדה,MAZDA 2,SPORT,2019,36,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
128,139,מזדה,MAZDA 2,DYNAMIC,2020,37,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
129,139,מזדה,MAZDA 2,DYNAMIC,2021,37,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
130,139,מזדה,MAZDA 2,DYNAMIC,2022,37,1,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
131,139,מזדה,MAZDA 2,ELEGANT,2020,38,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
132,139,מזדה,MAZDA 2,ELEGANT,2021,38,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
133,139,מזדה,MAZDA 2,ELEGANT,2022,38,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
134,139,מזדה,MAZDA 2,PURE WHITE,2020,39,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
135,139,מזדה,MAZDA 2,PURE WHITE,2021,39,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
136,139,מזדה,MAZDA 2,DYNAMIC,2020,40,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
137,139,מזדה,MAZDA 2,DYNAMIC,2021,40,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
138,139,מזדה,MAZDA 2,ELEGANT,2020,41,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,139,מזדה,MAZDA 2,PURE WHITE,2020,42,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
140,139,מזדה,MAZDA 2,PURE WHITE,2021,43,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,1,0,2
141,139,מזדה,MAZDA 2,PURE WHITE,2022,43,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,1,0,2
142,139,מזדה,MAZDA 2,ELEGANT,2021,44,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
143,139,מזדה,MAZDA 2,DYNAMIC,2021,45,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
144,139,מזדה,MAZDA 2,DYNAMIC,2022,45,1,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
145,139,מזדה,MAZDA 2,DARK ELEGANT,2021,46,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
146,139,מזדה,MAZDA 2,DARK ELEGANT,2022,46,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
147,139,מזדה,MAZDA 2,ELEGANT,2021,47,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
148,139,מזדה,MAZDA 2,ELEGANT,2022,47,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
149,139,מזדה,MAZDA 2,DYNAMIC,2021,48,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
150,588,מזדה,MAZDA 2,ACTIVE,2010,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
151,588,מזדה,MAZDA 2,ACTIVE,2011,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
152,588,מזדה,MAZDA 2,ACTIVE,2012,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
153,588,מזדה,MAZDA 2,ACTIVE,2013,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
154,588,מזדה,MAZDA 2,DYNAMIC,2010,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
155,588,מזדה,MAZDA 2,DYNAMIC,2011,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
156,588,מזדה,MAZDA 2,DYNAMIC,2012,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
157,588,מזדה,MAZDA 2,DYNAMIC,2013,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
158,588,מזדה,MAZDA 2,DYNAMIC,2014,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
159,588,מזדה,MAZDA 2,DYNAMIC,2015,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
160,588,מזדה,MAZDA 5,LUXURY,2010,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
161,588,מזדה,MAZDA 5,LUXURY,2011,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
162,588,מזדה,MAZDA 5,LUXURY,2012,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
163,588,מזדה,MAZDA 5,EXECUTIVE,2010,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
164,588,מזדה,MAZDA 5,EXECUTIVE,2011,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
165,588,מזדה,MAZDA 5,EXECUTIVE,2012,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
166,588,מזדה,MAZDA 6,EXECUTIVE,2012,5,5,1999,1955,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
167,588,מזדה,MAZDA 6,EXECUTIVE,2013,5,5,1999,1955,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
168,588,מזדה,MAZDA 6,LUXURY,2012,6,5,1999,1955,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
169,588,מזדה,MAZDA 6,LUXURY,2013,6,5,1999,1955,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
170,588,מזדה,MAZDA 6,LUXURY,2012,7,5,1999,1955,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
171,588,מזדה,MAZDA 6,PREMIUM,2012,8,5,2488,1945,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,170,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
172,588,מזדה,MAZDA 6,PREMIUM,2012,9,5,2488,1985,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
173,588,מזדה,MX 5,S,2006,10,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
174,588,מזדה,MX 5,S,2007,10,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
175,588,מזדה,MAZDA 6,LUXURY,2004,11,5,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
176,588,מזדה,MAZDA 6,LUXURY,2005,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
177,588,מזדה,MAZDA 6,LUXURY,2006,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
178,588,מזדה,MAZDA 6,LUXURY,2007,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
179,588,מזדה,MX 5,S,2007,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
180,588,מזדה,MX 5,S,2008,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
181,588,מזדה,MX 5,S,2009,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
182,588,מזדה,MX 5,S,2010,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
183,588,מזדה,MX 5,S,2011,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
184,588,מזדה,MAZDA 6,LUXURY,2006,13,5,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
185,588,מזדה,MAZDA 6,LUXURY,2007,13,5,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
186,588,מזדה,CX-5,EXECUTIVE,2012,14,5,1998,1970,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5
187,588,מזדה,CX-5,EXECUTIVE,2013,14,5,1998,1970,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5
188,588,מזדה,CX-5,LUXURY,2012,15,5,1998,1970,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,CX5
189,588,מזדה,CX-5,LUXURY,2013,15,5,1998,1970,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,CX5
190,588,מזדה,CX-5,EXECUTIVE,2012,16,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5
191,588,מזדה,CX-5,EXECUTIVE,2013,16,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5
192,588,מזדה,CX-5,LUXURY,2012,17,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,1,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5
193,588,מזדה,CX-5,LUXURY,2013,17,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,1,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5
194,588,מזדה,CX-5,PREMIUM,2012,18,6,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,1,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,CX5
195,588,מזדה,CX-5,PREMIUM,2013,18,6,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,1,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,CX5
196,588,מזדה,MAZDA 3,ACTIVE,2012,19,3,1999,1820,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,150,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,3
197,588,מזדה,MAZDA 3,ACTIVE,2013,19,3,1999,1820,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,150,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,3
