tozeret_cd,degem_cd
588,4
588,4
502,3
19,58
593,16
885,1031
496,56
416,122
739,3501
588,781
413,15
650,1011
155,121
19,7
19,26
771,451
734,211
650,2381
253,141
312,241
845,29
301,13
734,112
19,2681
817,1241
973,13
155,121
416,122
778,1281
21,14
603,850
430,2
650,1811
155,121
731,6
301,162
481,1241
672,4
155,121
588,4
731,6
413,34
734,211
637,491
502,1
973,21
650,1811
346,881
845,29
863,20
588,282
771,195
730,17
676,995
588,50
413,651
185,5
839,38
590,1700
885,107
588,781
771,351
386,221
676,1100
839,31
416,145
185,5
346,1
650,841
551,1
588,51
346,1
588,94
588,93
771,351
885,850
413,501
590,1500
676,996
413,302
588,53
496,9
346,16
928,17
588,171
588,201
590,1400
416,122
188,5
588,39
413,532
839,68
588,30
863,13
103,4
650,841
672,81
416,121
187,29
839,38
672,30
885,365
103,5
839,69
413,491
885,398
588,181
839,69
727,471
839,69
430,81
676,996
416,125
839,69
185,5
683,541
496,450
739,1992
127,2000
588,292
728,15
588,661
845,1
637,601
299,111
127,1430
588,48
346,881
588,661
839,2
885,64
588,181
839,1
588,292
650,861
588,2
771,170
481,157
817,482
588,292
588,51
771,421
778,26
588,2
776,170
351,19
404,32
650,81
845,41
771,451
551,11
885,394
127,1530
885,53
885,212
771,5
672,81
650,861
731,131
588,48
187,13
413,2071
637,44
312,1041
588,621
771,451
637,1
416,59
885,212
588,292
588,2
771,451
588,53
496,4
771,170
413,651
650,591
715,431
413,2071
588,40
413,225
488,2
885,398
885,1041
730,60
676,851
413,562
346,6
416,146
588,781
588,391
672,49
676,995
885,357
413,501
416,120
413,2081
346,8
588,181
650,841
885,1011
672,49
588,181
676,995
885,229
839,69
588,781
481,441
839,33
588,40
672,31
593,572
588,61
413,522
443,31
885,309
885,315
187,28
481,441
771,110
430,37
590,1600
299,141
588,781
413,651
724,49
672,21
588,271
712,10
734,102
730,49
481,211
885,394
481,441
637,581
885,396
588,781
588,201
481,8
863,13
676,1018
588,201
839,67
730,60
990,790
588,781
588,181
588,391
481,1241
481,182
496,6
845,32
676,1
817,22
839,3
177,18
845,29
885,250
502,3
481,21
683,521
413,15
704,3
502,3
544,14
839,3
845,32
430,82
588,431
885,19
839,2
312,681
502,3
715,8
481,11
588,431
502,3
839,2
590,101
588,431
502,3
724,16
253,65
885,266
312,861
588,661
404,38
588,381
798,93
845,47
751,61
253,64
590,101
253,81
727,1
739,89
416,122
481,165
253,81
481,159
104,321
413,651
588,431
481,6
839,3
481,442
593,657
588,781
961,50
312,82
496,39
416,122
715,8
481,182
502,3
724,296
496,3
413,33
496,82
496,5
312,62
885,1161
403,2
683,521
413,17
734,211
778,8
253,101
177,18
127,1504
194,10
481,1431
416,168
885,38
593,4
845,29
839,3
650,2381
730,8
845,1
885,1081
817,1241
798,72
481,21
312,1051
885,208
346,881
588,4
715,431
253,62
845,29
312,681
187,13
588,4
885,1081
481,179
650,2381
253,101
885,365
637,491
731,26
588,4
730,13
496,37
155,161
496,37
312,541
731,141
730,6
253,62
734,291
588,4
481,8
885,240
413,35
961,43
650,1011
588,4
481,24
885,240
672,15
869,44
778,138
413,1001
588,39
413,225
127,1430
588,49
845,81
253,101
940,7
940,56
481,31
727,4
885,47
544,16
496,450
481,156
845,81
588,30
637,1
413,34
413,225
637,59
845,29
739,5091
588,30
637,1
845,32
734,131
496,161
413,225
19,309
413,225
253,65
413,225
588,53
845,81
588,741
588,50
127,1510
588,292
413,641
771,451
637,1
885,47
322,4
588,801
845,81
413,225
588,181
650,981
845,81
413,225
416,116
413,1181
588,29
637,1
481,166
734,131
413,225
413,33
839,3
413,225
672,15
885,47
588,48
413,641
771,451
973,10
624,241
778,139
588,48
481,182
734,131
771,451
885,345
516,1
839,3
751,120
650,1711
588,801
885,345
885,47
544,15
653,21
839,3
588,181
739,1411
588,801
845,81
771,451
588,39
299,24
715,9
839,221
885,47
588,48
637,2
885,208
885,47
885,208
155,121
253,141
568,20
481,127
851,21
361,571
481,6
771,440
544,15
734,281
817,2
839,3
650,1661
253,81
502,81
771,321
650,1661
973,55
734,131
771,321
730,60
413,651
839,201
253,65
502,81
811,3
734,131
885,47
588,100
885,208
588,371
885,186
481,156
481,241
481,442
253,151
253,64
885,186
187,27
588,201
481,179
312,1031
588,4
704,15
588,40
413,34
312,492
413,651
502,3
502,1
798,72
481,158
588,201
590,101
588,742
588,431
481,162
724,16
502,3
481,162
253,66
588,431
588,4
481,24
416,55
481,165
590,101
724,39
413,123
413,18
253,65
413,1
588,801
588,431
496,37
481,279
253,65
672,81
481,461
312,861
481,1441
731,22
481,1021
496,37
416,168
962,4
481,157
481,442
253,101
588,801
637,521
253,54
253,101
253,64
481,157
845,12
481,157
299,19
845,81
588,661
885,394
299,4
839,2
413,33
588,201
588,661
961,531
845,12
839,2
590,83
588,201
253,31
346,881
885,1161
845,48
155,161
724,37
798,130
155,1
588,181
845,48
650,1711
588,1
845,81
443,21
346,12
312,651
734,291
885,1161
346,12
817,3000
715,19
885,1161
346,12
839,18
346,881
588,1
845,81
885,1081
751,21
413,58
322,7
588,282
481,442
778,3
443,21
683,2
845,62
845,81
588,201
416,55
322,7
839,2
299,33
778,3
961,531
676,559
650,1711
416,122
845,12
346,12
603,9
104,231
299,19
734,291
724,5
839,2
731,151
588,661
845,12
885,207
253,65
312,1051
845,81
724,163
885,394
798,3
413,29
676,559
845,81
156,151
798,41
346,12
430,22
481,1041
312,651
588,1
845,81
845,12
722,61
676,559
481,442
443,21
312,61
845,81
778,3
299,3
143,952
683,2
139,14
817,3000
676,559
481,125
139,21
734,291
155,121
413,18
590,107
739,97
798,3
413,17
672,16
845,48
734,291
981,8
845,12
885,192
676,559
253,65
139,21
588,1
845,81
839,2
413,33
416,97
845,48
845,101
588,181
590,107
676,287
739,7
734,291
845,101
885,335
416,85
683,5
139,21
739,17
734,291
155,121
845,81
676,559
299,32
155,161
845,81
961,531
885,1011
712,9
430,14
413,58
676,559
739,17
502,51
845,81
588,1
730,14
961,531
885,394
839,2
155,1
672,16
481,159
845,48
139,21
885,250
676,455
346,711
299,32
139,21
739,17
253,64
739,17
481,791
778,3
739,95
143,1552
739,17
845,111
778,18
603,9
127,1550
155,161
588,1
869,15
143,1711
672,19
650,1711
845,111
730,9
413,59
127,2000
778,102
299,32
739,95
676,414
127,1420
139,21
346,881
588,1
730,9
404,50
299,32
253,21
778,3
416,154
143,1061
481,562
253,21
155,121
443,21
739,95
416,154
488,1
322,5
237,4
481,442
430,22
299,7
465,1251
299,7
885,208
253,65
650,1711
299,8
430,7
299,32
413,9
502,81
588,1
961,8
603,9
845,111
430,9
683,2
588,181
155,21
322,5
481,791
734,291
588,1
845,81
731,2
143,1061
672,7
588,1
588,14
177,15
430,13
845,111
588,14
724,162
603,9
885,394
683,521
603,9
127,1420
734,291
751,80
299,24
481,16
885,206
751,199
885,208
845,32
727,451
839,201
588,39
683,421
839,3
885,208
885,45
413,651
885,45
676,344
734,131
730,24
778,26
496,5
590,101
588,781
885,45
676,287
730,24
910,27
839,3
885,45
416,85
430,1
845,46
413,651
496,211
885,45
416,85
413,1181
416,84
839,3
588,292
650,861
590,901
268,2
496,161
430,115
839,3
885,206
416,154
885,45
481,24
739,108
588,771
839,3
775,7
730,24
739,109
885,45
839,3
481,157
739,108
588,53
653,6
839,3
728,22
481,157
743,25
588,53
743,3
588,181
588,21
778,139
650,1641
771,451
811,1
739,1512
588,431
653,11
155,121
413,17
588,31
739,1512
588,621
588,2
588,292
650,1641
593,401
928,55
496,850
739,1512
588,431
928,55
253,65
588,431
940,7
588,781
588,292
672,5
817,633
588,292
413,651
268,7
416,122
588,2
588,55
961,321
155,121
588,2
19,125
928,55
588,292
588,742
155,121
637,1
588,201
413,532
653,7
885,514
885,207
19,476
404,291
637,2
885,47
637,53
588,431
817,1221
734,191
588,431
885,394
588,781
588,31
588,431
653,7
588,781
588,55
92,30
413,651
413,651
650,861
588,781
588,55
588,292
727,2
92,30
346,881
771,178
413,522
588,611
724,28
778,84
653,7
650,861
588,1
413,2071
588,781
771,178
653,7
771,178
676,285
588,4
676,285
739,4922
624,45
588,171
588,55
19,2931
771,481
637,2
588,781
253,54
588,292
413,522
253,81
817,26
885,206
650,1641
637,471
771,178
885,206
940,58
588,292
650,1641
430,12
885,39
588,51
413,641
346,881
885,39
155,121
253,101
637,65
351,6
637,44
413,641
416,116
588,181
413,641
139,2
653,5
588,181
839,212
885,83
416,87
728,22
739,115
590,101
839,3
778,138
588,292
430,171
416,122
839,3
423,9
885,52
416,86
751,193
481,157
268,2
845,1
588,53
839,3
798,10
778,138
728,22
481,157
650,581
588,53
839,3
728,22
413,641
588,17
588,53
839,3
728,22
481,157
724,16
588,53
885,52
712,9
734,102
187,13
715,431
778,26
416,168
590,191
839,3
885,52
775,9
481,441
727,1
416,85
637,54
481,157
187,10
650,581
778,26
593,1938
839,3
416,55
839,3
481,157
734,131
715,431
885,237
253,54
481,211
817,372
724,36
588,661
751,162
253,54
728,22
603,32
413,14
268,1
588,53
973,98
416,96
481,157
404,30
676,294
734,102
731,5
593,1940
885,38
253,54
775,9
650,861
481,1401
588,53
588,781
885,206
416,57
839,3
481,791
413,651
650,861
588,53
885,38
404,35
728,19
481,157
739,4922
885,394
590,101
885,206
253,54
775,7
481,157
715,431
588,53
588,781
839,3
588,15
839,3
885,38
734,102
590,901
739,104
885,207
839,2
413,671
588,16
19,58
253,54
839,2
19,418
650,1551
588,53
839,3
885,38
845,47
739,114
403,2
839,3
885,38
885,206
588,14
885,38
676,294
588,15
885,38
712,9
728,22
650,581
481,6
588,2
885,192
590,851
588,661
727,1
811,20
885,394
588,53
403,1
885,186
727,2
588,661
839,216
885,38
481,165
728,20
727,451
885,38
885,250
588,181
743,25
588,661
481,15
92,30
839,2
845,13
817,86
885,394
885,38
416,116
839,2
481,791
650,1341
839,3
481,157
775,9
845,47
481,670
650,1341
885,394
885,38
751,193
724,327
885,394
885,38
416,56
751,170
481,159
650,861
588,661
588,53
839,3
734,291
155,161
778,16
981,2
845,12
299,1
676,569
776,33
588,4
156,151
839,2
885,208
885,394
143,1631
588,181
845,48
299,8
672,7
885,208
839,3
322,4
724,178
731,6
839,3
253,21
156,161
885,208
299,45
155,151
322,6
845,48
845,52
734,291
253,21
731,7
734,291
253,21
155,151
845,81
672,18
588,201
253,81
143,1061
839,3
845,48
481,751
734,291
253,81
885,365
845,12
839,3
724,16
981,1
778,184
839,3
299,32
817,1241
650,1711
299,45
299,19
588,772
253,21
253,21
588,1
253,101
588,2
672,19
139,12
312,651
724,5
413,19
588,752
253,21
845,81
588,14
672,91
676,285
845,62
590,86
734,291
502,51
839,18
299,19
588,772
650,1711
253,21
502,51
143,2251
885,1151
143,1681
481,101
413,14
413,56
299,37
481,157
751,80
430,17
253,64
502,51
143,23
778,18
481,1241
722,61
885,356
299,37
253,35
361,951
488,1
775,131
253,31
775,161
443,21
143,5
839,6
588,51
845,81
299,9
430,13
299,7
845,62
253,21
910,4
312,111
676,285
481,157
734,291
481,1071
885,1151
156,931
299,19
734,291
672,7
672,11
188,31
734,102
730,60
743,1
430,43
588,93
588,201
143,163
727,471
481,211
76,3
588,94
416,168
676,1006
771,451
650,881
588,391
885,365
588,781
588,39
653,6
588,93
885,365
588,371
885,1101
430,81
588,781
650,881
588,181
588,181
413,641
312,170
481,441
185,5
413,491
413,491
885,396
588,781
588,39
33,2
650,861
185,5
588,40
650,1241
481,441
413,491
416,168
650,861
588,40
885,365
650,581
839,81
590,104
885,365
481,441
496,3
416,124
650,771
771,451
588,181
413,871
771,110
299,131
416,124
650,781
771,110
676,996
481,61
588,421
443,31
676,1018
588,85
676,995
416,165
650,861
653,6
885,349
588,781
653,6
588,781
650,581
188,9
588,371
268,5
299,131
312,471
590,98
637,471
676,995
590,98
312,18
588,89
481,441
637,581
885,286
885,345
727,471
653,21
588,181
588,781
413,301
676,996
590,99
443,31
724,350
76,3
430,112
413,641
839,37
588,181
346,7
588,781
588,39
588,781
430,81
839,21
416,154
637,471
676,1006
188,9
416,154
413,20
676,1007
839,21
188,9
885,365
885,365
588,742
676,1034
346,9
650,1341
771,461
32,105
416,168
32,105
588,742
839,28
727,451
863,15
588,292
727,461
676,995
588,371
676,1006
727,471
771,321
771,110
443,31
155,1
481,441
771,178
724,291
653,6
588,181
481,441
413,1
730,49
588,181
588,181
588,781
839,68
312,8
672,36
588,30
653,6
312,5
650,861
676,995
312,5
653,6
312,5
839,28
346,12
430,43
139,9
588,181
481,441
676,872
676,995
588,181
845,7
312,451
771,223
430,43
839,68
588,181
839,28
885,342
481,441
624,59
430,43
839,28
588,39
544,16
416,168
637,84
672,21
33,4
481,441
724,430
413,700
443,31
413,700
588,292
588,271
416,122
588,181
778,941
281,11
430,43
588,181
588,21
588,40
676,995
928,80
139,11
588,181
771,223
839,68
430,43
443,31
496,450
885,293
624,60
724,2831
312,14
588,181
650,771
312,14
187,10
711,10
588,201
404,51
724,296
672,81
351,51
143,139
722,70
588,21
430,43
481,441
588,282
413,641
650,15
676,995
940,74
481,441
624,60
672,38
730,60
676,996
312,14
481,441
730,35
928,80
724,297
722,44
155,21
588,93
885,1011
676,996
653,7
672,38
845,44
771,321
839,201
778,124
650,981
885,394
973,15
516,1
637,58
588,48
502,51
771,321
885,398
603,400
588,292
516,1
253,64
751,601
481,1181
502,3
776,170
127,1430
778,138
413,302
869,58
490,1
281,52
734,131
730,34
869,56
771,179
588,55
734,131
588,231
588,55
496,4
683,531
490,1
734,291
312,861
885,206
253,66
481,1241
650,1661
481,7
885,345
588,39
588,751
637,59
281,52
650,1661
253,101
650,1711
771,321
885,206
155,121
885,39
588,1311
346,881
502,51
811,3
588,400
650,1661
588,51
973,69
502,51
588,39
676,832
188,31
637,481
672,36
413,51
588,181
481,90
588,431
653,6
672,21
676,996
676,996
928,80
676,1007
481,441
413,302
588,431
185,2
885,363
771,461
637,88
312,14
588,181
653,10
724,561
624,60
481,441
885,1021
413,1181
885,396
430,40
739,1421
650,951
588,48
928,56
312,14
885,394
650,581
676,996
588,94
637,10
672,52
743,8
312,14
588,181
19,3031
443,31
771,170
481,441
413,641
727,451
588,771
676,996
413,401
653,11
839,28
413,491
683,531
588,751
650,1241
885,1031
676,967
312,14
588,93
588,181
771,321
817,631
281,202
502,51
413,1171
253,65
127,1420
413,2081
588,30
771,451
588,30
588,400
683,541
388,871
253,141
650,1711
961,121
413,1181
869,53
845,38
650,171
588,411
771,451
588,400
490,1
650,181
845,81
771,451
778,26
845,1
637,601
481,169
490,1
734,72
771,451
588,53
490,1
771,151
734,131
496,6
588,50
743,110
413,641
845,81
845,1
869,49
490,1
481,451
734,131
481,169
490,1
730,49
281,52
771,451
637,561
650,1711
811,3
885,38
312,861
404,281
588,31
962,341
771,451
885,38
817,640
928,55
653,11
676,852
676,1006
588,93
672,81
637,88
416,168
588,181
650,1241
588,411
76,3
588,741
588,411
839,28
496,2
413,491
588,191
676,995
727,1001
885,365
590,104
839,68
683,531
590,98
650,581
683,351
76,3
650,861
653,10
430,43
413,51
885,365
885,1041
637,86
839,68
588,751
588,292
413,641
839,37
413,491
416,120
430,21
155,1
588,781
778,26
676,872
416,120
839,21
657,21
155,1
672,71
624,60
416,122
312,18
885,850
676,995
413,931
771,331
676,995
885,286
588,48
496,2
676,995
413,302
727,960
839,26
281,52
734,291
771,451
588,742
281,52
588,292
496,211
588,771
139,400
281,202
715,7
869,53
734,291
253,101
430,13
869,58
712,9
839,3
869,48
481,451
413,225
672,15
127,1200
722,64
253,54
771,321
715,7
650,871
771,321
928,441
637,59
588,23
734,291
650,871
588,55
734,291
588,751
281,202
734,131
496,2
885,38
776,33
683,421
637,59
588,55
637,12
839,3
734,131
253,81
885,229
771,321
481,166
155,121
817,1241
869,52
588,231
885,206
650,81
734,291
346,881
715,8
672,81
683,431
885,38
961,511
817,1241
588,39
443,31
588,181
650,1241
413,651
778,46
839,28
588,191
416,125
416,122
496,2
588,2
416,59
588,181
413,1001
637,88
676,1034
588,282
839,81
672,48
839,21
695,1
885,398
734,301
544,13
727,610
588,311
155,1
885,177
590,104
588,94
416,168
139,12
839,28
739,30
413,491
676,1006
413,800
413,641
771,591
351,43
676,967
588,29
885,850
624,42
481,441
588,201
715,431
940,83
413,641
481,1231
771,195
885,394
413,87
496,33
351,43
588,50
481,441
839,68
443,31
413,491
676,967
588,292
19,3031
839,28
730,60
496,37
712,9
839,1
588,201
650,5311
588,31
885,279
551,36
650,2651
593,1241
481,1241
676,287
588,431
253,101
588,4
885,359
588,231
114,141
588,801
253,101
588,4
730,6
413,32
778,138
739,4921
650,2381
588,431
312,1051
588,4
771,110
588,781
961,50
817,411
588,1211
155,121
496,161
253,64
734,211
312,112
588,4
798,41
413,401
253,66
739,1991
496,37
730,17
672,91
588,811
155,121
19,5
588,431
253,101
885,359
771,6
672,91
481,21
650,2021
496,37
413,32
114,241
731,81
650,1021
775,161
839,2
452,10
518,390
312,642
588,4
502,4
253,141
481,16
845,54
588,30
588,781
481,182
481,1021
650,2251
588,431
588,661
845,54
778,138
481,1021
413,45
346,891
301,9
502,3
845,49
637,491
798,49
588,431
253,101
672,2
839,3
590,321
798,72
253,64
778,2320
416,85
961,43
730,49
114,931
346,881
301,9
961,43
778,138
734,211
724,46
961,43
845,29
481,165
588,431
253,101
388,162
413,651
588,431
588,4
845,29
481,157
481,165
312,861
481,162
413,34
885,266
839,101
502,5
588,801
588,431
481,1241
177,6
593,347
885,266
588,4
588,201
778,26
413,2071
430,39
496,3
676,1063
683,531
590,98
588,76
588,201
839,26
588,76
734,291
839,81
237,13
413,52
312,492
778,26
481,15
416,149
590,103
588,76
724,1341
588,271
590,103
481,24
590,103
588,85
481,15
346,16
885,1011
413,2071
811,3
885,152
588,76
413,302
588,201
413,2071
676,1018
516,7
588,76
672,32
588,201
778,26
430,27
416,122
724,3531
672,3
416,146
413,50
588,49
885,152
885,396
413,641
588,76
811,3
863,13
588,76
885,396
413,52
413,422
481,15
413,2031
885,286
885,394
734,291
961,351
961,321
637,131
588,201
676,314
139,2
588,752
155,121
139,2
771,205
588,50
885,42
588,31
676,285
588,292
413,641
588,431
588,3
301,129
624,59
70,11
634,110
413,641
885,229
771,169
413,641
730,11
413,641
845,1
885,244
413,641
544,14
885,394
845,1
928,441
301,129
885,48
413,641
588,781
588,742
588,781
771,155
588,752
650,1641
588,171
771,178
413,9
817,362
940,75
961,351
676,285
346,881
588,491
481,22
637,3
588,292
588,691
653,6
155,121
588,50
416,55
481,157
588,661
624,54
496,750
588,292
650,1711
845,81
588,14
346,12
481,156
676,285
588,661
839,3
588,661
177,1
839,3
299,37
845,27
155,161
588,641
751,80
885,365
590,98
845,62
839,3
676,455
299,24
299,3
413,33
430,13
299,37
481,157
299,24
845,81
443,21
481,1451
839,3
845,32
885,1151
299,37
481,7
155,21
593,1571
885,394
481,7
839,3
413,33
346,891
481,7
413,140
443,21
588,661
481,7
413,33
590,96
481,157
845,81
845,81
588,661
92,40
481,157
650,1711
845,81
416,85
734,291
253,21
845,81
778,184
778,183
845,81
413,34
588,55
588,282
830,65
650,181
155,121
734,131
839,201
413,34
885,38
588,55
413,33
346,181
839,201
413,27
351,16
253,101
432,7
845,29
481,461
734,291
416,116
187,27
413,641
624,361
432,7
187,27
588,30
481,461
650,1711
588,201
253,81
413,1181
496,4
885,38
588,30
734,131
253,101
413,2081
496,4
253,81
771,451
481,461
588,282
743,1
430,12
839,1
734,291
730,33
839,2
588,30
650,861
730,33
496,161
734,211
676,1276
127,1600
845,29
734,291
771,451
885,345
885,38
869,58
588,30
481,182
481,461
845,47
715,8
403,2
416,85
751,170
839,2
724,592
839,3
839,2
775,9
734,102
650,661
588,661
593,1777
416,94
588,661
551,24
734,102
588,292
715,431
817,2
588,781
885,38
416,57
885,207
481,157
775,7
817,362
588,53
416,94
973,93
839,2
588,292
734,131
19,64
885,394
416,94
734,291
588,661
19,419
775,9
496,72
839,3
481,157
973,10
551,11
730,35
637,561
739,5111
734,102
734,291
885,396
730,35
588,181
588,801
778,1271
839,3
885,38
885,188
588,661
588,52
839,3
839,2
728,20
590,431
778,1231
481,1161
481,15
839,6
845,29
312,62
74,46
845,29
751,130
588,431
155,121
430,13
798,78
727,451
481,165
724,46
430,13
734,291
253,101
481,165
588,211
416,84
481,165
650,2391
734,291
502,3
845,3
588,781
672,91
404,8
481,165
650,2381
731,141
481,157
413,651
731,81
253,81
727,1
502,3
551,11
430,14
416,29
481,6
798,76
588,100
845,29
588,292
778,1221
416,146
778,139
778,1231
502,1
19,58
885,1161
488,1
845,29
312,492
798,78
127,1600
603,850
845,3
481,182
730,321
253,101
727,1
502,3
430,37
496,37
413,52
413,422
739,39
590,109
413,671
588,201
413,2071
413,671
588,201
728,22
676,1018
885,177
32,152
734,291
739,5141
885,286
650,861
637,291
885,1011
672,3
811,3
885,152
590,103
672,3
885,152
771,195
885,286
590,103
885,365
481,15
590,109
416,168
885,1011
502,1
588,201
811,3
676,1063
885,152
637,10
778,53
588,50
676,1063
588,76
481,31
413,96
683,431
312,1
778,53
811,3
676,1063
778,53
413,96
413,302
778,53
430,28
885,342
590,104
590,551
676,1018
724,107
839,68
588,50
502,3
187,18
253,67
778,26
502,1
177,26
885,219
885,206
588,781
961,43
845,35
672,91
778,102
588,811
388,761
413,34
481,7
496,37
588,781
253,62
312,492
730,8
811,3
413,32
885,219
588,801
885,1161
496,37
253,64
114,1531
734,131
502,3
481,15
481,15
502,3
885,1081
650,5211
588,271
588,231
413,401
496,37
588,781
502,1
430,13
885,219
676,287
885,1081
496,37
672,14
778,138
730,8
416,122
637,1
74,45
863,18
588,801
650,1811
588,431
845,101
502,3
430,13
465,602
734,131
416,122
430,15
127,600
973,10
653,10
413,2071
739,5141
715,431
928,16
588,781
103,211
637,122
588,201
481,1111
413,1171
676,285
588,292
588,752
588,231
588,801
413,641
727,1
885,514
885,208
637,37
351,43
885,208
637,53
588,431
778,24
637,1
588,781
588,411
346,881
724,5
413,641
771,169
734,211
413,641
496,2
416,57
637,131
637,581
351,11
459,23
404,291
351,11
588,772
588,2
637,10
351,11
588,431
416,168
413,641
650,1641
588,431
637,531
416,118
588,431
778,24
739,5141
672,13
544,16
588,292
413,1171
312,471
544,16
588,282
650,1641
637,581
603,121
413,641
502,3
481,31
730,33
839,261
817,411
253,81
839,261
488,2
885,38
730,33
885,38
817,640
885,207
771,321
268,2
588,181
731,131
488,2
730,11
588,171
734,131
502,1
672,15
187,14
413,2071
253,66
413,302
155,141
413,2071
885,222
650,81
187,14
734,131
771,321
588,231
253,65
588,55
817,640
187,14
416,33
830,67
672,81
281,202
731,231
730,24
588,181
650,1711
734,291
771,4
413,8710
676,2331
637,5
588,55
734,131
676,2411
413,8710
299,33
885,206
771,451
281,52
127,1506
885,39
388,941
588,400
346,881
839,3
416,33
590,851
588,661
416,33
728,22
551,11
416,146
739,2481
416,33
416,85
416,116
672,5
650,581
739,95
416,145
588,181
839,2
588,111
637,581
416,33
416,55
416,116
845,47
588,661
502,1
416,33
973,98
481,791
416,33
650,861
588,431
739,108
588,35
588,781
416,116
839,2
676,287
727,1
416,33
751,168
416,119
253,62
416,168
588,39
637,521
730,8
416,168
416,33
885,212
961,60
590,851
413,2071
739,78
885,232
839,2
413,641
588,52
839,2
416,85
728,20
481,791
590,881
416,168
588,35
481,441
588,4
481,8
430,13
734,211
727,1
502,5
845,29
481,128
588,56
734,291
301,138
885,246
734,291
253,101
502,3
127,1600
737,71
734,291
496,56
502,3
430,13
481,157
312,681
734,291
593,631
502,3
459,24
588,292
253,101
253,151
253,65
962,29
845,29
588,292
253,101
588,40
928,441
734,291
253,101
845,29
734,291
253,101
778,19
19,57
672,13
885,246
481,23
973,10
588,4
502,5
403,14
127,1506
845,29
737,50
481,182
312,651
778,1281
481,182
734,291
778,1231
502,3
885,1081
588,271
734,291
588,4
845,44
502,3
885,1041
481,162
715,19
253,62
588,801
734,131
502,1
481,6
637,601
588,781
734,131
127,600
973,17
588,801
346,881
734,131
481,6
588,801
845,101
502,3
496,82
961,43
588,752
496,37
771,110
416,33
253,64
676,315
734,211
734,131
845,101
588,36
155,121
885,1151
845,101
734,131
502,1
885,1151
481,21
845,101
253,65
502,5
481,162
74,28
590,170
734,211
496,37
253,65
496,37
413,17
676,288
590,130
940,5
798,76
973,17
588,752
885,1161
496,37
817,640
588,201
312,551
413,34
114,341
751,31
413,2081
676,1063
588,76
885,359
413,881
778,55
672,81
885,336
187,10
778,46
811,3
590,103
481,211
481,441
588,201
32,105
590,103
588,85
19,1581
413,651
724,49
672,81
739,14
885,152
676,742
839,28
588,50
885,152
416,122
603,12
143,268
588,742
588,50
312,6
481,15
588,271
416,55
388,28
588,93
588,50
676,1063
839,231
588,50
416,122
312,1
588,292
413,671
676,62
413,651
413,54
603,12
155,81
734,291
724,49
588,50
676,1063
413,881
885,1011
811,3
885,399
413,641
413,931
676,1063
346,8
490,2
811,3
734,131
730,33
253,65
388,4
637,44
734,131
637,13
416,116
650,1711
734,131
676,1
672,13
281,52
650,1711
481,157
388,861
771,451
490,5
734,131
588,400
413,44
413,8611
299,32
481,158
588,111
734,131
885,252
588,431
734,131
734,131
676,1
413,1171
588,55
727,1
637,12
588,431
481,179
885,219
481,461
676,5
413,8710
734,131
33,201
588,55
734,131
416,116
839,3
771,151
127,1300
771,451
481,1241
637,3
751,41
730,33
346,881
940,54
281,52
413,1181
885,398
839,3
676,5
771,451
771,451
730,17
940,56
281,52
416,33
715,8
739,114
588,30
588,53
481,182
739,4953
253,54
588,53
731,181
588,661
730,60
496,5
751,193
928,55
588,50
588,39
739,2451
416,55
885,206
253,54
751,31
588,661
885,206
253,54
676,399
588,52
739,114
885,365
839,6
416,59
885,206
676,399
