tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model
139,מזדה,2,DYNAMIC,2018,17,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2019,17,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2017,18,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2018,18,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2019,18,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,SPORT,2017,19,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,SPORT,2018,19,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC RED,2017,20,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC RED,2018,20,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO COMF,2017,21,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,112,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO COMF,2018,21,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,112,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO PURE B,2017,22,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,112,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO PURE B,2018,22,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,112,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,ACTIVE,2017,23,1,1496,1520,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,1,0,0,,0,1,1,מקומי,0,0,0,2
139,מזדה,2,ACTIVE,2018,23,1,1496,1520,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,1,0,0,,0,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2017,24,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DYNAMIC,2018,24,2,1496,1520,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,112,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DEMIO COMF,2017,25,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,112,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DYNAMIC,2018,26,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,0,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC RED,2018,27,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC RED,2019,27,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,SPORT,2018,28,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,SPORT,2019,28,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,SPORT,2020,28,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2018,29,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2019,29,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2020,29,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO COMFOR,2018,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO COMFOR,2019,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO COMFOR,2020,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO COMFOR,2021,30,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO PURE B,2018,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO PURE B,2019,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO PURE B,2020,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DEMIO PURE B,2021,31,2,1496,1536,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,116,5,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2018,32,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2019,32,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2020,32,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,מקומי,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,ACTIVE,2018,33,1,1496,1524,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,1,0,0,,0,1,1,מקומי,0,0,0,2
139,מזדה,2,ACTIVE,2019,33,2,1496,1524,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,מקומי,1,מקומי,0,0,1,מקומי,1,0,1,1,0,0,,0,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2019,34,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DYNAMIC,2018,35,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DYNAMIC,2019,35,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,SPORT,2018,36,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,SPORT,2019,36,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,0,,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DYNAMIC,2020,37,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2021,37,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2022,37,1,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,ELEGANT,2020,38,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,ELEGANT,2021,38,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,ELEGANT,2022,38,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2020,39,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,PURE WHITE,2021,39,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2020,40,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DYNAMIC,2021,40,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,ELEGANT,2020,41,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,PURE WHITE,2020,42,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,1,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,PURE WHITE,2021,43,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,1,0,2
139,מזדה,2,PURE WHITE,2022,43,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,1,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,1,0,2
139,מזדה,2,ELEGANT,2021,44,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,0,,0,0,1,יצרן,1,1,1,1,0,0,,1,0,0,,0,0,0,2
139,מזדה,2,DYNAMIC,2021,45,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2022,45,1,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DARK ELEGANT,2021,46,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DARK ELEGANT,2022,46,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,ELEGANT,2021,47,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,ELEGANT,2022,47,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
139,מזדה,2,DYNAMIC,2021,48,2,1496,1524,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,4,116,5,1,750,540,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,1,0,0,,1,1,1,מקומי,0,0,0,2
588,מזדה,2,ACTIVE,2010,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,ACTIVE,2011,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,ACTIVE,2012,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,ACTIVE,2013,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,DYNAMIC,2010,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,DYNAMIC,2011,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,DYNAMIC,2012,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,DYNAMIC,2013,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,DYNAMIC,2014,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,2,DYNAMIC,2015,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2
588,מזדה,5,LUXURY,2010,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
588,מזדה,5,LUXURY,2011,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
588,מזדה,5,LUXURY,2012,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
588,מזדה,5,EXECUTIVE,2010,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
588,מזדה,5,EXECUTIVE,2011,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
588,מזדה,5,EXECUTIVE,2012,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
588,מזדה,6,EXECUTIVE,2012,5,5,1999,1955,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,EXECUTIVE,2013,5,5,1999,1955,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,LUXURY,2012,6,5,1999,1955,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,LUXURY,2013,6,5,1999,1955,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,LUXURY,2012,7,5,1999,1955,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,PREMIUM,2012,8,5,2488,1945,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,170,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,PREMIUM,2012,9,5,2488,1985,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,MX5,S,2006,10,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
588,מזדה,MX5,S,2007,10,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
588,מזדה,6,LUXURY,2004,11,5,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,LUXURY,2005,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,LUXURY,2006,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,6,LUXURY,2007,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
588,מזדה,MX5,S,2007,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
