tozeret_cd,degem_cd
588,50
885,109
593,1876
637,58
885,206
676,287
588,55
771,451
593,2799
351,16
839,2
588,50
593,3029
588,292
416,168
413,1
712,9
593,3029
588,181
839,2
845,32
839,2
253,55
588,50
928,55
496,4
885,65
588,781
683,311
885,266
928,55
845,62
588,411
845,111
481,7
416,57
885,208
885,244
143,238
139,12
845,62
637,2
403,2
588,51
845,111
588,621
724,326
885,394
253,64
413,2071
653,10
588,282
845,62
588,201
650,861
312,861
588,641
724,5
845,62
588,371
885,39
885,208
885,244
845,62
312,861
724,28
481,7
481,156
143,238
845,62
413,422
312,861
734,131
413,2071
739,2441
593,3118
430,13
588,231
588,752
734,131
413,1001
650,1241
430,171
416,57
637,131
588,742
845,62
430,171
885,394
590,250
885,244
588,51
388,981
653,21
413,2071
361,2341
413,651
588,391
413,2071
734,211
771,169
778,122
743,24
734,291
588,4
845,1
19,73
413,2071
253,101
416,168
465,101
127,900
724,146
778,5
672,15
734,291
778,26
885,396
253,101
778,5
771,311
885,365
588,371
253,101
588,2
301,155
885,47
19,372
481,158
817,482
253,101
301,129
404,111
845,29
253,101
731,2
778,26
253,101
845,1
430,15
481,158
771,321
715,8
885,266
734,281
481,166
734,281
588,661
413,2071
588,231
481,156
588,55
253,101
588,661
928,18
778,26
413,2071
771,179
588,39
830,2
413,17
928,1
676,342
588,55
845,41
676,344
253,62
588,661
845,81
588,39
430,13
416,85
730,60
253,65
771,6
593,2799
839,3
416,85
676,228
32,125
413,1151
416,55
481,157
650,1341
155,121
185,5
416,168
416,84
588,292
653,6
730,33
488,1
695,6
588,181
593,558
715,8
143,245
588,33
845,41
588,411
237,18
940,56
416,116
588,50
496,2
416,116
588,2
885,150
940,56
588,54
588,801
588,2
928,16
734,291
588,2
593,3246
683,2
481,182
413,641
637,4
516,4
885,150
672,5
312,541
928,55
496,21
388,861
253,101
724,546
724,16
928,17
496,21
312,1051
481,15
413,2071
885,206
973,10
845,62
413,2071
845,62
885,77
653,6
155,121
481,15
143,238
973,15
845,62
734,131
715,431
413,2071
430,13
416,84
751,11
496,22
588,391
92,30
637,131
776,30
413,432
734,131
715,431
114,1821
624,45
672,81
727,1
502,1
430,161
885,394
488,2
544,13
798,121
430,3
650,781
588,391
502,41
481,15
413,2071
481,31
885,244
496,21
731,81
155,121
839,212
973,10
413,831
481,15
739,7
885,69
588,282
588,371
845,1
413,2071
637,131
588,371
253,101
778,26
127,1506
734,281
481,16
637,561
734,211
481,182
634,18
650,1341
253,101
771,321
778,26
413,2071
481,751
588,661
778,26
751,145
928,16
588,391
588,661
715,431
885,109
253,101
588,421
715,8
416,109
885,267
481,182
973,10
588,661
727,1
430,14
299,8
675,31
413,2081
751,130
588,431
253,101
588,661
771,451
778,22
413,2081
459,26
588,4
481,156
839,2
588,292
588,391
481,166
253,81
253,101
730,60
885,39
416,116
739,2352
361,581
588,321
588,55
322,5
413,582
650,171
845,41
588,292
885,342
588,39
593,3029
839,2
588,292
588,292
637,521
885,150
496,2
839,2
588,55
739,5141
806,73
416,118
676,402
481,6
637,12
676,85
588,292
588,292
588,2
940,8
672,12
712,4
683,2
885,250
588,48
885,349
637,491
885,208
413,2071
637,12
839,3
588,39
588,292
413,651
416,122
588,39
839,3
676,228
588,50
650,171
771,321
727,451
730,36
839,3
588,50
839,201
143,149
885,69
481,166
839,3
588,292
731,181
253,101
588,50
253,54
845,41
588,292
727,451
416,122
845,29
588,30
650,861
715,481
253,141
481,182
312,1051
588,661
715,9
481,157
771,321
845,32
413,522
299,111
416,116
299,32
253,141
253,101
845,43
502,1
653,21
724,96
650,861
588,2
413,2071
776,12
724,153
299,32
253,101
637,521
778,26
588,54
481,16
430,13
346,881
496,21
502,4
715,431
481,16
704,15
734,291
253,101
346,881
885,250
481,162
481,182
724,5
771,421
885,247
413,422
481,162
127,1430
724,5
637,481
778,26
839,221
432,11
845,29
253,66
734,211
724,16
778,26
413,1141
413,35
839,2
588,591
502,4
488,83
839,3
481,172
299,45
481,51
502,41
588,661
253,21
676,1991
253,101
346,19
676,559
253,21
253,101
127,200
430,12
672,16
253,81
253,101
588,661
676,559
312,20
981,2
155,21
502,41
590,104
676,559
676,314
413,493
588,1
885,1011
590,104
751,88
312,641
253,31
676,314
312,641
676,1991
413,14
588,752
588,1
253,41
672,19
751,63
845,53
253,81
253,81
981,2
413,351
588,941
346,19
839,18
676,314
676,1991
676,559
676,314
590,98
839,3
751,52
845,40
496,51
650,1711
588,752
253,18
776,12
839,95
839,13
778,137
253,101
19,9
452,1
603,700
312,641
730,1
751,80
413,48
253,101
730,9
590,104
588,292
301,9
299,45
973,7
776,12
413,422
588,1
253,101
588,14
156,161
413,151
839,3
588,14
253,66
299,32
346,131
481,652
676,1
961,531
590,221
488,83
404,54
845,49
676,2411
253,101
751,80
751,80
588,181
299,7
481,11
430,82
588,292
590,461
488,83
590,104
322,4
481,442
650,1351
253,81
730,6
253,64
459,29
588,771
312,62
488,83
590,104
839,3
299,32
253,101
885,1021
588,1
452,1
672,16
416,122
127,700
650,1341
588,371
253,101
588,491
839,2
751,51
253,101
928,18
416,33
845,43
637,121
588,621
724,5
502,4
727,461
885,250
481,182
299,19
778,26
588,40
845,47
683,2
588,321
928,18
253,66
885,365
403,1
322,4
139,2
727,1
928,6
683,541
778,26
299,32
776,30
771,481
588,371
299,32
650,1241
724,5
839,221
839,2
704,15
637,121
502,4
637,581
778,26
771,169
253,36
724,38
771,411
727,12
481,15
771,169
727,451
778,26
481,15
637,121
312,1051
724,16
778,26
416,116
672,5
839,3
155,21
481,1031
588,791
496,51
588,292
588,1
301,138
672,18
845,53
672,32
301,142
981,2
430,22
839,3
650,1811
155,161
588,15
413,351
322,4
863,16
588,292
253,101
481,157
430,19
778,183
650,1811
143,3
734,61
839,18
299,45
155,61
413,512
253,81
488,83
155,21
253,21
253,81
253,101
488,83
839,3
672,19
724,36
156,1
488,83
413,33
590,112
672,91
253,64
650,1911
253,101
961,531
862,10
488,83
672,16
590,104
845,49
253,21
885,1171
502,1
299,45
588,292
650,1431
588,1
156,151
502,1
590,112
413,48
676,287
588,292
253,101
839,3
672,91
751,45
588,292
253,21
253,101
839,3
990,67
322,4
312,62
650,1711
885,7
496,3
672,16
413,512
253,81
603,9
676,294
588,181
481,191
253,81
156,151
588,2
839,3
253,66
322,4
776,12
588,661
839,18
299,45
845,111
502,51
452,1
253,22
413,140
839,17
839,3
839,42
845,111
502,51
778,741
885,1051
253,22
734,61
839,95
845,111
588,191
590,98
676,3
253,101
253,81
839,96
312,62
676,1800
751,80
885,951
187,2
299,32
676,414
299,32
312,681
588,292
253,22
839,3
481,158
253,101
588,661
961,531
885,1011
839,113
712,3
588,292
588,661
961,531
588,2
413,32
751,88
301,129
299,45
845,53
496,160
676,5
413,371
839,104
672,18
885,250
253,65
430,1
299,32
676,2411
588,661
839,2
751,27
496,51
253,101
839,18
734,71
496,51
588,661
413,17
346,19
481,221
676,414
845,81
253,101
676,1711
253,65
839,42
845,81
650,1431
253,81
590,104
973,3
312,641
845,12
650,1811
253,81
416,94
312,651
253,21
253,101
253,81
839,103
413,34
346,27
672,19
299,45
751,88
588,292
253,21
676,2331
730,9
839,6
423,10
588,781
588,292
650,1811
588,1
845,81
885,208
588,781
253,101
845,81
731,10
839,2
312,491
481,1021
650,1711
588,1
253,81
676,2431
481,15
676,552
459,22
731,10
885,1081
481,15
413,14
588,181
253,81
981,1
885,1081
481,15
839,2
299,32
481,221
312,62
496,35
588,292
845,81
588,24
143,93
588,751
299,49
961,37
590,661
676,530
588,292
253,81
481,15
481,21
588,292
778,18
961,7
413,151
430,13
312,62
731,9
722,1
672,19
869,53
588,1
413,331
724,163
839,28
416,120
724,2841
188,1
588,76
588,411
253,101
312,1
588,76
413,67
143,214
346,8
312,16
590,511
312,1
312,16
730,60
312,1
312,1
676,1951
588,48
312,1
312,1
588,411
845,1
312,681
430,121
676,2571
312,14
676,1161
588,48
739,2481
845,1
496,6
346,8
346,8
346,8
603,12
845,1
588,85
845,1
899,30
588,191
346,12
885,244
346,12
839,26
279,2
253,101
177,45
413,850
683,81
588,36
346,8
885,244
413,871
33,14
855,51
413,871
676,1
885,159
312,1
885,244
346,7
731,231
588,181
731,231
413,2071
351,43
771,5
416,55
624,49
650,171
588,171
712,8
413,302
650,1711
588,50
603,30
413,302
885,363
416,55
588,31
413,641
730,321
731,231
885,372
743,80
588,201
731,231
734,102
588,292
885,801
653,11
481,15
322,5
653,6
650,581
588,391
683,521
730,33
413,241
322,5
637,44
281,52
588,292
413,2071
253,64
650,1711
185,5
637,481
734,82
588,292
588,431
751,601
185,5
885,342
416,163
885,214
731,261
423,9
590,391
413,2071
588,292
413,532
416,122
588,751
928,53
423,9
603,500
588,282
301,162
588,271
588,191
322,8
346,8
588,48
404,261
845,49
281,202
715,3
185,91
413,200
481,165
281,202
177,31
637,49
845,37
728,2
715,431
928,18
177,31
637,59
885,286
588,400
588,201
19,27
299,32
588,201
588,2
281,202
839,28
481,1021
928,12
715,9
839,28
771,151
281,202
728,3
413,2081
588,2
778,1221
185,91
588,2
728,22
637,471
724,16
588,2
885,286
588,292
683,331
885,152
869,58
481,165
885,1111
502,1
413,651
299,32
728,2
299,27
885,286
588,752
728,2
551,11
771,207
839,28
588,50
516,1
739,59
76,3
516,1
588,56
588,50
516,1
481,15
771,170
481,15
588,39
590,442
413,1011
481,15
481,37
588,292
516,1
33,2
676,1141
590,232
885,1011
730,8
885,152
588,87
481,211
730,24
496,6
155,81
496,6
885,961
730,9
869,70
588,39
730,60
19,3171
312,16
730,60
237,19
722,120
683,171
730,6
496,6
885,342
739,5091
771,351
885,1011
676,14
885,342
496,6
603,12
103,2
413,900
413,1
177,43
739,421
683,471
588,33
496,6
588,39
776,52
603,14
798,169
416,122
730,8
590,109
588,292
637,491
588,48
588,292
416,122
885,39
839,3
672,81
650,81
413,32
885,39
481,166
588,53
481,166
885,39
683,2
481,166
771,421
588,53
885,229
778,138
253,54
346,881
588,48
588,292
637,471
416,122
885,39
253,62
253,101
413,35
778,138
588,53
588,53
416,122
817,1241
593,3029
413,34
885,42
481,162
413,2051
416,122
885,42
237,10
416,94
481,162
588,181
839,3
588,292
253,101
588,30
593,2677
413,29
588,30
839,3
19,466
253,65
588,292
650,691
731,181
588,30
885,48
416,122
588,111
778,138
416,122
650,861
771,421
481,15
590,121
588,321
634,34
885,69
885,244
588,1211
502,51
715,431
253,66
778,142
299,32
634,14
734,131
481,15
481,1021
588,51
683,541
885,69
416,86
734,131
839,3
885,39
885,394
739,7
885,244
739,2312
588,752
413,841
734,131
481,15
839,190
481,592
588,801
650,951
301,129
481,15
885,342
637,1
885,220
973,12
346,881
590,1500
588,321
734,131
724,237
672,14
253,62
143,67
253,65
588,772
481,15
637,1
413,33
253,65
299,19
588,51
734,131
588,292
346,881
734,131
637,1
885,244
253,62
715,481
885,349
588,371
139,2
481,15
413,2071
139,2
416,124
253,62
588,371
724,16
771,169
481,165
588,231
502,4
724,16
413,2071
845,29
973,19
413,651
253,101
845,1
885,250
268,24
724,49
481,15
413,2071
588,111
588,55
253,101
481,15
973,10
724,16
481,15
413,2071
653,11
502,4
416,117
928,441
488,2
413,671
727,1
481,15
253,101
885,46
416,116
817,633
253,101
727,2
502,4
839,2
588,431
253,101
724,16
416,85
961,43
268,25
588,201
413,831
465,1101
301,119
299,19
588,431
637,471
885,65
32,52
845,12
858,20
885,219
869,52
143,1721
253,81
730,9
32,52
839,103
869,49
312,62
588,292
845,81
885,15
590,104
869,48
312,492
845,81
143,1631
676,314
481,550
839,42
588,292
845,81
676,552
413,8
312,141
869,49
676,1711
143,122
237,21
751,88
869,53
312,62
885,15
588,39
676,559
869,48
481,61
588,292
845,81
730,25
885,15
143,1721
590,107
845,49
502,51
588,311
299,45
676,314
650,1811
730,12
590,191
839,2
869,53
481,1021
839,42
588,292
676,572
869,53
588,292
588,751
839,42
588,621
778,1231
683,271
637,291
430,161
312,1
590,1041
588,661
869,63
481,1431
413,871
416,68
312,16
496,6
676,1141
481,1241
351,22
885,244
590,901
737,75
683,271
885,244
588,201
481,1241
885,244
588,371
734,211
588,391
603,500
590,1001
496,18
351,20
885,244
312,1
155,81
413,2071
839,32
941,31
637,291
885,1101
143,165
413,641
727,451
404,112
737,1510
481,15
346,8
351,21
590,511
481,15
481,210
885,1101
885,163
312,1
346,2
413,641
312,1
351,21
885,244
588,801
481,15
737,75
346,12
177,34
346,8
588,801
155,81
839,151
281,52
413,241
139,400
885,279
312,1051
731,261
413,2071
845,35
590,391
281,52
650,1711
731,261
928,431
839,181
885,279
588,50
413,241
676,314
351,43
588,50
885,280
281,52
588,292
413,641
751,601
845,32
281,52
731,261
839,181
416,184
416,59
481,157
588,400
155,121
961,381
885,801
416,168
603,121
637,1
322,5
885,279
588,181
413,641
603,131
928,18
973,16
281,52
731,261
590,25
281,52
413,641
650,581
588,21
676,285
253,65
588,201
771,178
481,157
590,16
731,261
715,7
481,157
590,30
413,641
731,261
771,6
885,286
724,546
885,911
672,91
588,2
551,21
481,131
413,351
885,286
751,511
728,3
588,2
715,19
481,671
185,91
416,101
299,32
588,292
885,971
775,9
481,182
839,35
188,31
637,1
299,32
940,93
603,400
588,2
588,781
299,32
588,71
281,52
728,3
299,37
430,42
588,292
413,641
940,93
588,271
481,182
588,292
281,52
253,101
413,331
637,571
413,2071
588,53
650,171
885,1041
839,26
588,311
588,292
19,36
588,48
588,751
624,59
588,53
481,1031
299,40
281,52
481,441
724,297
839,181
481,1021
281,52
588,421
155,81
416,101
516,1
253,101
739,32
346,8
885,1031
253,101
695,6
413,871
590,1041
416,122
139,9
496,160
885,1041
730,35
683,91
771,331
885,117
33,14
588,83
588,292
637,311
413,1
730,35
839,44
730,35
253,101
839,44
416,125
603,12
413,900
730,8
588,93
413,900
590,901
676,1
74,156
730,35
237,4
312,1071
839,44
676,64
237,4
33,15
941,221
588,792
590,931
481,15
730,35
312,651
281,21
413,1
481,49
143,335
413,471
413,2081
730,35
516,7
481,24
683,361
730,35
416,122
103,4
588,772
885,48
588,181
839,3
551,21
739,7
588,50
481,1241
416,122
811,3
839,3
731,181
839,3
695,3
817,631
751,511
724,313
811,1
416,116
845,53
416,116
778,84
143,175
588,30
739,5141
771,169
845,53
650,81
739,4922
731,181
588,30
637,491
588,30
885,39
481,158
731,181
637,10
588,30
885,39
588,292
885,39
588,292
672,5
885,39
839,2
588,55
588,292
416,116
588,54
650,3560
731,181
778,18
588,181
715,32
413,641
778,26
413,32
730,60
496,161
416,57
588,53
650,11
588,292
588,292
715,32
588,40
588,292
737,75
739,46
155,1
941,91
683,471
413,881
346,1
727,451
839,44
603,12
603,31
155,81
839,44
588,30
481,16
590,332
730,8
279,2
590,372
413,1011
481,15
676,2001
177,45
413,881
730,8
885,244
811,7
885,244
590,103
724,3371
279,2
817,5
413,532
346,7
346,13
413,881
588,50
481,16
885,219
361,24
885,244
737,1511
731,181
413,881
885,194
683,271
502,1
481,16
413,151
734,291
885,244
346,8
590,521
346,19
885,244
588,76
839,151
413,881
603,12
941,16
734,291
590,431
312,14
683,471
416,59
885,220
593,565
637,121
650,581
727,2
920,91
683,531
413,32
973,10
683,2
588,501
778,26
416,122
413,681
778,26
413,32
416,116
724,36
351,45
416,85
299,32
588,431
727,1
593,401
676,1452
739,4922
928,55
588,55
739,2312
734,281
650,861
588,431
253,81
885,246
19,453
715,431
653,21
885,357
653,11
253,64
430,2
346,881
588,641
481,16
653,7
634,110
650,1291
588,2
637,571
481,182
413,651
724,1
845,1
928,55
481,162
973,10
588,431
845,1
19,26
845,3
973,10
588,431
588,661
416,85
928,55
839,2
650,861
928,53
731,81
885,279
588,181
731,261
637,53
588,282
413,641
590,13
496,160
413,302
771,321
885,279
650,171
590,13
588,292
839,201
712,8
481,157
650,1711
637,64
588,771
676,285
712,31
885,801
322,7
771,11
590,30
413,3011
637,64
588,771
885,45
588,48
928,280
712,51
637,64
588,190
885,45
322,7
588,282
731,261
590,13
413,651
413,2081
588,741
588,181
413,651
281,261
650,931
730,18
351,49
588,151
730,3
624,59
940,8
637,59
413,91
481,158
588,50
771,151
413,641
413,2031
734,211
413,641
413,641
588,661
731,181
143,159
593,3029
588,39
650,881
416,57
588,181
839,3
588,292
593,3030
672,14
885,39
885,208
727,26
973,19
496,6
593,2799
413,32
885,109
839,3
588,292
588,30
413,32
731,181
588,36
817,18
839,3
724,584
588,292
502,1
885,208
516,3
885,206
634,1
516,3
481,23
588,292
588,48
413,29
885,206
839,3
839,3
590,103
413,681
731,181
653,11
885,109
839,3
588,50
885,394
588,48
588,50
885,394
143,184
127,1430
588,50
588,292
885,359
722,2
845,41
588,292
32,52
839,2
430,3
588,50
346,881
590,511
413,1181
885,1051
253,101
885,342
451,1
143,279
155,81
279,4
143,324
590,98
730,60
730,35
481,15
730,35
885,342
941,801
413,871
590,931
481,15
253,101
885,342
588,282
590,98
885,117
885,342
588,76
683,271
481,15
516,4
727,461
590,103
885,1021
413,1
739,371
416,122
771,351
730,9
730,35
416,122
143,134
683,471
496,52
143,134
624,471
590,13
743,14
281,21
839,38
188,15
416,120
481,1021
811,13
588,93
481,211
739,1411
730,35
253,101
413,871
885,342
188,1
588,80
683,471
588,292
885,981
730,35
413,2071
253,65
830,55
817,640
187,14
590,1700
885,39
676,287
551,11
885,39
588,21
637,121
187,14
650,861
734,131
845,1
885,335
416,85
187,14
416,85
590,1300
885,39
253,65
299,7
817,482
187,14
481,1041
845,1
637,1
839,2
940,54
722,64
502,30
885,372
588,781
416,109
751,21
650,971
502,111
312,1071
637,481
590,1500
739,4953
676,294
817,633
588,282
588,292
845,1
637,581
481,15
413,34
973,12
845,1
416,122
940,54
973,17
650,1251
734,131
845,1
481,15
885,48
845,72
413,422
416,85
481,23
413,2071
771,481
351,24
839,69
299,32
798,89
481,182
650,171
624,491
490,19
683,541
737,39
676,287
413,1181
413,331
322,7
676,226
281,202
653,11
103,1
299,32
588,431
653,11
416,45
551,40
603,121
177,9
885,286
588,292
588,431
33,4
481,157
734,211
771,281
481,157
481,182
588,22
588,282
346,27
588,39
771,481
416,45
322,7
885,286
588,292
775,161
413,2081
588,30
885,286
588,53
653,11
885,286
728,20
588,53
103,350
416,45
728,22
413,641
973,61
588,53
771,17
103,1
299,32
728,22
253,53
588,801
281,21
481,15
588,53
312,16
739,39
413,1001
676,1
281,361
833,2
839,44
885,244
588,181
403,13
155,81
798,169
588,48
743,7
481,15
724,1610
885,244
312,1
481,211
413,641
413,121
593,3
637,68
416,125
338,81
683,271
481,35
312,1
413,1001
676,1181
588,391
413,1001
839,44
346,8
637,68
715,431
676,1
177,48
588,181
839,44
885,244
839,44
940,54
312,16
724,3351
481,7
885,244
588,50
416,107
155,81
416,122
672,81
731,33
481,211
590,521
413,1011
771,351
19,510
312,1
312,1
885,244
734,291
715,431
281,191
416,122
817,482
253,81
588,661
778,98
413,2071
727,26
839,81
650,861
253,101
413,2071
653,7
885,519
885,47
413,17
697,3
734,3
962,361
845,43
481,182
624,91
817,482
588,431
312,1061
502,81
481,1431
253,64
739,4922
253,81
715,7
839,151
143,143
885,65
593,432
672,5
593,16
637,481
593,11
839,2
588,55
413,651
724,5
653,10
885,514
817,362
817,482
588,431
253,81
637,481
253,101
416,122
593,401
588,321
588,431
928,431
413,2071
416,122
127,200
253,65
481,165
588,292
650,861
588,431
253,81
481,159
156,911
588,661
416,122
730,49
127,1200
650,171
588,292
751,451
771,451
416,154
624,471
588,111
588,50
588,292
650,691
593,71
588,39
416,118
676,379
730,60
845,41
19,29
730,60
739,5141
885,69
588,181
588,33
771,101
845,41
588,292
839,2
885,39
588,181
588,30
481,157
588,292
502,81
416,168
588,39
588,30
481,157
481,1401
588,39
839,3
885,39
676,285
481,157
715,481
430,171
430,12
885,39
588,55
481,157
481,1431
724,36
127,1420
430,3
481,166
588,55
885,39
588,55
730,49
430,118
672,5
481,157
885,208
588,55
322,8
734,211
413,641
588,641
885,801
481,158
734,291
253,141
588,181
281,52
650,861
751,611
481,157
650,1241
940,75
299,36
771,70
590,19
544,13
683,521
413,241
413,641
588,39
588,801
751,422
413,1
588,621
430,171
588,621
653,7
653,6
637,73
588,12
481,1241
683,541
885,246
644,161
771,191
715,431
351,18
588,21
588,171
281,202
734,211
885,380
588,191
650,1661
751,451
776,39
672,1
653,6
675,2
650,81
839,181
588,181
676,226
413,641
603,300
416,120
739,2352
885,850
413,1181
940,79
885,363
730,1811
416,45
590,98
139,9
416,121
481,15
885,342
730,35
416,59
588,93
724,4131
416,121
676,27
590,431
590,813
139,9
637,331
481,15
413,1181
481,241
33,14
730,35
885,152
885,342
722,64
683,181
588,431
839,32
516,1
885,152
312,1071
730,35
496,161
683,471
413,871
676,1
817,730
603,31
839,28
590,332
481,15
730,35
817,1241
496,34
885,152
588,76
676,2001
739,5131
811,6
885,1021
496,850
739,1381
588,83
590,101
672,81
496,161
588,89
941,271
413,871
839,28
588,30
588,89
683,521
588,89
413,2081
237,4
481,371
388,65
637,1
588,292
650,581
845,1
637,1
430,13
588,23
771,481
416,85
253,65
301,26
588,292
496,211
734,131
590,1300
771,5
253,64
845,72
481,15
839,6
127,1000
940,54
588,201
650,981
416,122
488,260
672,5
588,792
588,752
502,51
734,131
715,431
430,12
973,21
299,32
481,442
187,13
650,1241
502,51
776,38
839,6
776,38
778,26
413,2081
590,1300
430,13
845,1
771,451
590,1300
637,1
650,861
502,41
885,42
253,67
885,43
253,67
588,201
776,38
885,48
776,38
845,1
724,49
817,1241
845,52
776,38
413,1
588,53
481,166
413,21
413,641
771,291
653,11
481,6
127,400
798,89
588,292
430,42
281,52
771,291
281,11
624,60
299,39
771,17
188,31
281,52
299,32
751,511
885,1001
839,28
588,50
771,196
481,182
281,52
653,11
683,9
481,182
728,2
653,11
624,59
588,49
481,361
588,781
676,292
728,2
712,131
731,9
771,291
653,8
127,1506
413,331
322,9
885,286
653,11
351,21
588,282
751,471
588,39
281,202
588,292
771,291
481,16
188,31
361,23
588,772
481,4
299,32
177,31
416,132
588,292
728,2
885,1061
430,171
588,431
588,621
413,2071
430,13
676,285
588,431
727,1
885,514
588,431
845,1
653,11
312,481
845,32
776,30
19,84
653,11
776,33
253,81
253,101
413,2071
845,43
253,101
885,268
817,160
155,121
728,2
588,431
253,101
653,7
885,514
771,178
845,47
739,1512
588,431
845,1
551,11
588,781
839,2
724,36
845,1
676,285
731,261
253,101
603,811
312,481
869,41
653,11
253,101
413,2071
724,36
301,129
253,101
588,651
637,481
588,241
299,33
650,1641
588,431
139,2
845,1
885,398
588,641
413,2071
885,514
502,3
430,13
650,51
588,181
590,511
481,24
885,107
312,92
413,871
413,521
74,118
481,24
416,105
603,12
676,1311
74,153
588,181
590,591
734,291
833,2
839,44
590,442
588,54
481,15
346,14
941,81
715,431
481,15
281,140
346,12
941,91
737,73
817,33
712,3
737,75
516,3
312,1
676,1610
481,15
346,24
312,1
588,282
413,871
743,19
155,1
413,871
798,225
839,28
751,401
312,5
734,291
588,39
885,150
346,8
413,641
481,25
885,165
312,1
312,16
885,117
885,244
676,1510
588,181
683,261
653,7
588,181
730,60
481,15
588,40
839,3
885,208
481,157
588,55
481,157
127,1420
885,107
588,231
676,285
588,55
778,84
637,5
588,55
481,157
413,2021
637,5
416,32
588,181
695,4
502,1
839,231
672,91
481,157
481,441
588,51
724,16
885,69
650,181
588,292
715,431
413,2031
430,119
885,39
481,162
839,2
143,132
588,51
481,162
839,2
413,2081
734,72
885,208
839,2
722,64
253,101
885,39
676,292
730,35
885,39
839,2
481,172
588,181
481,169
516,3
609,211
322,4
650,81
771,321
885,208
481,159
502,1
885,48
481,157
346,71
885,394
185,5
928,53
281,32
281,32
139,11
413,641
731,261
885,961
845,32
590,392
588,391
973,59
676,285
588,411
416,168
771,481
739,5091
281,52
885,208
940,54
588,4
588,21
676,285
281,52
413,641
588,171
588,411
973,69
603,121
771,481
590,392
281,52
413,641
940,53
885,208
845,32
590,392
413,641
650,861
588,3
885,396
413,241
588,752
413,641
650,581
973,55
413,290
885,208
588,55
590,392
413,641
650,861
771,195
771,6
351,20
281,52
731,251
281,21
724,36
299,32
771,178
928,53
481,157
281,21
127,1510
650,981
516,1
941,281
885,1041
885,152
188,9
676,1
672,91
737,87
910,24
481,361
885,270
588,83
481,7
588,83
839,28
588,48
830,65
588,92
588,201
885,152
346,26
739,46
413,491
253,101
869,58
588,48
516,1
188,9
588,661
676,1991
502,1
588,201
588,29
885,137
588,56
588,661
869,89
312,1
739,1871
588,83
676,1141
928,80
588,49
588,83
869,88
496,6
416,120
588,661
588,85
588,661
839,28
516,1
885,177
588,76
778,2260
516,1
885,177
603,31
413,2071
731,20
516,1
885,177
481,15
516,1
885,270
771,17
551,36
281,32
675,31
653,11
730,35
588,292
771,291
839,181
653,11
683,8
139,600
728,22
481,551
588,48
653,11
299,32
177,31
731,500
481,172
728,22
481,182
588,381
734,221
940,59
253,65
778,125
187,10
413,1181
961,121
771,208
588,40
188,31
299,34
751,471
724,29
481,1441
299,32
544,15
481,165
413,491
413,2071
653,11
413,331
413,491
481,31
413,2071
588,39
299,36
481,182
734,102
771,311
481,165
739,1891
771,321
588,48
653,11
588,781
299,36
299,37
771,351
588,49
413,331
351,12
928,260
281,32
637,2
940,54
481,1041
481,15
19,373
839,151
416,122
590,1300
739,3501
839,2
885,208
637,121
734,102
588,1211
155,121
771,321
346,881
588,1
590,1700
899,16
413,422
481,1041
413,33
845,32
588,321
715,431
253,141
590,1700
416,116
143,174
731,81
413,422
346,71
253,141
416,122
634,1
817,22
712,3
637,501
588,2
253,141
675,31
253,141
672,15
885,39
481,156
588,661
845,1
839,231
885,208
253,141
416,154
839,2
637,121
653,11
940,54
