,dmake,dmodel,dyear,tozeret_cd,model_cd
35161,Ssangyong,REXTON?,2016,712,9
35162,Ssangyong,REXTON?,2016,712,17
35163,Ssangyong,REXTON?,2016,712,23
35164,Ssangyong,REXTON?,2016,712,35
35165,Ssangyong,REXTON?,2016,712,4
35166,Ssangyong,REXTON?,2016,712,10
35167,Ssangyong,REXTON?,2016,712,16
35168,Ssangyong,REXTON?,2017,712,9
35169,Ssangyong,REXTON?,2017,712,17
35170,Ssangyong,REXTON?,2017,712,35
35171,Ssangyong,REXTON?,2017,712,10
35172,Ssangyong,REXTON?,2017,712,16
35173,Ssangyong,REXTON?,2018,712,9
35174,Ssangyong,REXTON?,2018,712,17
35175,Ssangyong,REXTON?,2018,712,21
35176,Ssangyong,REXTON?,2018,712,26
35177,Ssangyong,REXTON?,2018,712,10
35178,Ssangyong,REXTON?,2018,712,14
35179,Ssangyong,REXTON?,2018,712,16
35180,Ssangyong,REXTON?,2018,712,17
35181,Ssangyong,REXTON?,2019,712,26
35182,Ssangyong,REXTON?,2019,712,17
35183,Ssangyong,REXTON?,2019,712,22
35184,Ssangyong,REXTON?,2020,712,17
35185,Ssangyong,REXTON?,2020,712,22
35186,Ssangyong,REXTON?,2020,712,25
35187,Ssangyong,REXTON?,2021,712,19
35188,Ssangyong,REXTON?,2021,712,22
35189,Ssangyong,REXTON?,2021,712,45
35190,Ssangyong,REXTON?,2021,712,17
35191,Ssangyong,REXTON?,2021,712,22
35192,Ssangyong,REXTON?,2021,712,25
35193,Ssangyong,REXTON?,2021,712,26
35194,Ssangyong,REXTON?,2021,712,27
35195,Ssangyong,REXTON?,2021,712,28
35196,Ssangyong,REXTON?,2022,712,19
35197,Ssangyong,REXTON?,2022,712,26
35198,Ssangyong,REXTON?,2022,712,27
35199,Ssangyong,REXTON?,2022,712,28
35200,Ssangyong,REXTON?,2022,712,29
35201,Ssangyong,REXTON?,2022,712,30
35202,Ssangyong,RIO?,2013,712,2
35203,Ssangyong,RODIUS?,2005,712,30
35204,Ssangyong,RODIUS?,2006,712,11
35205,Ssangyong,RODIUS?,2006,712,30
35206,Ssangyong,RODIUS?,2007,712,11
35207,Ssangyong,RODIUS?,2007,712,13
35208,Ssangyong,RODIUS?,2007,712,30
35209,Ssangyong,RODIUS?,2007,712,31
35210,Ssangyong,RODIUS?,2007,712,131
35211,Ssangyong,RODIUS?,2008,712,11
35212,Ssangyong,RODIUS?,2008,712,31
35213,Ssangyong,RODIUS?,2008,712,131
35214,Ssangyong,RODIUS?,2008,712,161
35215,Ssangyong,RODIUS?,2009,712,131
35216,Ssangyong,RODIUS?,2009,712,161
35217,Ssangyong,RODIUS?,2010,712,131
35218,Ssangyong,RODIUS?,2010,712,161
35219,Ssangyong,RODIUS?,2011,712,131
35220,Ssangyong,RODIUS?,2011,712,161
35221,Ssangyong,RODIUS?,2012,712,131
35222,Ssangyong,RODIUS?,2012,712,161
35223,Ssangyong,RODIUS?,2013,712,1
35224,Ssangyong,RODIUS?,2013,712,3
35225,Ssangyong,RODIUS?,2014,712,3
35226,Ssangyong,RODIUS?,2014,712,6
35227,Ssangyong,RODIUS?,2015,712,3
35228,Ssangyong,RODIUS?,2015,712,8
35229,Ssangyong,RODIUS?,2015,712,15
35230,Ssangyong,RODIUS?,2015,712,20
35231,Ssangyong,RODIUS?,2016,712,8
35232,Ssangyong,RODIUS?,2016,712,15
35233,Ssangyong,RODIUS?,2016,712,20
35234,Ssangyong,RODIUS?,2017,712,8
35235,Ssangyong,RODIUS?,2017,712,15
35236,Ssangyong,RODIUS?,2017,712,20
35237,Ssangyong,RODIUS?,2018,712,8
35238,Ssangyong,RODIUS?,2018,712,15
35239,Ssangyong,RODIUS?,2018,712,20
35240,Ssangyong,RODIUS?,2019,712,20
35241,Ssangyong,SOUL?,2014,712,7
35242,Ssangyong,TIVOLI,2015,712,9
35243,Ssangyong,TIVOLI,2016,712,9
35244,Ssangyong,TIVOLI,2017,712,9
35245,Ssangyong,TIVOLI,2017,712,12
35246,Ssangyong,TIVOLI,2017,712,18
35247,Ssangyong,TIVOLI,2018,712,9
35248,Ssangyong,TIVOLI,2018,712,12
35249,Ssangyong,TIVOLI,2018,712,18
35250,Ssangyong,TIVOLI,2018,712,21
35251,Ssangyong,TIVOLI,2019,712,21
35252,Ssangyong,TIVOLI,2020,712,21
35253,Ssangyong,TIVOLI,2017,712,13
35254,Ssangyong,TIVOLI,2017,712,19
35255,Ssangyong,TIVOLI,2018,712,13
35256,Ssangyong,TIVOLI,2018,712,19
35257,Ssangyong,TIVOLI,2019,712,13
35258,Ssangyong,TIVOLI,2019,712,19
35259,Ssangyong,TIVOLI,2020,712,19
36892,Suzuki,ALTO,2009,322,10
36893,Suzuki,ALTO,2009,322,11
36894,Suzuki,ALTO,2009,322,20
36895,Suzuki,ALTO,2009,322,21
36896,Suzuki,ALTO,2010,322,10
36897,Suzuki,ALTO,2010,322,20
36898,Suzuki,ALTO,2010,322,21
36899,Suzuki,ALTO,2011,322,1
36900,Suzuki,ALTO,2011,322,2
36901,Suzuki,ALTO,2011,322,20
36902,Suzuki,ALTO,2011,322,21
36903,Suzuki,ALTO,2012,299,10
36904,Suzuki,ALTO,2012,299,12
36905,Suzuki,ALTO,2012,322,1
36906,Suzuki,ALTO,2012,322,2
36907,Suzuki,ALTO,2012,322,3
36908,Suzuki,ALTO,2012,322,4
36909,Suzuki,ALTO,2012,322,5
36910,Suzuki,ALTO,2012,322,6
36911,Suzuki,ALTO,2012,322,20
36912,Suzuki,ALTO,2012,322,21
36913,Suzuki,ALTO,2013,322,2
36914,Suzuki,ALTO,2013,322,3
36915,Suzuki,ALTO,2013,322,4
36916,Suzuki,ALTO,2013,322,5
36917,Suzuki,ALTO,2013,322,6
36918,Suzuki,ALTO,2014,322,4
36919,Suzuki,ALTO,2014,322,5
36920,Suzuki,ALTO,2014,322,7
36921,Suzuki,ALTO,2014,322,8
36922,Suzuki,ALTO,2015,322,7
36923,Suzuki,ALTO,2015,322,8
36924,Suzuki,ALTO,2015,322,9
36925,Suzuki,BALENO,2016,322,12
36926,Suzuki,BALENO,2016,322,13
36927,Suzuki,BALENO,2017,322,12
36928,Suzuki,BALENO,2017,322,13
36929,Suzuki,BALENO,2017,322,14
36930,Suzuki,BALENO,2018,322,12
36931,Suzuki,BALENO,2018,322,13
36932,Suzuki,BALENO,2018,322,15
36933,Suzuki,BALENO,2019,322,12
36934,Suzuki,BALENO,2019,322,13
36935,Suzuki,BALENO,2019,322,16
36936,Suzuki,BALENO,2020,322,16
36937,Suzuki,CELERIO,2015,380,1
36938,Suzuki,CELERIO,2015,380,2
36939,Suzuki,CELERIO,2016,380,3
36940,Suzuki,CELERIO,2016,380,4
36941,Suzuki,CELERIO,2016,380,5
36942,Suzuki,CELERIO,2017,380,3
36943,Suzuki,CELERIO,2017,380,4
36944,Suzuki,CELERIO,2017,380,5
36945,Suzuki,CELERIO,2018,380,3
36946,Suzuki,CELERIO,2018,380,4
36947,Suzuki,CELERIO,2018,380,6
36948,Suzuki,CELERIO,2019,380,3
36949,Suzuki,CELERIO,2019,380,4
36950,Suzuki,CROSSOVER,2019,299,87
36951,Suzuki,CROSSOVER,2019,299,88
36952,Suzuki,CROSSOVER,2020,299,87
36953,Suzuki,CROSSOVER,2020,299,88
36954,Suzuki,CROSSOVER,2021,299,88
36955,Suzuki,GRAND VITARA,2004,683,330
36956,Suzuki,GRAND VITARA,2004,683,331
36957,Suzuki,GRAND VITARA,2005,683,331
36958,Suzuki,GRAND VITARA,2006,683,191
36959,Suzuki,GRAND VITARA,2006,683,331
36960,Suzuki,GRAND VITARA,2006,683,361
36961,Suzuki,GRAND VITARA,2006,683,821
36962,Suzuki,GRAND VITARA,2007,683,38
36963,Suzuki,GRAND VITARA,2007,683,70
36964,Suzuki,GRAND VITARA,2007,683,191
36965,Suzuki,GRAND VITARA,2007,683,281
36966,Suzuki,GRAND VITARA,2007,683,282
36967,Suzuki,GRAND VITARA,2007,683,291
36968,Suzuki,GRAND VITARA,2007,683,292
36969,Suzuki,GRAND VITARA,2007,683,361
36970,Suzuki,GRAND VITARA,2007,683,611
36971,Suzuki,GRAND VITARA,2008,683,20
36972,Suzuki,GRAND VITARA,2008,683,50
36973,Suzuki,GRAND VITARA,2008,683,70
36974,Suzuki,GRAND VITARA,2008,683,282
36975,Suzuki,GRAND VITARA,2008,683,292
36976,Suzuki,GRAND VITARA,2008,683,391
36977,Suzuki,GRAND VITARA,2008,683,501
36978,Suzuki,GRAND VITARA,2008,683,561
36979,Suzuki,GRAND VITARA,2008,683,571
36980,Suzuki,GRAND VITARA,2008,683,581
36981,Suzuki,GRAND VITARA,2008,683,611
36982,Suzuki,GRAND VITARA,2008,683,681
36983,Suzuki,GRAND VITARA,2008,683,691
36984,Suzuki,GRAND VITARA,2008,683,731
36985,Suzuki,GRAND VITARA,2009,683,50
36986,Suzuki,GRAND VITARA,2009,683,70
36987,Suzuki,GRAND VITARA,2009,683,282
36988,Suzuki,GRAND VITARA,2009,683,292
36989,Suzuki,GRAND VITARA,2009,683,391
36990,Suzuki,GRAND VITARA,2009,683,501
36991,Suzuki,GRAND VITARA,2009,683,561
36992,Suzuki,GRAND VITARA,2009,683,571
36993,Suzuki,GRAND VITARA,2009,683,581
36994,Suzuki,GRAND VITARA,2009,683,611
36995,Suzuki,GRAND VITARA,2009,683,681
36996,Suzuki,GRAND VITARA,2009,683,691
36997,Suzuki,GRAND VITARA,2009,683,731
36998,Suzuki,GRAND VITARA,2010,683,50
36999,Suzuki,GRAND VITARA,2010,683,391
37000,Suzuki,GRAND VITARA,2010,683,501
37001,Suzuki,GRAND VITARA,2010,683,561
37002,Suzuki,GRAND VITARA,2010,683,571
37003,Suzuki,GRAND VITARA,2010,683,591
37004,Suzuki,GRAND VITARA,2010,683,661
37005,Suzuki,GRAND VITARA,2010,683,681
37006,Suzuki,GRAND VITARA,2010,683,691
37007,Suzuki,GRAND VITARA,2010,683,731
37008,Suzuki,GRAND VITARA,2011,683,391
37009,Suzuki,GRAND VITARA,2011,683,501
37010,Suzuki,GRAND VITARA,2011,683,561
37011,Suzuki,GRAND VITARA,2011,683,591
37012,Suzuki,GRAND VITARA,2011,683,661
37013,Suzuki,GRAND VITARA,2011,683,681
37014,Suzuki,GRAND VITARA,2011,683,691
37015,Suzuki,GRAND VITARA,2012,683,60
37016,Suzuki,GRAND VITARA,2012,683,64
37017,Suzuki,GRAND VITARA,2012,683,3
37018,Suzuki,GRAND VITARA,2012,683,4
37019,Suzuki,GRAND VITARA,2012,683,5
37020,Suzuki,GRAND VITARA,2012,683,6
37021,Suzuki,GRAND VITARA,2012,683,391
37022,Suzuki,GRAND VITARA,2012,683,501
37023,Suzuki,GRAND VITARA,2012,683,561
37024,Suzuki,GRAND VITARA,2012,683,591
37025,Suzuki,GRAND VITARA,2012,683,661
37026,Suzuki,GRAND VITARA,2012,683,671
37027,Suzuki,GRAND VITARA,2012,683,681
37028,Suzuki,GRAND VITARA,2012,683,691
37029,Suzuki,GRAND VITARA,2012,683,721
37030,Suzuki,GRAND VITARA,2013,683,60
37031,Suzuki,GRAND VITARA,2013,683,64
37032,Suzuki,GRAND VITARA,2013,683,5
37033,Suzuki,GRAND VITARA,2013,683,7
37034,Suzuki,GRAND VITARA,2013,683,671
37035,Suzuki,GRAND VITARA,2014,683,64
37036,Suzuki,GRAND VITARA,2014,683,5
37037,Suzuki,GRAND VITARA,2014,683,7
37038,Suzuki,GRAND VITARA,2014,683,671
37039,Suzuki,GRAND VITARA,2015,683,64
37040,Suzuki,GRAND VITARA,2015,683,5
37041,Suzuki,GRAND VITARA,2015,683,7
37042,Suzuki,GRAND VITARA,2015,683,671
37043,Suzuki,IGNIS,2004,683,100
37044,Suzuki,IGNIS,2004,683,101
37045,Suzuki,IGNIS,2004,683,351
37046,Suzuki,IGNIS,2005,683,100
37047,Suzuki,IGNIS,2005,683,101
37048,Suzuki,IGNIS,2005,683,351
37049,Suzuki,IGNIS,2006,683,100
37050,Suzuki,IGNIS,2006,683,101
37051,Suzuki,IGNIS,2006,683,351
37052,Suzuki,IGNIS,2017,683,14
37053,Suzuki,IGNIS,2017,683,15
37054,Suzuki,IGNIS,2017,683,16
37055,Suzuki,IGNIS,2017,683,17
37056,Suzuki,IGNIS,2017,683,28
37057,Suzuki,IGNIS,2017,683,46
37058,Suzuki,IGNIS,2018,683,14
37059,Suzuki,IGNIS,2018,683,15
37060,Suzuki,IGNIS,2018,683,16
37061,Suzuki,IGNIS,2018,683,17
37062,Suzuki,IGNIS,2018,683,28
37063,Suzuki,IGNIS,2018,683,46
37064,Suzuki,IGNIS,2019,683,14
37065,Suzuki,IGNIS,2019,683,15
37066,Suzuki,IGNIS,2019,683,16
37067,Suzuki,IGNIS,2019,683,17
37068,Suzuki,IGNIS,2019,683,28
37069,Suzuki,IGNIS,2019,683,46
37070,Suzuki,IGNIS,2020,683,15
37071,Suzuki,IGNIS,2020,683,16
37072,Suzuki,IGNIS,2020,683,17
37073,Suzuki,IGNIS,2020,683,47
37074,Suzuki,IGNIS,2020,683,48
37075,Suzuki,IGNIS,2020,683,49
37076,Suzuki,IGNIS,2020,683,50
37077,Suzuki,IGNIS,2020,683,56
37078,Suzuki,IGNIS,2021,683,17
37079,Suzuki,IGNIS,2021,683,48
37080,Suzuki,IGNIS,2021,683,49
37081,Suzuki,IGNIS,2021,683,50
37082,Suzuki,IGNIS,2021,683,55
37083,Suzuki,IGNIS,2022,683,48
37084,Suzuki,IGNIS,2022,683,49
37085,Suzuki,IGNIS,2022,683,50
37086,Suzuki,JIMNY,2004,683,340
37087,Suzuki,JIMNY,2004,683,341
37088,Suzuki,JIMNY,2005,683,170
37089,Suzuki,JIMNY,2005,683,171
37090,Suzuki,JIMNY,2005,683,340
37091,Suzuki,JIMNY,2005,683,341
37092,Suzuki,JIMNY,2006,683,170
37093,Suzuki,JIMNY,2006,683,171
37094,Suzuki,JIMNY,2006,683,181
37095,Suzuki,JIMNY,2007,683,30
37096,Suzuki,JIMNY,2007,683,170
37097,Suzuki,JIMNY,2007,683,171
37098,Suzuki,JIMNY,2007,683,172
37099,Suzuki,JIMNY,2007,683,173
37100,Suzuki,JIMNY,2007,683,181
37101,Suzuki,JIMNY,2007,683,182
37102,Suzuki,JIMNY,2008,683,30
37103,Suzuki,JIMNY,2008,683,172
37104,Suzuki,JIMNY,2008,683,173
37105,Suzuki,JIMNY,2008,683,182
37106,Suzuki,JIMNY,2008,683,851
37107,Suzuki,JIMNY,2009,683,30
37108,Suzuki,JIMNY,2009,683,172
37109,Suzuki,JIMNY,2009,683,173
37110,Suzuki,JIMNY,2009,683,851
37111,Suzuki,JIMNY,2010,683,30
37112,Suzuki,JIMNY,2010,683,172
37113,Suzuki,JIMNY,2010,683,173
37114,Suzuki,JIMNY,2010,683,851
37115,Suzuki,JIMNY,2014,683,35
37116,Suzuki,JIMNY,2014,683,8
37117,Suzuki,JIMNY,2014,683,9
37118,Suzuki,JIMNY,2015,683,35
37119,Suzuki,JIMNY,2015,683,53
37120,Suzuki,JIMNY,2015,683,8
37121,Suzuki,JIMNY,2015,683,9
37122,Suzuki,JIMNY,2015,683,12
37123,Suzuki,JIMNY,2015,683,13
37124,Suzuki,JIMNY,2016,683,53
37125,Suzuki,JIMNY,2016,683,12
37126,Suzuki,JIMNY,2016,683,13
37127,Suzuki,JIMNY,2017,683,53
37128,Suzuki,JIMNY,2017,683,12
37129,Suzuki,JIMNY,2017,683,13
37130,Suzuki,JIMNY,2017,683,23
37131,Suzuki,JIMNY,2017,683,24
37132,Suzuki,JIMNY,2017,683,39
37133,Suzuki,JIMNY,2018,683,53
37134,Suzuki,JIMNY,2018,683,12
37135,Suzuki,JIMNY,2018,683,13
37136,Suzuki,JIMNY,2018,683,23
37137,Suzuki,JIMNY,2018,683,24
37138,Suzuki,JIMNY,2018,683,26
37139,Suzuki,JIMNY,2018,683,27
37140,Suzuki,JIMNY,2018,683,39
37141,Suzuki,JIMNY,2019,683,23
37142,Suzuki,JIMNY,2019,683,26
37143,Suzuki,JIMNY,2019,683,27
37144,Suzuki,JIMNY,2019,683,29
37145,Suzuki,JIMNY,2019,683,32
37146,Suzuki,JIMNY,2019,683,33
37147,Suzuki,JIMNY,2019,683,34
37148,Suzuki,JIMNY,2019,683,35
37149,Suzuki,JIMNY,2019,683,36
37150,Suzuki,JIMNY,2019,683,37
37151,Suzuki,JIMNY,2019,683,38
37152,Suzuki,JIMNY,2019,683,40
37153,Suzuki,JIMNY,2019,683,42
37154,Suzuki,JIMNY,2019,683,43
37155,Suzuki,JIMNY,2019,683,44
37156,Suzuki,JIMNY,2019,683,45
37157,Suzuki,JIMNY,2020,683,40
37158,Suzuki,JIMNY,2020,683,42
37159,Suzuki,JIMNY,2020,683,45
37160,Suzuki,JIMNY,2021,683,82
37161,Suzuki,JIMNY,2021,683,40
37162,Suzuki,JIMNY,2021,683,42
37163,Suzuki,JIMNY,2021,683,45
37164,Suzuki,JIMNY,2021,683,57
37165,Suzuki,JIMNY,2021,683,58
37166,Suzuki,JIMNY,2021,683,59
37167,Suzuki,JIMNY,2021,683,62
37168,Suzuki,JIMNY,2021,683,63
37169,Suzuki,JIMNY,2021,683,64
37170,Suzuki,JIMNY,2022,683,57
37171,Suzuki,JIMNY,2022,683,58
37172,Suzuki,JIMNY,2022,683,59
37173,Suzuki,JIMNY,2022,683,62
37174,Suzuki,JIMNY,2022,683,64
37175,Suzuki,LIANA,2004,683,41
37176,Suzuki,LIANA,2004,683,61
37177,Suzuki,LIANA,2004,683,71
37178,Suzuki,LIANA,2004,683,91
37179,Suzuki,LIANA,2004,683,111
37180,Suzuki,LIANA,2004,683,121
37181,Suzuki,LIANA,2004,683,200
37182,Suzuki,LIANA,2004,683,201
37183,Suzuki,LIANA,2004,683,210
37184,Suzuki,LIANA,2004,683,211
37185,Suzuki,LIANA,2005,683,41
37186,Suzuki,LIANA,2005,683,61
37187,Suzuki,LIANA,2005,683,71
37188,Suzuki,LIANA,2006,683,41
37189,Suzuki,LIANA,2006,683,61
37190,Suzuki,LIANA,2006,683,71
37191,Suzuki,LIANA,2006,683,321
37192,Suzuki,LIANA,2006,683,441
37193,Suzuki,LIANA,2006,683,451
37194,Suzuki,LIANA,2006,683,461
37195,Suzuki,LIANA,2006,683,471
37196,Suzuki,LIANA,2006,683,841
37197,Suzuki,LIANA,2007,683,221
37198,Suzuki,LIANA,2007,683,222
37199,Suzuki,LIANA,2007,683,231
37200,Suzuki,LIANA,2007,683,241
37201,Suzuki,LIANA,2007,683,252
37202,Suzuki,LIANA,2007,683,461
37203,Suzuki,LIANA,2007,683,462
37204,Suzuki,LIANA,2007,683,471
37205,Suzuki,LIANA,2007,683,472
37206,Suzuki,GRAND VITARA,2004,683,140
37207,Suzuki,GRAND VITARA,2005,683,140
37208,Suzuki,GRAND VITARA,2006,683,140
37209,Suzuki,SPLASH,2009,299,11
37210,Suzuki,SPLASH,2010,299,11
37211,Suzuki,SPLASH,2010,299,41
37212,Suzuki,SPLASH,2011,299,11
37213,Suzuki,SPLASH,2011,299,41
37214,Suzuki,SPLASH,2012,299,7
37215,Suzuki,SPLASH,2012,299,8
37216,Suzuki,SPLASH,2012,299,14
37217,Suzuki,SPLASH,2012,299,15
37218,Suzuki,SPLASH,2012,299,16
37219,Suzuki,SPLASH,2012,299,41
37220,Suzuki,SPLASH,2013,299,7
37221,Suzuki,SPLASH,2013,299,8
37222,Suzuki,SPLASH,2014,299,7
37223,Suzuki,SPLASH,2014,299,8
37224,Suzuki,SPLASH,2014,299,36
37225,Suzuki,SPLASH,2014,299,37
37226,Suzuki,SPLASH,2015,299,7
37227,Suzuki,SPLASH,2015,299,36
37228,Suzuki,SPLASH,2015,299,37
37229,Suzuki,SWIFT,2007,683,261
37230,Suzuki,SWIFT,2007,683,262
37231,Suzuki,SWIFT,2007,683,271
37232,Suzuki,SWIFT,2007,683,272
37233,Suzuki,SWIFT,2007,683,551
37234,Suzuki,SWIFT,2008,683,262
37235,Suzuki,SWIFT,2008,683,272
37236,Suzuki,SWIFT,2008,683,551
37237,Suzuki,SWIFT,2009,299,21
37238,Suzuki,SWIFT,2009,299,31
37239,Suzuki,SWIFT,2009,683,272
37240,Suzuki,SWIFT,2009,683,551
37241,Suzuki,SWIFT,2010,299,21
37242,Suzuki,SWIFT,2010,299,31
37243,Suzuki,SWIFT,2011,299,1
37244,Suzuki,SWIFT,2011,299,2
37245,Suzuki,SWIFT,2011,299,21
37246,Suzuki,SWIFT,2011,299,31
37247,Suzuki,SWIFT,2012,299,1
37248,Suzuki,SWIFT,2012,299,2
37249,Suzuki,SWIFT,2012,299,6
