,dmake,dmodel,dyear,tozeret_cd,model_cd
50000,Ford,MUSTANG,2021,728,150
50001,Ford,MUSTANG,2021,728,152
50002,Ford,MUSTANG,2021,728,153
50003,Ford,MUSTANG,2021,728,154
50004,Ford,MUSTANG,2021,728,155
50005,Ford,MUSTANG,2021,728,156
50006,Ford,MUSTANG,2021,728,157
50007,Ford,MUSTANG,2021,728,158
50008,Ford,MUSTANG,2021,728,159
50009,Ford,MUSTANG,2021,728,160
50010,Ford,MUSTANG,2021,728,162
50011,Ford,MUSTANG,2021,728,163
50012,Ford,MUSTANG,2021,728,164
50013,Ford,MUSTANG,2021,728,165
50014,Ford,MUSTANG,2021,728,166
50015,Ford,MUSTANG,2021,728,169
50016,Ford,MUSTANG,2021,728,170
50017,Ford,MUSTANG,2021,728,172
50018,Ford,MUSTANG,2021,728,173
50019,Ford,MUSTANG,2021,728,174
50020,Ford,MUSTANG,2021,728,179
50021,Ford,MUSTANG,2021,728,180
50022,Ford,MUSTANG,2021,728,187
50023,Ford,MUSTANG,2021,728,188
50024,Ford,MUSTANG,2021,728,189
50025,Ford,MUSTANG,2021,728,190
50026,Ford,MUSTANG,2021,728,191
50027,Ford,MUSTANG,2021,728,192
50028,Ford,MUSTANG,2021,728,193
50029,Ford,MUSTANG,2021,728,194
50030,Ford,MUSTANG,2021,728,195
50031,Ford,MUSTANG,2021,728,196
50032,Ford,MUSTANG,2021,728,197
50033,Ford,MUSTANG,2021,728,199
50034,Ford,MUSTANG,2021,728,200
50035,Ford,MUSTANG,2021,728,201
50036,Ford,MUSTANG,2021,728,202
50037,Ford,MUSTANG,2021,728,203
50038,Ford,MUSTANG,2021,728,205
50039,Ford,MUSTANG,2021,728,206
50040,Ford,MUSTANG,2021,728,207
50041,Ford,MUSTANG,2021,728,208
50042,Ford,MUSTANG,2021,728,210
50043,Ford,MUSTANG,2021,728,211
50044,Ford,MUSTANG,2021,728,212
50045,Ford,MUSTANG,2021,728,213
50046,Ford,MUSTANG,2021,728,214
50047,Ford,MUSTANG,2021,728,215
50048,Ford,MUSTANG,2021,728,216
50049,Ford,MUSTANG,2021,728,218
50050,Ford,MUSTANG,2021,728,219
50051,Ford,MUSTANG,2021,728,221
50052,Ford,MUSTANG,2021,728,222
50053,Ford,MUSTANG,2021,728,223
50054,Ford,MUSTANG,2021,728,224
50055,Ford,MUSTANG,2021,728,226
50056,Ford,MUSTANG,2021,728,227
50057,Ford,MUSTANG,2021,728,228
50058,Ford,MUSTANG,2021,728,229
50059,Ford,MUSTANG,2021,728,230
50060,Ford,MUSTANG,2021,728,231
50061,Ford,MUSTANG,2021,728,232
50062,Ford,MUSTANG,2021,728,233
50063,Ford,MUSTANG,2021,728,234
50064,Ford,MUSTANG,2021,728,235
50065,Ford,MUSTANG,2021,728,237
50066,Ford,MUSTANG,2021,728,238
50067,Ford,MUSTANG,2021,728,239
50068,Ford,MUSTANG,2021,728,240
50069,Ford,MUSTANG,2021,728,241
50070,Ford,MUSTANG,2021,728,242
50071,Ford,MUSTANG,2021,728,244
50072,Ford,MUSTANG,2021,728,245
50073,Ford,MUSTANG,2021,728,246
50074,Ford,MUSTANG,2021,728,247
50075,Ford,MUSTANG,2021,728,248
50076,Ford,MUSTANG,2021,728,249
50077,Ford,MUSTANG,2021,728,256
50078,Ford,MUSTANG,2021,728,257
50079,Ford,MUSTANG,2021,728,258
50080,Ford,MUSTANG,2021,728,259
50081,Ford,MUSTANG,2021,728,261
50082,Ford,MUSTANG,2021,728,262
50083,Ford,MUSTANG,2022,728,100
50084,Ford,MUSTANG,2022,728,104
50085,Ford,MUSTANG,2022,728,114
50086,Ford,MUSTANG,2022,728,117
50087,Ford,MUSTANG,2022,728,134
50088,Ford,MUSTANG,2022,728,138
50089,Ford,MUSTANG,2022,728,170
50090,Ford,MUSTANG,2022,728,191
50091,Ford,MUSTANG,2022,728,194
50092,Ford,MUSTANG,2022,728,195
50093,Ford,MUSTANG,2022,728,211
50094,Ford,MUSTANG,2022,728,213
50095,Ford,MUSTANG,2022,728,214
50096,Ford,MUSTANG,2022,728,215
50097,Ford,MUSTANG,2022,728,222
50098,Ford,MUSTANG,2022,728,223
50099,Ford,MUSTANG,2022,728,230
50100,Ford,MUSTANG,2022,728,231
50101,Ford,MUSTANG,2022,728,232
50102,Ford,MUSTANG,2022,728,233
50103,Ford,MUSTANG,2022,728,234
50104,Ford,MUSTANG,2022,728,237
50105,Ford,MUSTANG,2022,728,238
50106,Ford,MUSTANG,2022,728,240
50107,Ford,MUSTANG,2022,728,241
50108,Ford,MUSTANG,2022,728,242
50109,Ford,MUSTANG,2022,728,244
50110,Ford,MUSTANG,2022,728,245
50111,Ford,MUSTANG,2022,728,247
50112,Ford,MUSTANG,2022,728,248
50113,Ford,MUSTANG,2022,728,249
50114,Ford,MUSTANG,2022,728,256
50115,Ford,MUSTANG,2022,728,257
50116,Ford,MUSTANG,2022,728,258
50117,Ford,MUSTANG,2022,728,259
50118,Ford,MUSTANG,2022,728,261
50119,Ford,MUSTANG,2022,728,262
50120,Ford,MUSTANG,2022,728,275
50121,Ford,MUSTANG,2022,728,276
50122,Ford,MUSTANG,2022,728,277
50123,Ford,MUSTANG,2022,728,278
50124,Ford,MUSTANG,2022,728,279
50125,Ford,MUSTANG,2022,728,280
50126,Ford,MUSTANG,2022,728,281
50127,Ford,MUSTANG,2022,728,282
50128,Ford,MUSTANG,2022,728,283
50129,Ford,MUSTANG,2022,728,284
50130,Ford,MUSTANG,2022,728,286
50131,Ford,MUSTANG,2022,728,287
50132,Ford,MUSTANG,2022,728,288
50133,Ford,MUSTANG,2022,728,289
50134,Ford,MUSTANG,2022,728,290
50135,Ford,MUSTANG,2022,728,292
50136,Ford,MUSTANG,2022,728,293
50137,Ford,MUSTANG,2022,728,294
50138,Ford,MUSTANG,2022,728,295
50139,Ford,MUSTANG,2022,728,297
50140,Ford,MUSTANG,2022,728,311
50141,Ford,MUSTANG,2022,728,313
50142,Ford,MUSTANG,2022,728,314
50143,Ford,MUSTANG,2022,728,315
50144,Ford,MUSTANG,2018,728,111
50145,Ford,MUSTANG,2019,728,111
50146,Ford,MUSTANG,2018,728,161
50147,Ford,MUSTANG,2019,728,161
50148,Ford,MUSTANG,2019,728,113
50149,Ford,MUSTANG,2020,728,113
50150,Ford,MUSTANG,2020,728,130
50151,Ford,MUSTANG,2019,728,105
50152,Ford,MUSTANG,2019,728,181
50153,Ford,MUSTANG,2022,728,296
50154,Ford,MUSTANG,2015,728,46
50155,Ford,MUSTANG,2016,728,46
50156,Ford,MUSTANG,2017,728,46
50157,Ford,MUSTANG,2017,728,72
50158,Ford,MUSTANG,2017,728,73
50159,Ford,MUSTANG,2017,728,92
50160,Ford,MUSTANG,2018,728,92
50161,Ford,MUSTANG,2018,728,151
50162,Ford,MUSTANG,2019,728,112
50163,Ford,MUSTANG,2020,728,112
50164,Ford,MUSTANG,2021,728,168
50165,Ford,MUSTANG,2021,728,198
50166,Ford,MUSTANG,2021,728,217
50167,Ford,MUSTANG,2021,728,220
50168,Ford,MUSTANG,2021,728,225
50169,Ford,MUSTANG,2022,728,225
50170,Ford,MUSTANG,2022,728,285
50171,Ford,MUSTANG MACH-E,2021,263,12
50172,Ford,MUSTANG MACH-E,2021,263,13
50173,Ford,MUSTANG MACH-E,2021,263,14
50174,Ford,MUSTANG MACH-E,2021,263,15
50175,Ford,MUSTANG MACH-E,2021,263,16
50176,Ford,MUSTANG MACH-E,2021,263,17
50177,Ford,MUSTANG MACH-E,2021,263,18
50178,Ford,MUSTANG MACH-E,2021,263,22
50179,Ford,MUSTANG MACH-E,2021,263,23
50180,Ford,MUSTANG MACH-E,2021,263,24
50181,Ford,MUSTANG MACH-E,2021,263,25
50182,Ford,MUSTANG MACH-E,2021,263,26
50183,Ford,MUSTANG MACH-E,2021,263,27
50184,Ford,MUSTANG MACH-E,2021,263,28
50185,Ford,MUSTANG MACH-E,2021,263,30
50186,Ford,MUSTANG MACH-E,2021,263,31
50187,Ford,MUSTANG MACH-E,2021,263,32
50188,Ford,MUSTANG MACH-E,2021,263,33
50189,Ford,MUSTANG MACH-E,2021,263,34
50190,Ford,MUSTANG MACH-E,2021,263,35
50191,Ford,MUSTANG MACH-E,2021,263,36
50192,Ford,MUSTANG MACH-E,2021,263,37
50193,Ford,MUSTANG MACH-E,2021,263,39
50194,Ford,MUSTANG MACH-E,2021,263,41
50195,Ford,MUSTANG MACH-E,2021,263,42
50196,Ford,MUSTANG MACH-E,2021,263,43
50197,Ford,MUSTANG MACH-E,2021,263,47
50198,Ford,MUSTANG MACH-E,2021,263,215
50199,Ford,MUSTANG MACH-E,2022,263,18
50200,Ford,MUSTANG MACH-E,2022,263,25
50201,Ford,MUSTANG MACH-E,2022,263,26
50202,Ford,MUSTANG MACH-E,2022,263,27
50203,Ford,MUSTANG MACH-E,2022,263,28
50204,Ford,MUSTANG MACH-E,2022,263,30
50205,Ford,MUSTANG MACH-E,2022,263,31
50206,Ford,MUSTANG MACH-E,2022,263,33
