,dmake,dmodel,dyear,tozeret_cd,model_cd
5072,Isuzu,D-MAX,2015,973,86
5073,Isuzu,D-MAX,2015,973,89
5074,Isuzu,D-MAX,2015,973,92
5075,Isuzu,D-MAX,2015,973,93
5076,Isuzu,D-MAX,2015,973,95
5077,Isuzu,D-MAX,2015,973,96
5078,Isuzu,D-MAX,2015,973,106
5079,Isuzu,D-MAX,2015,973,111
5080,Isuzu,D-MAX,2015,973,112
5081,Isuzu,D-MAX,2015,973,115
5082,Isuzu,D-MAX,2016,973,80
5083,Isuzu,D-MAX,2016,973,81
5084,Isuzu,D-MAX,2016,973,83
5085,Isuzu,D-MAX,2016,973,84
5086,Isuzu,D-MAX,2016,973,86
5087,Isuzu,D-MAX,2016,973,89
5088,Isuzu,D-MAX,2016,973,92
5089,Isuzu,D-MAX,2016,973,93
5090,Isuzu,D-MAX,2016,973,95
5091,Isuzu,D-MAX,2016,973,96
5092,Isuzu,D-MAX,2016,973,99
5093,Isuzu,D-MAX,2016,973,101
5094,Isuzu,D-MAX,2016,973,102
5095,Isuzu,D-MAX,2016,973,103
5096,Isuzu,D-MAX,2016,973,104
5097,Isuzu,D-MAX,2016,973,106
5098,Isuzu,D-MAX,2016,973,111
5099,Isuzu,D-MAX,2016,973,112
5100,Isuzu,D-MAX,2016,973,115
5101,Isuzu,D-MAX,2017,973,80
5102,Isuzu,D-MAX,2017,973,83
5103,Isuzu,D-MAX,2017,973,86
5104,Isuzu,D-MAX,2017,973,89
5105,Isuzu,D-MAX,2017,973,92
5106,Isuzu,D-MAX,2017,973,93
5107,Isuzu,D-MAX,2017,973,95
5108,Isuzu,D-MAX,2017,973,99
5109,Isuzu,D-MAX,2017,973,101
5110,Isuzu,D-MAX,2017,973,102
5111,Isuzu,D-MAX,2017,973,103
5112,Isuzu,D-MAX,2017,973,104
5113,Isuzu,D-MAX,2017,973,112
5114,Isuzu,D-MAX,2017,973,115
5115,Isuzu,D-MAX,2004,973,20
5116,Isuzu,D-MAX,2004,973,22
5117,Isuzu,D-MAX,2004,973,24
5118,Isuzu,D-MAX,2004,973,26
5119,Isuzu,D-MAX,2004,973,27
5120,Isuzu,D-MAX,2004,973,28
5121,Isuzu,D-MAX,2004,973,30
5122,Isuzu,D-MAX,2004,973,32
5123,Isuzu,D-MAX,2004,973,34
5124,Isuzu,D-MAX,2005,973,20
5125,Isuzu,D-MAX,2005,973,22
5126,Isuzu,D-MAX,2005,973,24
5127,Isuzu,D-MAX,2005,973,26
5128,Isuzu,D-MAX,2005,973,27
5129,Isuzu,D-MAX,2005,973,28
5130,Isuzu,D-MAX,2005,973,30
5131,Isuzu,D-MAX,2005,973,32
5132,Isuzu,D-MAX,2005,973,34
5133,Isuzu,D-MAX,2006,973,20
5134,Isuzu,D-MAX,2006,973,22
5135,Isuzu,D-MAX,2006,973,24
5136,Isuzu,D-MAX,2006,973,26
5137,Isuzu,D-MAX,2006,973,27
5138,Isuzu,D-MAX,2006,973,28
5139,Isuzu,D-MAX,2006,973,30
5140,Isuzu,D-MAX,2006,973,32
5141,Isuzu,D-MAX,2006,973,34
5142,Isuzu,D-MAX,2007,973,22
5143,Isuzu,D-MAX,2007,973,24
5144,Isuzu,D-MAX,2007,973,26
5145,Isuzu,D-MAX,2007,973,27
5146,Isuzu,D-MAX,2007,973,30
5147,Isuzu,D-MAX,2007,973,32
5148,Isuzu,D-MAX,2007,973,34
5149,Isuzu,D-MAX,2007,973,45
5150,Isuzu,D-MAX,2007,973,46
5151,Isuzu,D-MAX,2007,973,47
5152,Isuzu,D-MAX,2007,973,48
5153,Isuzu,D-MAX,2007,973,49
5154,Isuzu,D-MAX,2007,973,51
5155,Isuzu,D-MAX,2007,973,52
5156,Isuzu,D-MAX,2014,973,85
5157,Isuzu,D-MAX,2014,973,87
5158,Isuzu,D-MAX,2015,973,87
5159,Isuzu,D-MAX,2016,973,87
5160,Isuzu,D-MAX,2016,973,105
5161,Isuzu,D-MAX,2017,973,105
5162,Isuzu,D-MAX,2014,973,90
5163,Isuzu,D-MAX,2015,973,90
5164,Isuzu,D-MAX,2016,973,90
5165,Isuzu,D-MAX,2004,973,25
5166,Isuzu,D-MAX,2004,973,10
5167,Isuzu,D-MAX,2004,973,11
5168,Isuzu,D-MAX,2004,973,12
5169,Isuzu,D-MAX,2004,973,13
5170,Isuzu,D-MAX,2004,973,14
5171,Isuzu,D-MAX,2004,973,15
5172,Isuzu,D-MAX,2004,973,16
5173,Isuzu,D-MAX,2004,973,17
5174,Isuzu,D-MAX,2004,973,18
5175,Isuzu,D-MAX,2004,973,19
5176,Isuzu,D-MAX,2005,973,10
5177,Isuzu,D-MAX,2005,973,12
5178,Isuzu,D-MAX,2005,973,13
5179,Isuzu,D-MAX,2005,973,14
5180,Isuzu,D-MAX,2005,973,15
5181,Isuzu,D-MAX,2005,973,16
5182,Isuzu,D-MAX,2005,973,17
5183,Isuzu,D-MAX,2005,973,18
5184,Isuzu,D-MAX,2005,973,19
5185,Isuzu,D-MAX,2005,973,21
5186,Isuzu,D-MAX,2005,973,23
5187,Isuzu,D-MAX,2005,973,31
5188,Isuzu,D-MAX,2005,973,33
5189,Isuzu,D-MAX,2005,973,50
5190,Isuzu,D-MAX,2005,973,70
5191,Isuzu,D-MAX,2006,973,10
5192,Isuzu,D-MAX,2006,973,12
5193,Isuzu,D-MAX,2006,973,13
5194,Isuzu,D-MAX,2006,973,14
5195,Isuzu,D-MAX,2006,973,15
5196,Isuzu,D-MAX,2006,973,16
5197,Isuzu,D-MAX,2006,973,17
5198,Isuzu,D-MAX,2006,973,18
5199,Isuzu,D-MAX,2006,973,19
5200,Isuzu,D-MAX,2006,973,21
5201,Isuzu,D-MAX,2006,973,23
5202,Isuzu,D-MAX,2006,973,29
5203,Isuzu,D-MAX,2006,973,31
5204,Isuzu,D-MAX,2006,973,33
5205,Isuzu,D-MAX,2006,973,35
5206,Isuzu,D-MAX,2006,973,36
5207,Isuzu,D-MAX,2006,973,50
5208,Isuzu,D-MAX,2006,973,70
5209,Isuzu,D-MAX,2007,973,10
5210,Isuzu,D-MAX,2007,973,13
5211,Isuzu,D-MAX,2007,973,15
5212,Isuzu,D-MAX,2007,973,16
5213,Isuzu,D-MAX,2007,973,17
5214,Isuzu,D-MAX,2007,973,18
5215,Isuzu,D-MAX,2007,973,19
5216,Isuzu,D-MAX,2007,973,37
5217,Isuzu,D-MAX,2007,973,38
5218,Isuzu,D-MAX,2007,973,39
5219,Isuzu,D-MAX,2007,973,40
5220,Isuzu,D-MAX,2007,973,41
5221,Isuzu,D-MAX,2007,973,42
5222,Isuzu,D-MAX,2007,973,43
5223,Isuzu,D-MAX,2007,973,44
5224,Isuzu,D-MAX,2007,973,50
5225,Isuzu,D-MAX,2007,973,53
5226,Isuzu,D-MAX,2007,973,54
5227,Isuzu,D-MAX,2007,973,55
5228,Isuzu,D-MAX,2007,973,56
5229,Isuzu,D-MAX,2007,973,57
5230,Isuzu,D-MAX,2007,973,58
5231,Isuzu,D-MAX,2007,973,59
5232,Isuzu,D-MAX,2007,973,60
5233,Isuzu,D-MAX,2007,973,61
5234,Isuzu,D-MAX,2007,973,62
5235,Isuzu,D-MAX,2007,973,63
5236,Isuzu,D-MAX,2007,973,64
5237,Isuzu,D-MAX,2007,973,65
5238,Isuzu,D-MAX,2007,973,66
5239,Isuzu,D-MAX,2007,973,67
5240,Isuzu,D-MAX,2007,973,68
5241,Isuzu,D-MAX,2007,973,69
5242,Isuzu,D-MAX,2007,973,70
5243,Isuzu,D-MAX,2007,973,71
5244,Isuzu,D-MAX,2007,973,72
5245,Isuzu,D-MAX,2007,973,73
5246,Isuzu,D-MAX,2007,973,74
5247,Isuzu,D-MAX,2007,973,75
5248,Isuzu,D-MAX,2007,973,76
5249,Isuzu,D-MAX,2007,973,77
5250,Isuzu,D-MAX,2007,973,78
5251,Isuzu,D-MAX,2008,973,55
5252,Isuzu,D-MAX,2008,973,57
5253,Isuzu,D-MAX,2008,973,59
5254,Isuzu,D-MAX,2008,973,61
5255,Isuzu,D-MAX,2008,973,63
5256,Isuzu,D-MAX,2008,973,64
5257,Isuzu,D-MAX,2008,973,65
5258,Isuzu,D-MAX,2008,973,67
5259,Isuzu,D-MAX,2008,973,69
5260,Isuzu,D-MAX,2008,973,73
5261,Isuzu,D-MAX,2008,973,78
5262,Isuzu,D-MAX,2008,973,79
5263,Isuzu,D-MAX,2009,973,55
5264,Isuzu,D-MAX,2009,973,59
5265,Isuzu,D-MAX,2009,973,61
5266,Isuzu,D-MAX,2009,973,63
5267,Isuzu,D-MAX,2009,973,64
5268,Isuzu,D-MAX,2009,973,65
5269,Isuzu,D-MAX,2009,973,69
5270,Isuzu,D-MAX,2009,973,78
5271,Isuzu,D-MAX,2009,973,79
5272,Isuzu,D-MAX,2010,973,55
5273,Isuzu,D-MAX,2010,973,59
5274,Isuzu,D-MAX,2010,973,61
5275,Isuzu,D-MAX,2010,973,63
5276,Isuzu,D-MAX,2010,973,65
5277,Isuzu,D-MAX,2010,973,69
5278,Isuzu,D-MAX,2010,973,78
5279,Isuzu,D-MAX,2010,973,79
5280,Isuzu,D-MAX,2011,973,55
5281,Isuzu,D-MAX,2011,973,59
5282,Isuzu,D-MAX,2011,973,61
5283,Isuzu,D-MAX,2011,973,63
5284,Isuzu,D-MAX,2011,973,65
5285,Isuzu,D-MAX,2011,973,69
5286,Isuzu,D-MAX,2011,973,78
5287,Isuzu,D-MAX,2011,973,79
5288,Isuzu,D-MAX,2012,973,1
5289,Isuzu,D-MAX,2012,973,2
5290,Isuzu,D-MAX,2012,973,3
5291,Isuzu,D-MAX,2012,973,4
5292,Isuzu,D-MAX,2012,973,5
5293,Isuzu,D-MAX,2012,973,6
5294,Isuzu,D-MAX,2012,973,7
5295,Isuzu,D-MAX,2012,973,8
5296,Isuzu,D-MAX,2012,973,55
5297,Isuzu,D-MAX,2012,973,59
5298,Isuzu,D-MAX,2012,973,61
5299,Isuzu,D-MAX,2012,973,63
5300,Isuzu,D-MAX,2012,973,65
5301,Isuzu,D-MAX,2012,973,69
5302,Isuzu,D-MAX,2012,973,78
5303,Isuzu,D-MAX,2012,973,79
5304,Isuzu,D-MAX,2013,973,1
5305,Isuzu,D-MAX,2013,973,2
5306,Isuzu,D-MAX,2013,973,3
5307,Isuzu,D-MAX,2013,973,4
5308,Isuzu,D-MAX,2013,973,5
5309,Isuzu,D-MAX,2013,973,6
5310,Isuzu,D-MAX,2013,973,7
5311,Isuzu,D-MAX,2013,973,8
5312,Isuzu,D-MAX,2014,973,1
5313,Isuzu,D-MAX,2014,973,3
5314,Isuzu,D-MAX,2014,973,4
5315,Isuzu,D-MAX,2014,973,5
5316,Isuzu,D-MAX,2014,973,6
5317,Isuzu,D-MAX,2014,973,7
5318,Isuzu,D-MAX,2014,973,8
5319,Isuzu,D-MAX,2015,973,98
5320,Isuzu,D-MAX,2016,973,98
5321,Isuzu,D-MAX,2016,973,100
5322,Isuzu,D-MAX,2017,973,100
5323,Isuzu,D-MAX,2017,973,107
5324,Isuzu,D-MAX,2017,973,108
5325,Isuzu,D-MAX,2017,973,109
5326,Isuzu,D-MAX,2017,973,110
5327,Isuzu,D-MAX,2017,973,113
5328,Isuzu,D-MAX,2017,973,114
5329,Isuzu,D-MAX,2017,973,116
5330,Isuzu,D-MAX,2018,973,107
5331,Isuzu,D-MAX,2018,973,108
5332,Isuzu,D-MAX,2018,973,109
5333,Isuzu,D-MAX,2018,973,110
5334,Isuzu,D-MAX,2018,973,113
5335,Isuzu,D-MAX,2018,973,114
5336,Isuzu,D-MAX,2018,973,116
5337,Isuzu,D-MAX,2018,973,117
5338,Isuzu,D-MAX,2018,973,118
5339,Isuzu,D-MAX,2018,973,119
5340,Isuzu,D-MAX,2018,973,120
5341,Isuzu,D-MAX,2018,973,121
5342,Isuzu,D-MAX,2018,973,122
5343,Isuzu,D-MAX,2018,973,123
5344,Isuzu,D-MAX,2018,973,124
5345,Isuzu,D-MAX,2018,973,125
5346,Isuzu,D-MAX,2019,973,6
5347,Isuzu,D-MAX,2019,973,117
5348,Isuzu,D-MAX,2019,973,118
5349,Isuzu,D-MAX,2019,973,119
5350,Isuzu,D-MAX,2019,973,121
5351,Isuzu,D-MAX,2019,973,122
5352,Isuzu,D-MAX,2019,973,123
5353,Isuzu,D-MAX,2019,973,124
5354,Isuzu,D-MAX,2019,973,125
5355,Isuzu,D-MAX,2020,973,117
5356,Isuzu,D-MAX,2020,973,118
5357,Isuzu,D-MAX,2020,973,119
5358,Isuzu,D-MAX,2020,973,121
5359,Isuzu,D-MAX,2020,973,122
5360,Isuzu,D-MAX,2020,973,123
5361,Isuzu,D-MAX,2020,973,124
5362,Isuzu,D-MAX,2021,973,119
5363,Isuzu,D-MAX,2021,973,123
5364,Isuzu,RODEO?,2004,92,30
5365,Isuzu,RODEO?,2004,92,40
5366,Isuzu,TROOPEP?,2004,127,50
5367,Isuzu,TROOPER?,2004,127,30
5368,Isuzu,TROOPER?,2004,127,1100
5369,Isuzu,TROOPER?,2004,127,1410
5370,Isuzu,TROOPER?,2004,127,1420
5371,Isuzu,TROOPER?,2004,127,1430
5372,Isuzu,TROOPER?,2004,127,1510
5373,Isuzu,TROOPER?,2004,127,1520
5374,Isuzu,TROOPER?,2004,127,1530
5383,Alfa-Romeo,147?,2004,74,10
5384,Alfa-Romeo,147?,2004,74,20
5385,Alfa-Romeo,147?,2004,74,30
5386,Alfa-Romeo,147?,2004,74,40
5387,Alfa-Romeo,147?,2004,74,50
5388,Alfa-Romeo,147?,2004,74,530
5389,Alfa-Romeo,147?,2004,74,630
5390,Alfa-Romeo,147?,2004,74,900
5391,Alfa-Romeo,147?,2004,74,901
5392,Alfa-Romeo,147?,2004,74,910
5393,Alfa-Romeo,147?,2004,74,911
5394,Alfa-Romeo,147?,2004,74,940
5395,Alfa-Romeo,147?,2004,74,950
5396,Alfa-Romeo,147?,2005,74,40
5397,Alfa-Romeo,147?,2005,74,530
5398,Alfa-Romeo,147?,2005,74,910
5399,Alfa-Romeo,147?,2005,74,911
5400,Alfa-Romeo,147?,2005,74,940
5401,Alfa-Romeo,147?,2006,74,640
5402,Alfa-Romeo,147?,2007,74,240
5403,Alfa-Romeo,147?,2007,74,250
5404,Alfa-Romeo,147?,2007,74,640
5405,Alfa-Romeo,147?,2007,74,641
5406,Alfa-Romeo,147?,2008,74,40
5407,Alfa-Romeo,147?,2008,74,641
5408,Alfa-Romeo,147?,2009,74,40
5409,Alfa-Romeo,147?,2009,74,641
5410,Alfa-Romeo,156?,2004,74,601
5411,Alfa-Romeo,156?,2004,74,610
5412,Alfa-Romeo,156?,2004,74,620
5413,Alfa-Romeo,156?,2004,74,701
5414,Alfa-Romeo,156?,2004,74,710
5415,Alfa-Romeo,156?,2004,74,720
5416,Alfa-Romeo,156?,2005,74,71
5417,Alfa-Romeo,156?,2005,74,601
5418,Alfa-Romeo,156?,2005,74,610
5419,Alfa-Romeo,156?,2005,74,620
5420,Alfa-Romeo,156?,2005,74,710
5421,Alfa-Romeo,156?,2006,74,610
5422,Alfa-Romeo,156?,2006,74,620
5423,Alfa-Romeo,159?,2007,74,200
5424,Alfa-Romeo,159?,2007,74,201
5425,Alfa-Romeo,159?,2007,74,261
5426,Alfa-Romeo,159?,2007,74,270
5427,Alfa-Romeo,159?,2007,74,280
5428,Alfa-Romeo,159?,2007,74,290
5429,Alfa-Romeo,159?,2007,74,300
5430,Alfa-Romeo,159?,2007,74,310
5431,Alfa-Romeo,159?,2007,74,320
5432,Alfa-Romeo,159?,2007,74,330
5433,Alfa-Romeo,159?,2008,74,261
5434,Alfa-Romeo,159?,2008,74,270
5435,Alfa-Romeo,159?,2008,74,280
5436,Alfa-Romeo,159?,2008,74,290
5437,Alfa-Romeo,159?,2008,74,300
5438,Alfa-Romeo,159?,2008,74,310
5439,Alfa-Romeo,159?,2008,74,320
5440,Alfa-Romeo,159?,2008,74,330
5441,Alfa-Romeo,159?,2008,74,340
5442,Alfa-Romeo,159?,2009,74,261
5443,Alfa-Romeo,159?,2009,74,270
5444,Alfa-Romeo,159?,2009,74,280
5445,Alfa-Romeo,159?,2009,74,320
5446,Alfa-Romeo,159?,2009,74,330
5447,Alfa-Romeo,166?,2004,74,11
5448,Alfa-Romeo,166?,2004,74,1021
5449,Alfa-Romeo,166?,2005,74,11
5450,Alfa-Romeo,166?,2005,74,60
5451,Alfa-Romeo,166?,2006,74,21
5452,Alfa-Romeo,166?,2006,74,60
5453,Alfa-Romeo,147-SELESPEED?,2006,74,101
5454,Alfa-Romeo,159---AUTO?,2007,74,211
5455,Alfa-Romeo,159--AUT0?,2007,74,251
5456,Alfa-Romeo,159--AUT0?,2008,74,251
5457,Alfa-Romeo,159-2.2.JTS?,2007,74,160
5458,Alfa-Romeo,159-2.2.JTS?,2007,74,161
5459,Alfa-Romeo,159-2.2.JTS?,2008,74,161
5460,Alfa-Romeo,159-2.4-JTDM?,2007,74,61
5461,Alfa-Romeo,159-2.4-JTDM?,2007,74,62
5462,Alfa-Romeo,159-2.4.JTDM?,2007,74,51
5463,Alfa-Romeo,159-2.4.JTDM?,2007,74,52
5464,Alfa-Romeo,159-AUTO?,2007,74,221
5465,Alfa-Romeo,159-AUTO?,2008,74,221
5466,Alfa-Romeo,159-S.W-3.2.JTS?,2007,74,110
5467,Alfa-Romeo,159-S.W-3.2.JTS?,2007,74,111
5468,Alfa-Romeo,159.22.JTS?,2007,74,150
5469,Alfa-Romeo,159.22.JTS?,2007,74,151
5470,Alfa-Romeo,159.22.JTS?,2008,74,151
5471,Alfa-Romeo,159.3.2.JTS?,2007,74,130
5472,Alfa-Romeo,159.3.2.JTS?,2007,74,131
5473,Alfa-Romeo,159.3.2.JTS?,2007,74,140
5474,Alfa-Romeo,159.3.2.JTS?,2007,74,141
5475,Alfa-Romeo,4C?,2014,74,47
5476,Alfa-Romeo,4C?,2014,74,48
5477,Alfa-Romeo,4C?,2015,74,48
5478,Alfa-Romeo,4C?,2016,74,48
5479,Alfa-Romeo,4C?,2017,74,48
5480,Alfa-Romeo,4C?,2018,74,185
5481,Alfa-Romeo,4C?,2019,74,185
5482,Alfa-Romeo,4C-SPIDER?,2015,74,97
5483,Alfa-Romeo,4C-SPIDER?,2016,74,97
5484,Alfa-Romeo,4C-SPIDER?,2017,74,97
5485,Alfa-Romeo,ALFA-159?,2007,74,260
5486,Alfa-Romeo,ALFA-159?,2008,74,260
5487,Alfa-Romeo,ALFA-3200?,2007,74,1660
5488,Alfa-Romeo,ALFA-3200?,2008,74,1660
5489,Alfa-Romeo,ALFA-3200?,2009,74,1660
5490,Alfa-Romeo,ALFA-BRERA-2.2?,2007,74,181
5491,Alfa-Romeo,ALFA-BRERA-2.2?,2008,74,181
5492,Alfa-Romeo,ALFA-BRERA-2.2?,2009,74,181
5493,Alfa-Romeo,ALFA-BRERA-2.2?,2010,74,181
5494,Alfa-Romeo,ALFA-BRERA-2.2?,2011,74,181
5495,Alfa-Romeo,"ALFA-BRERA-3,2?",2009,74,391
5496,Alfa-Romeo,"ALFA-BRERA-3,2?",2010,74,391
5497,Alfa-Romeo,ALFA-BRERA-3.2?,2007,74,171
5498,Alfa-Romeo,ALFA-BRERA-3.2?,2008,74,171
5499,Alfa-Romeo,ALFA-BRERA-3.2?,2009,74,171
5500,Alfa-Romeo,ALFA-BRERA-3.2?,2011,74,4
5501,Alfa-Romeo,GIULIETTA,2018,74,188
5502,Alfa-Romeo,GIULIETTA,2019,74,188
5503,Alfa-Romeo,GIULIETTA,2010,74,390
5504,Alfa-Romeo,GIULIETTA,2010,74,470
5505,Alfa-Romeo,GIULIETTA,2010,74,480
5506,Alfa-Romeo,GIULIETTA,2010,74,490
5507,Alfa-Romeo,GIULIETTA,2010,74,500
5508,Alfa-Romeo,GIULIETTA,2010,74,510
5509,Alfa-Romeo,GIULIETTA,2011,74,7
5510,Alfa-Romeo,GIULIETTA,2011,74,14
5511,Alfa-Romeo,GIULIETTA,2011,74,15
5512,Alfa-Romeo,GIULIETTA,2011,74,16
5513,Alfa-Romeo,GIULIETTA,2011,74,17
5514,Alfa-Romeo,GIULIETTA,2011,74,390
5515,Alfa-Romeo,GIULIETTA,2011,74,470
5516,Alfa-Romeo,GIULIETTA,2011,74,480
5517,Alfa-Romeo,GIULIETTA,2011,74,490
5518,Alfa-Romeo,GIULIETTA,2011,74,500
5519,Alfa-Romeo,GIULIETTA,2011,74,510
5520,Alfa-Romeo,GIULIETTA,2012,74,7
5521,Alfa-Romeo,GIULIETTA,2012,74,14
5522,Alfa-Romeo,GIULIETTA,2012,74,15
5523,Alfa-Romeo,GIULIETTA,2012,74,16
5524,Alfa-Romeo,GIULIETTA,2012,74,17
5525,Alfa-Romeo,GIULIETTA,2012,74,390
5526,Alfa-Romeo,GIULIETTA,2012,74,470
5527,Alfa-Romeo,GIULIETTA,2012,74,480
5528,Alfa-Romeo,GIULIETTA,2012,74,490
5529,Alfa-Romeo,GIULIETTA,2012,74,500
5530,Alfa-Romeo,GIULIETTA,2012,74,510
5531,Alfa-Romeo,GIULIETTA,2013,74,7
5532,Alfa-Romeo,GIULIETTA,2013,74,14
5533,Alfa-Romeo,GIULIETTA,2013,74,15
5534,Alfa-Romeo,GIULIETTA,2013,74,16
5535,Alfa-Romeo,GIULIETTA,2013,74,17
5536,Alfa-Romeo,GIULIETTA,2013,74,27
5537,Alfa-Romeo,GIULIETTA,2013,74,390
5538,Alfa-Romeo,GIULIETTA,2013,74,470
5539,Alfa-Romeo,GIULIETTA,2013,74,480
5540,Alfa-Romeo,GIULIETTA,2013,74,490
5541,Alfa-Romeo,GIULIETTA,2013,74,500
5542,Alfa-Romeo,GIULIETTA,2013,74,510
5543,Alfa-Romeo,GIULIETTA,2014,74,7
5544,Alfa-Romeo,GIULIETTA,2014,74,14
5545,Alfa-Romeo,GIULIETTA,2014,74,15
5546,Alfa-Romeo,GIULIETTA,2014,74,16
5547,Alfa-Romeo,GIULIETTA,2014,74,17
5548,Alfa-Romeo,GIULIETTA,2014,74,27
5549,Alfa-Romeo,GIULIETTA,2014,74,37
5550,Alfa-Romeo,GIULIETTA,2014,74,38
5551,Alfa-Romeo,GIULIETTA,2014,74,39
5552,Alfa-Romeo,GIULIETTA,2014,74,43
5553,Alfa-Romeo,GIULIETTA,2014,74,44
5554,Alfa-Romeo,GIULIETTA,2014,74,45
5555,Alfa-Romeo,GIULIETTA,2014,74,46
5556,Alfa-Romeo,GIULIETTA,2014,74,49
5557,Alfa-Romeo,GIULIETTA,2014,74,53
5558,Alfa-Romeo,GIULIETTA,2014,74,54
5559,Alfa-Romeo,GIULIETTA,2014,74,55
5560,Alfa-Romeo,GIULIETTA,2014,74,56
5561,Alfa-Romeo,GIULIETTA,2014,74,63
5562,Alfa-Romeo,GIULIETTA,2014,74,64
5563,Alfa-Romeo,GIULIETTA,2014,74,390
5564,Alfa-Romeo,GIULIETTA,2014,74,470
5565,Alfa-Romeo,GIULIETTA,2014,74,480
5566,Alfa-Romeo,GIULIETTA,2014,74,490
5567,Alfa-Romeo,GIULIETTA,2014,74,500
5568,Alfa-Romeo,GIULIETTA,2014,74,510
5569,Alfa-Romeo,GIULIETTA,2015,74,45
5570,Alfa-Romeo,GIULIETTA,2015,74,46
5571,Alfa-Romeo,GIULIETTA,2015,74,49
5572,Alfa-Romeo,GIULIETTA,2015,74,63
5573,Alfa-Romeo,GIULIETTA,2015,74,64
5574,Alfa-Romeo,GIULIETTA,2015,74,65
5575,Alfa-Romeo,GIULIETTA,2015,74,66
5576,Alfa-Romeo,GIULIETTA,2015,74,67
5577,Alfa-Romeo,GIULIETTA,2015,74,68
5578,Alfa-Romeo,GIULIETTA,2015,74,69
5579,Alfa-Romeo,GIULIETTA,2015,74,73
5580,Alfa-Romeo,GIULIETTA,2015,74,74
5581,Alfa-Romeo,GIULIETTA,2015,74,75
5582,Alfa-Romeo,GIULIETTA,2015,74,76
5583,Alfa-Romeo,GIULIETTA,2015,74,77
5584,Alfa-Romeo,GIULIETTA,2015,74,78
5585,Alfa-Romeo,GIULIETTA,2015,74,79
5586,Alfa-Romeo,GIULIETTA,2015,74,85
5587,Alfa-Romeo,GIULIETTA,2015,74,86
5588,Alfa-Romeo,GIULIETTA,2015,74,87
5589,Alfa-Romeo,GIULIETTA,2015,74,88
5590,Alfa-Romeo,GIULIETTA,2015,74,89
5591,Alfa-Romeo,GIULIETTA,2015,74,92
5592,Alfa-Romeo,GIULIETTA,2015,74,93
5593,Alfa-Romeo,GIULIETTA,2015,74,94
5594,Alfa-Romeo,GIULIETTA,2015,74,95
5595,Alfa-Romeo,GIULIETTA,2015,74,96
5596,Alfa-Romeo,GIULIETTA,2016,74,65
5597,Alfa-Romeo,GIULIETTA,2016,74,66
5598,Alfa-Romeo,GIULIETTA,2016,74,67
5599,Alfa-Romeo,GIULIETTA,2016,74,68
5600,Alfa-Romeo,GIULIETTA,2016,74,69
5601,Alfa-Romeo,GIULIETTA,2016,74,75
5602,Alfa-Romeo,GIULIETTA,2016,74,76
