,dmake,dmodel,dyear,tozeret_cd,model_cd
20043,Jaguar,SUPER-V8-4.2?,2006,465,581
20044,Jaguar,SUPER-V8-4.2?,2006,465,591
20045,Jaguar,SUPER-V8-4.2?,2006,465,671
20046,Jaguar,SUPER-V8-4.2?,2006,465,681
20047,Jaguar,XF,2018,465,118
20048,Jaguar,X-TYPE-2.5?,2006,465,811
20049,Jaguar,X-TYPE-2.5?,2006,465,821
20050,Jaguar,X-TYPE-2.5?,2006,465,831
20051,Jaguar,X-TYPE-2.5?,2006,465,1111
20052,Jaguar,X-TYPE-2.5?,2006,465,1121
20053,Jaguar,X-TYPE-2.5?,2006,465,1131
20054,Jaguar,X-TYPE-2.5?,2007,465,811
20055,Jaguar,X-TYPE-2.5?,2007,465,812
20056,Jaguar,X-TYPE-2.5?,2007,465,821
20057,Jaguar,X-TYPE-2.5?,2007,465,822
20058,Jaguar,X-TYPE-2.5?,2007,465,1111
20059,Jaguar,X-TYPE-2.5?,2007,465,1112
20060,Jaguar,X-TYPE-2.5?,2007,465,1121
20061,Jaguar,X-TYPE-2.5?,2007,465,1122
20062,Jaguar,X-TYPE-2.5?,2008,465,812
20063,Jaguar,X-TYPE-2.5?,2008,465,1112
20064,Jaguar,X-TYPE-2.5?,2009,465,812
20065,Jaguar,X-TYPE-2.5?,2009,465,1112
20066,Jaguar,X-TYPE-2.5?,2010,465,1112
20067,Jaguar,X-TYPE-3.0?,2006,465,841
20068,Jaguar,X-TYPE-3.0?,2006,465,851
20069,Jaguar,X-TYPE-3.0?,2006,465,1141
20070,Jaguar,X-TYPE-3.0?,2006,465,1151
20071,Jaguar,X-TYPE-3.0?,2007,465,841
20072,Jaguar,X-TYPE-3.0?,2007,465,842
20073,Jaguar,X-TYPE-3.0?,2007,465,1141
20074,Jaguar,X-TYPE-3.0?,2007,465,1142
20075,Jaguar,X-TYPE-3.0?,2008,465,842
20076,Jaguar,X-TYPE-3.0?,2008,465,1142
20077,Jaguar,X-TYPE-3.0?,2009,465,842
20078,Jaguar,X-TYPE-3.0?,2009,465,1142
20079,Jaguar,X-TYPE-3.0?,2010,465,1142
20080,Jaguar,XE,2015,465,36
20081,Jaguar,XE,2015,465,37
20082,Jaguar,XE,2015,465,38
20083,Jaguar,XE,2015,465,39
20084,Jaguar,XE,2015,465,40
20085,Jaguar,XE,2015,465,42
20086,Jaguar,XE,2015,465,45
20087,Jaguar,XE,2015,465,46
20088,Jaguar,XE,2015,465,47
20089,Jaguar,XE,2016,465,36
20090,Jaguar,XE,2016,465,37
20091,Jaguar,XE,2016,465,39
20092,Jaguar,XE,2016,465,40
20093,Jaguar,XE,2016,465,42
20094,Jaguar,XE,2016,465,45
20095,Jaguar,XE,2016,465,46
20096,Jaguar,XE,2016,465,47
20097,Jaguar,XE,2017,465,36
20098,Jaguar,XE,2017,465,37
20099,Jaguar,XE,2017,465,39
20100,Jaguar,XE,2017,465,40
20101,Jaguar,XE,2017,465,42
20102,Jaguar,XE,2017,465,45
20103,Jaguar,XE,2017,465,46
20104,Jaguar,XE,2017,465,47
20105,Jaguar,XE,2017,465,68
20106,Jaguar,XE,2017,465,69
20107,Jaguar,XE,2017,465,70
20108,Jaguar,XE,2017,465,72
20109,Jaguar,XE,2017,465,73
20110,Jaguar,XE,2017,465,74
20111,Jaguar,XE,2017,465,83
20112,Jaguar,XE,2017,465,84
20113,Jaguar,XE,2017,465,85
20114,Jaguar,XE,2017,465,93
20115,Jaguar,XE,2017,465,94
20116,Jaguar,XE,2017,465,100
20117,Jaguar,XE,2017,465,125
20118,Jaguar,XE,2018,465,84
20119,Jaguar,XE,2018,465,85
20120,Jaguar,XE,2018,465,100
20121,Jaguar,XE,2018,465,103
20122,Jaguar,XE,2018,465,119
20123,Jaguar,XE,2018,465,125
20124,Jaguar,XE,2018,465,133
20125,Jaguar,XE,2019,465,139
20126,Jaguar,XE,2019,465,147
20127,Jaguar,XE,2020,465,139
20128,Jaguar,XE,2020,465,147
20129,Jaguar,XE,2021,465,147
20130,Jaguar,XE,2021,465,163
20131,Jaguar,XE,2022,465,147
20132,Jaguar,XE,2015,465,48
20133,Jaguar,XE,2016,465,48
20134,Jaguar,XE,2017,465,48
20135,Jaguar,XF,2009,465,1241
20136,Jaguar,XF,2010,465,1241
20137,Jaguar,XF,2011,465,10
20138,Jaguar,XF,2011,465,1241
20139,Jaguar,XF,2012,465,10
20140,Jaguar,XF,2012,465,1241
20141,Jaguar,XF,2013,465,1241
20142,Jaguar,XF,2015,465,49
20143,Jaguar,XF,2015,465,50
20144,Jaguar,XF,2016,465,49
20145,Jaguar,XF,2016,465,50
20146,Jaguar,XF,2017,465,49
20147,Jaguar,XF,2017,465,50
20148,Jaguar,XF,2017,465,90
20149,Jaguar,XF,2017,465,95
20150,Jaguar,XF,2017,465,96
20151,Jaguar,XF,2017,465,97
20152,Jaguar,XF,2018,465,95
20153,Jaguar,XF,2018,465,96
20154,Jaguar,XF,2013,465,13
20155,Jaguar,XF,2013,465,14
20156,Jaguar,XF,2014,465,13
20157,Jaguar,XF,2014,465,14
20158,Jaguar,XF,2014,465,28
20159,Jaguar,XF,2014,465,29
20160,Jaguar,XF,2015,465,28
20161,Jaguar,XF,2015,465,29
20162,Jaguar,XF,2015,465,35
20163,Jaguar,XF,2011,465,4
20164,Jaguar,XF,2011,465,5
20165,Jaguar,XF,2012,465,4
20166,Jaguar,XF,2012,465,5
20167,Jaguar,XF,2013,465,4
20168,Jaguar,XF,2008,465,1181
20169,Jaguar,XF,2008,465,1191
20170,Jaguar,XF,2008,465,1201
20171,Jaguar,XF,2008,465,1211
20172,Jaguar,XF,2009,465,1191
20173,Jaguar,XF,2009,465,1211
20174,Jaguar,XF,2009,465,1251
20175,Jaguar,XF,2009,465,1261
20176,Jaguar,XF,2010,465,1211
20177,Jaguar,XF,2010,465,1251
20178,Jaguar,XF,2010,465,1261
20179,Jaguar,XF,2011,465,1251
20180,Jaguar,XF,2011,465,1261
20181,Jaguar,XF,2013,465,16
20182,Jaguar,XF,2013,465,17
20183,Jaguar,XF,2014,465,16
20184,Jaguar,XF,2014,465,17
20185,Jaguar,XF,2014,465,34
20186,Jaguar,XF,2015,465,16
20187,Jaguar,XF,2015,465,17
20188,Jaguar,XF,2015,465,34
20189,Jaguar,XF,2011,465,6
20190,Jaguar,XF,2012,465,6
20191,Jaguar,XF,2008,465,981
20192,Jaguar,XF,2008,465,991
20193,Jaguar,XF,2008,465,1221
20194,Jaguar,XF,2008,465,1231
20195,Jaguar,XF,2009,465,1231
20196,Jaguar,XF,2010,465,1231
20197,Jaguar,XF,2010,465,1271
20198,Jaguar,XF,2011,465,1271
20199,Jaguar,XF,2011,465,2
20200,Jaguar,XF,2011,465,3
20201,Jaguar,XF,2011,465,8
20202,Jaguar,XF,2011,465,9
20203,Jaguar,XF,2012,465,2
20204,Jaguar,XF,2012,465,3
20205,Jaguar,XF,2012,465,8
20206,Jaguar,XF,2012,465,9
20207,Jaguar,XF,2013,465,2
20208,Jaguar,XF,2013,465,3
20209,Jaguar,XF,2013,465,8
20210,Jaguar,XF,2013,465,9
20211,Jaguar,XF,2008,465,1161
20212,Jaguar,XF,2008,465,1171
20213,Jaguar,XF,2009,465,1171
20214,Jaguar,XF,2013,465,26
20215,Jaguar,XF,2014,465,26
20216,Jaguar,XF,2015,465,26
20217,Jaguar,XF,2015,465,52
20218,Jaguar,XF,2016,465,52
20219,Jaguar,XF,2017,465,52
20220,Jaguar,XJ?,2017,465,75
20221,Jaguar,XJ?,2017,465,92
20222,Jaguar,XJ?,2018,465,75
20223,Jaguar,XJ-2.0?,2013,465,15
20224,Jaguar,XJ-2.0?,2013,465,24
20225,Jaguar,XJ-2.0?,2014,465,15
20226,Jaguar,XJ-2.0?,2014,465,24
20227,Jaguar,XJ-2.0?,2015,465,15
20228,Jaguar,XJ-2.0?,2015,465,24
20229,Jaguar,XJ-2.0?,2016,465,15
20230,Jaguar,XJ-2.0?,2016,465,54
20231,Jaguar,XJ-2.0?,2017,465,54
20232,Jaguar,XJ-3.0-LWB?,2013,465,18
20233,Jaguar,XJ-3.0-LWB?,2014,465,18
20234,Jaguar,XJ-3.0-LWB?,2014,465,32
20235,Jaguar,XJ-3.0-LWB?,2015,465,18
20236,Jaguar,XJ-3.0-LWB?,2015,465,32
20237,Jaguar,XJ-3.0-SWB?,2013,465,19
20238,Jaguar,XJ-3.0-SWB?,2013,465,25
20239,Jaguar,XJ-3.0-SWB?,2013,465,27
20240,Jaguar,XJ-3.0-SWB?,2014,465,19
20241,Jaguar,XJ-3.0-SWB?,2014,465,27
20242,Jaguar,XJ-3.0-SWB?,2015,465,19
20243,Jaguar,XJ-3.0-SWB?,2015,465,27
20244,Jaguar,XJ-3.0-SWB?,2016,465,19
20245,Jaguar,XJ-3.0-SWB?,2016,465,67
20246,Jaguar,XJ-3.0-SWB?,2017,465,67
20247,Jaguar,XJ-3.0D?,2010,465,1281
20248,Jaguar,XJ-3.0D?,2010,465,1291
20249,Jaguar,XJ-3.0D?,2011,465,1
20250,Jaguar,XJ-3.0D?,2011,465,1281
20251,Jaguar,XJ-3.0D?,2011,465,1291
20252,Jaguar,XJ-3.0D?,2012,465,1
20253,Jaguar,XJ-3.0D?,2012,465,1281
20254,Jaguar,XJ-3.0D?,2012,465,1291
20255,Jaguar,XJ-3.0D?,2013,465,12
20256,Jaguar,XJ-3.0D?,2013,465,1291
20257,Jaguar,XJ-5.0?,2010,465,1301
20258,Jaguar,XJ-5.0?,2010,465,1311
20259,Jaguar,XJ-5.0?,2010,465,1321
20260,Jaguar,XJ-5.0?,2011,465,1301
20261,Jaguar,XJ-5.0?,2011,465,1311
20262,Jaguar,XJ-5.0?,2011,465,1321
20263,Jaguar,XJ-5.0?,2012,465,1301
20264,Jaguar,XJ-5.0?,2012,465,1311
20265,Jaguar,XJ-5.0?,2012,465,1321
20266,Jaguar,XJ-5.0?,2013,465,1301
20267,Jaguar,XJ-5.0?,2013,465,1311
20268,Jaguar,XJ-5.0?,2014,465,1301
20269,Jaguar,XJ5.0-S/C?,2010,465,1331
20270,Jaguar,XJ5.0-S/C?,2011,465,1331
20271,Jaguar,XJ5.0-S/C?,2012,465,1331
20272,Jaguar,XJ6-3.0?,2004,465,201
20273,Jaguar,XJ6-3.0?,2004,465,601
20274,Jaguar,XJ6-3.0?,2004,465,611
20275,Jaguar,XJ6-3.0?,2004,465,621
20276,Jaguar,XJ6-3.0?,2005,465,201
20277,Jaguar,XJ6-3.0?,2005,465,601
20278,Jaguar,XJ6-3.0?,2005,465,611
20279,Jaguar,XJ6-3.0?,2005,465,621
20280,Jaguar,XJ6-3.0?,2006,465,201
20281,Jaguar,XJ6-3.0?,2006,465,601
20282,Jaguar,XJ6-3.0?,2006,465,611
20283,Jaguar,XJ6-3.0?,2006,465,621
20284,Jaguar,XJ6-3.0?,2007,465,201
20285,Jaguar,XJ6-3.0?,2007,465,202
20286,Jaguar,XJ6-3.0?,2007,465,601
20287,Jaguar,XJ6-3.0?,2007,465,602
20288,Jaguar,XJ6-3.0?,2008,465,202
20289,Jaguar,XJ6-3.0?,2008,465,602
20290,Jaguar,XJ6-3.0?,2009,465,202
20291,Jaguar,XJ6-3.0?,2009,465,602
20292,Jaguar,XJ8-3.5?,2004,465,631
20293,Jaguar,XJ8-3.5?,2004,465,641
20294,Jaguar,XJ8-3.5?,2005,465,631
20295,Jaguar,XJ8-3.5?,2005,465,641
20296,Jaguar,XJ8-3.5?,2005,465,651
20297,Jaguar,XJ8-3.5?,2005,465,661
20298,Jaguar,XJ8-4.2?,2004,465,541
20299,Jaguar,XJ8-4.2?,2004,465,551
20300,Jaguar,XJ8-4.2?,2005,465,541
20301,Jaguar,XJ8-4.2?,2005,465,551
20302,Jaguar,XJ8-4.2?,2005,465,691
20303,Jaguar,XJ8-4.2?,2005,465,701
20304,Jaguar,XJR-4.2?,2004,465,561
20305,Jaguar,XJR-4.2?,2004,465,571
20306,Jaguar,XJR-4.2?,2005,465,561
20307,Jaguar,XJR-4.2?,2005,465,571
20308,Jaguar,XJR-4.2?,2006,465,561
20309,Jaguar,XJR-4.2?,2006,465,571
20310,Jaguar,XJR-4.2?,2007,465,561
20311,Jaguar,XJR-4.2?,2007,465,562
20312,Jaguar,XJR-4.2?,2007,465,571
20313,Jaguar,XJR-4.2?,2007,465,572
20314,Jaguar,XK-COUPE?,2013,465,20
20315,Jaguar,XK-COUPE?,2014,465,20
20316,Jaguar,XK8?,2004,465,441
20317,Jaguar,XK8?,2004,465,451
20318,Jaguar,XK8?,2005,465,441
20319,Jaguar,XK8?,2005,465,451
20320,Jaguar,XK8?,2006,465,441
20321,Jaguar,XK8?,2006,465,451
20322,Jaguar,XK8-COUPE?,2007,465,861
20323,Jaguar,XK8-COUPE?,2007,465,862
20324,Jaguar,XK8-COUPE?,2008,465,862
20325,Jaguar,XK8-COUPE?,2009,465,862
20326,Jaguar,XK8-COUPE?,2009,465,1101
20327,Jaguar,XK8-COUPE?,2010,465,1101
20328,Jaguar,XK8-COUPE?,2011,465,1101
20329,Jaguar,XK8-COUPE?,2012,465,1101
20330,Jaguar,XK8-COUPE?,2013,465,1101
20331,Jaguar,XKR?,2004,465,461
20332,Jaguar,XKR?,2004,465,471
20333,Jaguar,XKR?,2005,465,461
20334,Jaguar,XKR?,2005,465,471
20335,Jaguar,XKR?,2006,465,461
20336,Jaguar,XKR?,2006,465,471
20337,Jaguar,XKR-CABRIOL-4.2?,2007,465,801
20338,Jaguar,XKR-CABRIOL-4.2?,2007,465,802
20339,Jaguar,XKR-CABRIOL-4.2?,2008,465,802
20340,Jaguar,XKR-CABRIOL-4.2?,2009,465,802
20341,Jaguar,XKR-COUPE-4.2?,2007,465,791
20342,Jaguar,XKR-COUPE-4.2?,2007,465,792
20343,Jaguar,XKR-COUPE-4.2?,2008,465,792
20344,Jaguar,XKR-COUPE-4.2?,2009,465,792
20345,Jaguar,XKRS-5.0-COUPE?,2011,465,7
20346,Jaguar,XKRS-5.0-COUPE?,2012,465,7
20347,Jaguar,XKRS-5.0-COUPE?,2013,465,7
20348,Jaguar,XKRS-5.0-COUPE?,2013,465,23
20349,Jaguar,XKRS-5.0-COUPE?,2014,465,23
20350,Jaguar,X-TYPE-2.5?,2004,465,11
20351,Jaguar,X-TYPE-2.5?,2004,465,21
20352,Jaguar,X-TYPE-2.5?,2004,465,31
20353,Jaguar,X-TYPE-2.5?,2004,465,3011
20354,Jaguar,X-TYPE-2.5?,2004,465,3021
20355,Jaguar,X-TYPE-2.5?,2004,465,3031
20356,Jaguar,X-TYPE-2.5?,2005,465,11
20357,Jaguar,X-TYPE-2.5?,2005,465,21
20358,Jaguar,X-TYPE-2.5?,2005,465,31
20359,Jaguar,X-TYPE-2.5?,2005,465,3011
20360,Jaguar,X-TYPE-2.5?,2005,465,3021
20361,Jaguar,X-TYPE-2.5?,2005,465,3031
20362,Jaguar,X-TYPE-2.5?,2006,465,11
20363,Jaguar,X-TYPE-2.5?,2006,465,21
20364,Jaguar,X-TYPE-2.5?,2006,465,31
20365,Jaguar,X-TYPE-2.5?,2006,465,3011
20366,Jaguar,X-TYPE-2.5?,2006,465,3021
20367,Jaguar,X-TYPE-2.5?,2006,465,3031
20368,Jaguar,X-TYPE-3.0?,2004,465,41
20369,Jaguar,X-TYPE-3.0?,2004,465,51
20370,Jaguar,X-TYPE-3.0?,2004,465,3041
20371,Jaguar,X-TYPE-3.0?,2004,465,3051
20372,Jaguar,X-TYPE-3.0?,2005,465,41
20373,Jaguar,X-TYPE-3.0?,2005,465,51
20374,Jaguar,X-TYPE-3.0?,2005,465,3041
20375,Jaguar,X-TYPE-3.0?,2005,465,3051
20376,Jaguar,X-TYPE-3.0?,2006,465,41
20377,Jaguar,X-TYPE-3.0?,2006,465,51
20378,Jaguar,X-TYPE-3.0?,2006,465,3041
20379,Jaguar,X-TYPE-3.0?,2006,465,3051
20380,Hyundai,ACCENT?,2004,481,10
20381,Hyundai,ACCENT?,2004,481,11
20382,Hyundai,ACCENT?,2004,481,20
20383,Hyundai,ACCENT?,2004,481,21
20384,Hyundai,ACCENT?,2005,481,10
20385,Hyundai,ACCENT?,2005,481,11
20386,Hyundai,ACCENT?,2005,481,20
20387,Hyundai,ACCENT?,2005,481,21
20388,Hyundai,ACCENT?,2006,481,10
20389,Hyundai,ACCENT?,2006,481,11
20390,Hyundai,ACCENT?,2006,481,20
20391,Hyundai,ACCENT?,2006,481,21
20392,Hyundai,ACCENT?,2006,845,11
20393,Hyundai,ACCENT?,2006,845,21
20394,Hyundai,ACCENT?,2006,845,31
20395,Hyundai,ACCENT?,2006,845,41
20396,Hyundai,ACCENT?,2007,845,41
20397,Hyundai,ACCENT?,2007,845,42
20398,Hyundai,ACCENT?,2007,845,51
20399,Hyundai,ACCENT?,2007,845,52
20400,Hyundai,ACCENT?,2007,845,61
20401,Hyundai,ACCENT?,2007,845,62
20402,Hyundai,ACCENT?,2007,845,71
20403,Hyundai,ACCENT?,2007,845,72
20404,Hyundai,ACCENT?,2008,845,52
20405,Hyundai,ACCENT?,2008,845,62
20406,Hyundai,ACCENT?,2008,845,72
20407,Hyundai,ACCENT?,2008,845,81
20408,Hyundai,ACCENT?,2008,845,91
20409,Hyundai,ACCENT?,2008,845,111
20410,Hyundai,ACCENT?,2009,845,81
20411,Hyundai,ACCENT?,2009,845,91
20412,Hyundai,ACCENT?,2009,845,111
20413,Hyundai,ACCENT?,2010,845,81
20414,Hyundai,ACCENT?,2010,845,91
20415,Hyundai,ACCENT?,2010,845,111
20416,Hyundai,ACCENT?,2011,845,81
20417,Hyundai,ACCENT?,2011,845,111
20418,Hyundai,ACCENT?,2012,845,81
20419,Hyundai,ACCENT?,2019,502,12
20420,Hyundai,ACCENT?,2019,502,13
20421,Hyundai,ACCENT?,2020,502,12
20422,Hyundai,ACCENT?,2020,502,13
20423,Hyundai,ACCENT?,2021,502,12
20424,Hyundai,ACCENT?,2021,502,13
20425,Hyundai,ACCENT?,2021,502,14
20426,Hyundai,ACCENT?,2021,502,15
20427,Hyundai,ACCENT?,2022,502,14
20428,Hyundai,ACCENT?,2022,502,15
20429,Hyundai,ATOS-PRIME?,2004,481,160
20430,Hyundai,ATOS-PRIME?,2004,481,351
20431,Hyundai,COUPE?,2004,481,70
20432,Hyundai,COUPE?,2004,481,200
20433,Hyundai,COUPE?,2004,481,201
20434,Hyundai,COUPE?,2005,481,70
20435,Hyundai,COUPE?,2005,481,200
20436,Hyundai,COUPE?,2005,481,201
20437,Hyundai,COUPE?,2006,481,40
20438,Hyundai,COUPE?,2006,481,140
20439,Hyundai,COUPE?,2006,481,681
20440,Hyundai,COUPE?,2007,481,40
20441,Hyundai,COUPE?,2007,481,42
20442,Hyundai,COUPE?,2007,481,140
20443,Hyundai,COUPE?,2007,481,142
20444,Hyundai,COUPE?,2007,481,180
20445,Hyundai,COUPE?,2007,481,681
20446,Hyundai,COUPE?,2007,481,682
20447,Hyundai,COUPE?,2007,481,740
20448,Hyundai,COUPE?,2007,481,750
20449,Hyundai,COUPE?,2007,481,781
20450,Hyundai,COUPE?,2008,481,180
20451,Hyundai,COUPE?,2008,481,750
20452,Hyundai,COUPE?,2008,481,781
20453,Hyundai,I20,2004,481,31
20454,Hyundai,I20,2004,481,41
20455,Hyundai,I20,2004,481,80
20456,Hyundai,I20,2004,481,91
20457,Hyundai,I20,2004,481,191
20458,Hyundai,I20,2004,481,221
20459,Hyundai,I20,2004,481,231
20460,Hyundai,I20,2004,481,701
20461,Hyundai,I20,2005,481,31
20462,Hyundai,I20,2005,481,191
20463,Hyundai,I20,2005,481,221
20464,Hyundai,I20,2005,481,231
20465,Hyundai,I20,2005,481,300
20466,Hyundai,I20,2006,481,31
20467,Hyundai,I20,2006,481,130
20468,Hyundai,I20,2006,481,191
20469,Hyundai,I20,2006,481,221
20470,Hyundai,I20,2006,481,231
20471,Hyundai,I20,2007,481,31
20472,Hyundai,I20,2007,481,33
20473,Hyundai,I20,2007,481,191
20474,Hyundai,I20,2007,481,192
20475,Hyundai,I20,2007,481,221
20476,Hyundai,I20,2007,481,222
20477,Hyundai,I20,2007,481,231
20478,Hyundai,I20,2007,481,232
20479,Hyundai,I20,2016,481,155
20480,Hyundai,I20,2016,481,156
20481,Hyundai,I20,2016,481,157
20482,Hyundai,I20,2017,481,156
20483,Hyundai,I20,2017,481,157
20484,Hyundai,I20,2017,481,202
20485,Hyundai,I20,2018,481,156
20486,Hyundai,I20,2018,481,157
20487,Hyundai,I20,2018,481,202
20488,Hyundai,I20,2018,481,236
20489,Hyundai,I20,2019,481,236
20490,Hyundai,I20,2020,481,236
20491,Hyundai,I20,2021,481,236
20492,Hyundai,I20,2021,481,319
20493,Hyundai,I20,2022,481,319
20494,Hyundai,I20,2021,481,318
20495,Hyundai,I20,2021,481,322
20496,Hyundai,I20,2021,481,323
20497,Hyundai,I20,2021,481,324
20498,Hyundai,I20,2022,481,323
20499,Hyundai,I20,2022,481,324
20500,Hyundai,I20,2021,481,292
20501,Hyundai,I20,2021,481,293
20502,Hyundai,I20,2022,481,292
20503,Hyundai,I20,2022,481,293
20504,Hyundai,I20,2022,481,330
20505,Hyundai,G90?,2016,481,177
20506,Hyundai,GENESIS?,2011,481,1
20507,Hyundai,GENESIS?,2012,481,69
20508,Hyundai,GENESIS?,2012,481,72
20509,Hyundai,GENESIS?,2012,481,73
20510,Hyundai,GENESIS?,2012,481,74
20511,Hyundai,GENESIS?,2012,481,75
20512,Hyundai,GENESIS?,2013,481,72
20513,Hyundai,GENESIS?,2013,481,73
20514,Hyundai,GENESIS?,2013,481,74
20515,Hyundai,GENESIS?,2013,481,75
20516,Hyundai,GENESIS?,2014,481,107
20517,Hyundai,GENESIS?,2014,481,108
20518,Hyundai,GENESIS?,2014,481,109
20519,Hyundai,GENESIS?,2015,481,107
20520,Hyundai,GENESIS--G70?,2021,481,296
20521,Hyundai,GENESIS--G70?,2021,481,297
20522,Hyundai,GENESIS--G70?,2021,481,298
20523,Hyundai,GENESIS--G70?,2022,481,296
20524,Hyundai,GENESIS--G70?,2022,481,297
20525,Hyundai,GENESIS--G70?,2022,481,298
20526,Hyundai,GENESIS--G80?,2021,481,279
20527,Hyundai,GENESIS--G80?,2021,481,282
20528,Hyundai,GENESIS--G80?,2022,481,279
20529,Hyundai,GENESIS--G80?,2022,481,282
20530,Hyundai,GENESIS--GV60?,2022,481,333
20531,Hyundai,GENESIS--GV70?,2021,481,312
20532,Hyundai,GENESIS--GV70?,2021,481,313
20533,Hyundai,GENESIS--GV70?,2021,481,314
20534,Hyundai,GENESIS--GV70?,2022,481,312
20535,Hyundai,GENESIS--GV70?,2022,481,313
20536,Hyundai,GENESIS--GV70?,2022,481,314
20537,Hyundai,GENESIS--GV70?,2022,481,329
20538,Hyundai,GENESIS--GV70?,2022,481,336
20539,Hyundai,GENESIS--GV80?,2021,481,63
20540,Hyundai,GENESIS--GV80?,2021,481,283
20541,Hyundai,GENESIS--GV80?,2021,481,284
20542,Hyundai,GENESIS--GV80?,2021,481,306
20543,Hyundai,GENESIS--GV80?,2022,481,63
20544,Hyundai,GENESIS--GV80?,2022,481,283
20545,Hyundai,GENESIS--GV80?,2022,481,284
20546,Hyundai,GENESIS--GV80?,2022,481,306
20547,Hyundai,GENESIS-G80?,2022,481,339
20548,Hyundai,GENESIS-G90?,2021,481,290
20549,Hyundai,GENESIS-GV70?,2021,481,309
20550,Hyundai,GENESIS-GV70?,2022,481,309
20551,Hyundai,GENESIS-GV80?,2020,481,263
20552,Hyundai,GENESIS-GV80?,2021,481,55
20553,Hyundai,GETZ?,2004,481,50
20554,Hyundai,GETZ?,2004,481,51
20555,Hyundai,GETZ?,2004,481,61
20556,Hyundai,GETZ?,2004,481,71
20557,Hyundai,GETZ?,2004,481,90
20558,Hyundai,GETZ?,2004,481,210
20559,Hyundai,GETZ?,2004,481,211
20560,Hyundai,GETZ?,2005,481,50
20561,Hyundai,GETZ?,2005,481,51
20562,Hyundai,GETZ?,2005,481,61
20563,Hyundai,GETZ?,2005,481,71
20564,Hyundai,GETZ?,2005,481,90
20565,Hyundai,GETZ?,2005,481,210
20566,Hyundai,GETZ?,2005,481,211
20567,Hyundai,GETZ?,2006,481,50
20568,Hyundai,GETZ?,2006,481,51
20569,Hyundai,GETZ?,2006,481,61
20570,Hyundai,GETZ?,2006,481,90
20571,Hyundai,GETZ?,2006,481,120
20572,Hyundai,GETZ?,2006,481,361
20573,Hyundai,GETZ?,2006,481,371
20574,Hyundai,GETZ?,2006,481,411
20575,Hyundai,GETZ?,2006,481,431
20576,Hyundai,GETZ?,2006,481,440
20577,Hyundai,GETZ?,2006,481,441
20578,Hyundai,GETZ?,2006,481,450
20579,Hyundai,GETZ?,2006,481,451
20580,Hyundai,GETZ?,2006,481,461
20581,Hyundai,GETZ?,2006,481,471
20582,Hyundai,GETZ?,2006,481,481
20583,Hyundai,GETZ?,2006,481,491
20584,Hyundai,GETZ?,2007,481,220
20585,Hyundai,GETZ?,2007,481,441
20586,Hyundai,GETZ?,2007,481,442
20587,Hyundai,GETZ?,2007,481,450
20588,Hyundai,GETZ?,2007,481,451
20589,Hyundai,GETZ?,2007,481,452
20590,Hyundai,GETZ?,2007,481,453
