,dmake,dmodel,dyear,tozeret_cd,model_cd
55313,Kia,MAGENTIS?,2009,885,811
55314,Kia,MAGENTIS?,2009,885,840
55315,Kia,MAGENTIS?,2009,885,860
55316,Kia,MAGENTIS?,2009,885,871
55317,Kia,MAGENTIS?,2010,885,761
55318,Kia,MAGENTIS?,2010,885,771
55319,Kia,MAGENTIS?,2010,885,860
55320,Kia,MAGENTIS?,2010,885,871
55321,Kia,MAGENTIS?,2011,885,761
55322,Kia,MAGENTIS?,2011,885,771
55323,Kia,MAGENTIS?,2011,885,860
55324,Kia,MAGENTIS?,2011,885,871
55325,Kia,MENTOR?,2004,885,21
55326,Kia,MENTOR?,2004,885,231
55327,Kia,NIRO,2016,885,364
55328,Kia,NIRO,2016,885,365
55329,Kia,NIRO,2016,885,438
55330,Kia,NIRO,2016,885,446
55331,Kia,NIRO,2017,885,365
55332,Kia,NIRO,2017,885,438
55333,Kia,NIRO,2017,885,446
55334,Kia,NIRO,2018,885,365
55335,Kia,NIRO,2018,885,438
55336,Kia,NIRO,2018,885,446
55337,Kia,NIRO,2018,885,460
55338,Kia,NIRO,2019,885,438
55339,Kia,NIRO,2019,885,446
55340,Kia,NIRO,2019,885,460
55341,Kia,NIRO,2019,885,487
55342,Kia,NIRO,2019,885,494
55343,Kia,NIRO,2019,885,495
55344,Kia,NIRO,2020,885,460
55345,Kia,NIRO,2020,885,494
55346,Kia,NIRO,2020,885,495
55347,Kia,NIRO,2020,885,514
55348,Kia,NIRO,2021,885,495
55349,Kia,NIRO,2021,885,514
55350,Kia,NIRO,2022,885,514
55351,Kia,NIRO,2019,885,496
55352,Kia,NIRO,2019,885,497
55353,Kia,NIRO,2020,885,497
55354,Kia,NIRO,2021,885,497
55355,Kia,NIRO,2021,885,542
55356,Kia,NIRO,2022,885,542
55357,Kia,NIRO,2018,885,448
55358,Kia,NIRO,2019,885,448
55359,Kia,NIRO,2019,885,500
55360,Kia,NIRO,2019,885,502
55361,Kia,NIRO,2020,885,448
55362,Kia,NIRO,2020,885,500
55363,Kia,NIRO,2020,885,502
55364,Kia,NIRO,2020,885,506
55365,Kia,NIRO,2021,885,502
55366,Kia,NIRO,2021,885,506
55367,Kia,NIRO,2021,885,543
55368,Kia,NIRO,2022,885,502
55369,Kia,NIRO,2022,885,506
55370,Kia,NIRO,2022,885,543
55371,Kia,OPIRUS?,2005,885,271
55372,Kia,OPIRUS?,2008,885,741
55373,Kia,OPIRUS?,2009,885,831
55374,Kia,OPTIMA,2012,885,2
55375,Kia,OPTIMA,2012,885,3
55376,Kia,OPTIMA,2013,885,3
55377,Kia,OPTIMA,2013,885,24
55378,Kia,OPTIMA,2013,885,62
55379,Kia,OPTIMA,2014,885,59
55380,Kia,OPTIMA,2014,885,62
55381,Kia,OPTIMA,2014,885,92
55382,Kia,OPTIMA,2014,885,93
55383,Kia,OPTIMA,2014,885,159
55384,Kia,OPTIMA,2014,885,162
55385,Kia,OPTIMA,2014,885,163
55386,Kia,OPTIMA,2014,885,164
55387,Kia,OPTIMA,2014,885,1201
55388,Kia,OPTIMA,2015,885,59
55389,Kia,OPTIMA,2015,885,62
55390,Kia,OPTIMA,2015,885,159
55391,Kia,OPTIMA,2015,885,162
55392,Kia,OPTIMA,2015,885,163
55393,Kia,OPTIMA,2015,885,164
55394,Kia,OPTIMA,2015,885,1201
55395,Kia,OPTIMA,2016,885,262
55396,Kia,OPTIMA,2016,885,263
55397,Kia,OPTIMA,2016,885,264
55398,Kia,OPTIMA,2016,885,265
55399,Kia,OPTIMA,2016,885,270
55400,Kia,OPTIMA,2016,885,272
55401,Kia,OPTIMA,2016,885,273
55402,Kia,OPTIMA,2016,885,274
55403,Kia,OPTIMA,2016,885,299
55404,Kia,OPTIMA,2016,885,302
55405,Kia,OPTIMA,2016,885,303
55406,Kia,OPTIMA,2016,885,304
55407,Kia,OPTIMA,2016,885,339
55408,Kia,OPTIMA,2016,885,340
55409,Kia,OPTIMA,2017,885,299
55410,Kia,OPTIMA,2017,885,303
55411,Kia,OPTIMA,2017,885,339
55412,Kia,OPTIMA,2017,885,340
55413,Kia,OPTIMA,2017,885,379
55414,Kia,OPTIMA,2017,885,380
55415,Kia,OPTIMA,2017,885,383
55416,Kia,OPTIMA,2017,885,384
55417,Kia,OPTIMA,2017,885,403
55418,Kia,OPTIMA,2018,885,380
55419,Kia,OPTIMA,2018,885,384
55420,Kia,OPTIMA,2018,885,472
55421,Kia,OPTIMA,2018,885,473
55422,Kia,OPTIMA,2019,885,472
55423,Kia,OPTIMA,2019,885,473
55424,Kia,OPTIMA,2020,885,472
55425,Kia,OPTIMA,2020,885,473
55426,Kia,OPTIMA,2016,885,373
55427,Kia,OPTIMA,2017,885,373
55428,Kia,OPTIMA,2017,885,408
55429,Kia,OPTIMA,2017,885,409
55430,Kia,OPTIMA,2017,885,424
55431,Kia,OPTIMA,2017,885,425
55432,Kia,OPTIMA,2017,885,439
55433,Kia,OPTIMA,2018,885,408
55434,Kia,OPTIMA,2018,885,409
55435,Kia,OPTIMA,2018,885,424
55436,Kia,OPTIMA,2018,885,425
55437,Kia,OPTIMA,2018,885,439
55438,Kia,OPTIMA,2019,885,408
55439,Kia,OPTIMA,2019,885,409
55440,Kia,OPTIMA,2019,885,498
55441,Kia,OPTIMA,2019,885,499
55442,Kia,OPTIMA,2020,885,498
55443,Kia,OPTIMA,2020,885,499
55444,Kia,OPTIMA,2021,885,498
55445,Kia,OPTIMA,2021,885,499
55446,Kia,OPTIMA,2012,885,18
55447,Kia,OPTIMA,2012,885,4
55448,Kia,OPTIMA,2013,885,4
55449,Kia,OPTIMA,2013,885,57
55450,Kia,OPTIMA,2014,885,57
55451,Kia,OPTIMA,2014,885,88
55452,Kia,OPTIMA,2014,885,155
55453,Kia,OPTIMA,2014,885,156
55454,Kia,OPTIMA,2015,885,57
55455,Kia,OPTIMA,2015,885,155
55456,Kia,OPTIMA,2015,885,156
55457,Kia,OPTIMA,2016,885,155
55458,Kia,OPTIMA,2016,885,156
55459,Kia,OPTIMA,2012,885,5
55460,Kia,OPTIMA,2013,885,5
55461,Kia,OPTIMA,2013,885,58
55462,Kia,OPTIMA,2014,885,58
55463,Kia,OPTIMA,2014,885,89
55464,Kia,OPTIMA,2014,885,157
55465,Kia,OPTIMA,2014,885,158
55466,Kia,OPTIMA,2015,885,58
55467,Kia,OPTIMA,2015,885,157
55468,Kia,OPTIMA,2015,885,158
55469,Kia,OPTIMA,2016,885,157
55470,Kia,OPTIMA,2016,885,158
55471,Kia,PICANTO,2011,885,1071
55472,Kia,PICANTO,2012,885,1071
55473,Kia,PICANTO,2013,885,1071
55474,Kia,PICANTO,2011,885,230
55475,Kia,PICANTO,2011,885,1081
55476,Kia,PICANTO,2012,885,15
55477,Kia,PICANTO,2012,885,230
55478,Kia,PICANTO,2012,885,1081
55479,Kia,PICANTO,2013,885,15
55480,Kia,PICANTO,2013,885,25
55481,Kia,PICANTO,2013,885,29
55482,Kia,PICANTO,2013,885,32
55483,Kia,PICANTO,2013,885,33
55484,Kia,PICANTO,2013,885,34
55485,Kia,PICANTO,2013,885,37
55486,Kia,PICANTO,2013,885,38
55487,Kia,PICANTO,2013,885,39
55488,Kia,PICANTO,2013,885,42
55489,Kia,PICANTO,2013,885,69
55490,Kia,PICANTO,2013,885,1081
55491,Kia,PICANTO,2014,885,34
55492,Kia,PICANTO,2014,885,38
55493,Kia,PICANTO,2014,885,39
55494,Kia,PICANTO,2014,885,42
55495,Kia,PICANTO,2014,885,69
55496,Kia,PICANTO,2014,885,70
55497,Kia,PICANTO,2014,885,72
55498,Kia,PICANTO,2014,885,73
55499,Kia,PICANTO,2014,885,74
55500,Kia,PICANTO,2014,885,103
55501,Kia,PICANTO,2014,885,104
55502,Kia,PICANTO,2014,885,115
55503,Kia,PICANTO,2014,885,116
55504,Kia,PICANTO,2014,885,117
55505,Kia,PICANTO,2014,885,118
55506,Kia,PICANTO,2014,885,119
55507,Kia,PICANTO,2014,885,122
55508,Kia,PICANTO,2014,885,127
55509,Kia,PICANTO,2014,885,128
55510,Kia,PICANTO,2014,885,129
55511,Kia,PICANTO,2014,885,132
55512,Kia,PICANTO,2014,885,177
55513,Kia,PICANTO,2014,885,475
55514,Kia,PICANTO,2014,885,476
55515,Kia,PICANTO,2015,885,38
55516,Kia,PICANTO,2015,885,39
55517,Kia,PICANTO,2015,885,42
55518,Kia,PICANTO,2015,885,69
55519,Kia,PICANTO,2015,885,103
55520,Kia,PICANTO,2015,885,115
55521,Kia,PICANTO,2015,885,116
55522,Kia,PICANTO,2015,885,117
55523,Kia,PICANTO,2015,885,118
55524,Kia,PICANTO,2015,885,122
55525,Kia,PICANTO,2015,885,127
55526,Kia,PICANTO,2015,885,128
55527,Kia,PICANTO,2015,885,129
55528,Kia,PICANTO,2015,885,132
55529,Kia,PICANTO,2015,885,177
55530,Kia,PICANTO,2015,885,196
55531,Kia,PICANTO,2015,885,197
55532,Kia,PICANTO,2015,885,198
55533,Kia,PICANTO,2015,885,199
55534,Kia,PICANTO,2015,885,202
55535,Kia,PICANTO,2015,885,203
55536,Kia,PICANTO,2015,885,205
55537,Kia,PICANTO,2015,885,206
55538,Kia,PICANTO,2015,885,207
55539,Kia,PICANTO,2015,885,208
55540,Kia,PICANTO,2015,885,209
55541,Kia,PICANTO,2015,885,212
55542,Kia,PICANTO,2015,885,213
55543,Kia,PICANTO,2015,885,214
55544,Kia,PICANTO,2015,885,215
55545,Kia,PICANTO,2015,885,216
55546,Kia,PICANTO,2015,885,217
55547,Kia,PICANTO,2015,885,244
55548,Kia,PICANTO,2015,885,245
55549,Kia,PICANTO,2015,885,475
55550,Kia,PICANTO,2015,885,476
55551,Kia,PICANTO,2016,885,206
55552,Kia,PICANTO,2016,885,207
55553,Kia,PICANTO,2016,885,208
55554,Kia,PICANTO,2016,885,209
55555,Kia,PICANTO,2016,885,212
55556,Kia,PICANTO,2016,885,213
55557,Kia,PICANTO,2016,885,214
55558,Kia,PICANTO,2016,885,215
55559,Kia,PICANTO,2016,885,216
55560,Kia,PICANTO,2016,885,217
55561,Kia,PICANTO,2016,885,244
55562,Kia,PICANTO,2016,885,245
55563,Kia,PICANTO,2016,885,279
55564,Kia,PICANTO,2016,885,280
55565,Kia,PICANTO,2016,885,282
55566,Kia,PICANTO,2016,885,283
55567,Kia,PICANTO,2016,885,284
55568,Kia,PICANTO,2016,885,285
55569,Kia,PICANTO,2016,885,286
55570,Kia,PICANTO,2016,885,287
55571,Kia,PICANTO,2016,885,288
55572,Kia,PICANTO,2016,885,289
55573,Kia,PICANTO,2016,885,290
55574,Kia,PICANTO,2016,885,292
55575,Kia,PICANTO,2016,885,342
55576,Kia,PICANTO,2016,885,343
55577,Kia,PICANTO,2016,885,344
55578,Kia,PICANTO,2016,885,345
55579,Kia,PICANTO,2016,885,346
55580,Kia,PICANTO,2016,885,347
55581,Kia,PICANTO,2017,885,279
55582,Kia,PICANTO,2017,885,282
55583,Kia,PICANTO,2017,885,284
55584,Kia,PICANTO,2017,885,286
55585,Kia,PICANTO,2017,885,342
55586,Kia,PICANTO,2017,885,343
55587,Kia,PICANTO,2017,885,344
55588,Kia,PICANTO,2017,885,345
55589,Kia,PICANTO,2017,885,389
55590,Kia,PICANTO,2017,885,390
55591,Kia,PICANTO,2017,885,392
55592,Kia,PICANTO,2017,885,393
55593,Kia,PICANTO,2017,885,394
55594,Kia,PICANTO,2017,885,395
55595,Kia,PICANTO,2017,885,396
55596,Kia,PICANTO,2017,885,397
55597,Kia,PICANTO,2017,885,398
55598,Kia,PICANTO,2017,885,399
55599,Kia,PICANTO,2017,885,402
55600,Kia,PICANTO,2017,885,418
55601,Kia,PICANTO,2017,885,443
55602,Kia,PICANTO,2017,885,469
55603,Kia,PICANTO,2017,885,478
55604,Kia,PICANTO,2018,885,389
55605,Kia,PICANTO,2018,885,394
55606,Kia,PICANTO,2018,885,396
55607,Kia,PICANTO,2018,885,398
55608,Kia,PICANTO,2018,885,399
55609,Kia,PICANTO,2018,885,402
55610,Kia,PICANTO,2018,885,418
55611,Kia,PICANTO,2018,885,443
55612,Kia,PICANTO,2018,885,444
55613,Kia,PICANTO,2018,885,452
55614,Kia,PICANTO,2018,885,462
55615,Kia,PICANTO,2018,885,463
55616,Kia,PICANTO,2018,885,466
55617,Kia,PICANTO,2018,885,469
55618,Kia,PICANTO,2018,885,470
55619,Kia,PICANTO,2018,885,478
55620,Kia,PICANTO,2018,885,479
55621,Kia,PICANTO,2018,885,480
55622,Kia,PICANTO,2019,885,418
55623,Kia,PICANTO,2019,885,443
55624,Kia,PICANTO,2019,885,462
55625,Kia,PICANTO,2019,885,463
55626,Kia,PICANTO,2019,885,466
55627,Kia,PICANTO,2019,885,470
55628,Kia,PICANTO,2019,885,479
55629,Kia,PICANTO,2019,885,480
55630,Kia,PICANTO,2019,885,493
55631,Kia,PICANTO,2020,885,443
55632,Kia,PICANTO,2020,885,462
55633,Kia,PICANTO,2020,885,463
55634,Kia,PICANTO,2020,885,466
55635,Kia,PICANTO,2020,885,479
55636,Kia,PICANTO,2020,885,480
55637,Kia,PICANTO,2020,885,493
55638,Kia,PICANTO,2021,885,443
55639,Kia,PICANTO,2021,885,463
55640,Kia,PICANTO,2021,885,466
55641,Kia,PICANTO,2021,885,479
55642,Kia,PICANTO,2021,885,493
55643,Kia,PICANTO,2021,885,520
55644,Kia,PICANTO,2021,885,523
55645,Kia,PICANTO,2021,885,524
55646,Kia,PICANTO,2021,885,525
55647,Kia,PICANTO,2021,885,537
55648,Kia,PICANTO,2021,885,547
55649,Kia,PICANTO,2022,885,463
55650,Kia,PICANTO,2022,885,520
55651,Kia,PICANTO,2022,885,523
55652,Kia,PICANTO,2022,885,524
55653,Kia,PICANTO,2022,885,537
55654,Kia,PICANTO,2022,885,547
55655,Kia,PICANTO,2004,885,11
55656,Kia,PICANTO,2005,885,11
55657,Kia,RIO,2006,885,140
55658,Kia,RIO,2007,885,140
55659,Kia,RIO,2007,885,142
55660,Kia,RIO,2008,885,781
55661,Kia,RIO,2009,885,781
55662,Kia,RIO,2009,885,851
55663,Kia,RIO,2010,885,851
55664,Kia,RIO,2011,885,40
55665,Kia,RIO,2012,885,40
55666,Kia,RIO,2012,885,240
55667,Kia,RIO,2012,885,1151
55668,Kia,RIO,2012,885,1171
55669,Kia,RIO,2013,885,240
55670,Kia,RIO,2013,885,1151
55671,Kia,RIO,2013,885,1171
55672,Kia,RIO,2014,885,1171
55673,Kia,RIO,2004,885,51
55674,Kia,RIO,2004,885,61
55675,Kia,RIO,2004,885,71
55676,Kia,RIO,2004,885,81
55677,Kia,RIO,2005,885,51
55678,Kia,RIO,2006,885,281
55679,Kia,RIO,2006,885,361
55680,Kia,RIO,2006,885,371
55681,Kia,RIO,2006,885,381
55682,Kia,RIO,2007,885,361
55683,Kia,RIO,2007,885,362
55684,Kia,RIO,2007,885,371
55685,Kia,RIO,2007,885,381
55686,Kia,RIO,2007,885,382
55687,Kia,RIO,2008,885,362
55688,Kia,RIO,2008,885,382
55689,Kia,RIO,2008,885,581
55690,Kia,RIO,2008,885,591
55691,Kia,RIO,2008,885,600
55692,Kia,RIO,2009,885,581
55693,Kia,RIO,2009,885,591
55694,Kia,RIO,2009,885,600
55695,Kia,RIO,2009,885,821
55696,Kia,RIO,2009,885,850
55697,Kia,RIO,2009,885,861
55698,Kia,RIO,2009,885,1271
55699,Kia,RIO,2010,885,821
55700,Kia,RIO,2010,885,850
55701,Kia,RIO,2010,885,861
55702,Kia,RIO,2010,885,911
55703,Kia,RIO,2010,885,981
55704,Kia,RIO,2011,885,850
55705,Kia,RIO,2011,885,911
55706,Kia,RIO,2011,885,981
55707,Kia,RIO,2011,885,1101
55708,Kia,RIO,2012,885,14
55709,Kia,RIO,2012,885,17
